BP mh MH MA MC la2 laL Omega
872 1.25100000000E+02 6.25006886810E+02 6.39253907630E+02 6.48972860150E+02 2.84184139840E+00 -8.57098701980E-01 1.87000000000E-02
873 1.25100000000E+02 6.68252145980E+02 8.80607749320E+02 8.89406560780E+02 1.88272754720E+00 1.10561355300E+00 1.02000000000E-04
874 1.25100000000E+02 6.45329110420E+02 6.61847751400E+02 6.91488314760E+02 3.90931535910E+00 1.16815715010E+00 1.37000000000E-03
875 1.25100000000E+02 7.83922445920E+02 9.32372166770E+02 9.51410341150E+02 7.09994169410E-01 1.94292279830E+00 1.32000000000E-04
876 1.25100000000E+02 7.33604643800E+02 8.06617850600E+02 7.46563640150E+02 2.71356668680E+00 1.70068052750E+00 1.30000000000E-03
877 1.25100000000E+02 6.75712085930E+02 7.03020780440E+02 7.66623494510E+02 1.84790088950E+00 2.04783319750E-01 8.82000000000E-04
878 1.25100000000E+02 7.08677828570E+02 8.00577037950E+02 8.25682796850E+02 2.47504999730E+00 6.99866831580E-01 3.23000000000E-04
879 1.25100000000E+02 7.38369027780E+02 7.78998434870E+02 8.26961560300E+02 4.16771182050E+00 1.55703337380E+00 4.44000000000E-04
880 1.25100000000E+02 6.03237275220E+02 6.94941004830E+02 7.13220688670E+02 2.42539813270E+00 -6.98244763510E-01 6.79000000000E-04
881 1.25100000000E+02 8.63172702050E+02 9.36276392050E+02 8.79921557900E+02 2.82807488150E+00 4.47395823720E-01 2.54000000000E-03
882 1.25100000000E+02 6.34500627070E+02 8.17075386090E+02 8.35232321080E+02 1.08465227960E+00 2.00832820170E-01 1.52000000000E-04
883 1.25100000000E+02 7.79330846340E+02 8.32704325290E+02 7.82872186570E+02 2.28354053010E+00 1.63726482380E+00 2.66000000000E-03
884 1.25100000000E+02 6.01764750410E+02 7.14327766980E+02 6.01924288470E+02 3.11396718020E+00 5.39308770870E-03 1.80000000000E-03
885 1.25100000000E+02 7.56311971960E+02 7.70847751100E+02 8.39275006900E+02 4.03092225170E+00 -6.19826473840E-01 1.95000000000E-03
886 1.25100000000E+02 9.46067686780E+02 9.76429543930E+02 9.74285270340E+02 3.94067717640E+00 6.38411096500E-02 6.98000000000E-03
887 1.25100000000E+02 7.70839347890E+02 9.69931771950E+02 9.70277132550E+02 3.33395836710E+00 9.82677120450E-01 1.18000000000E-04
888 1.25100000000E+02 6.23180416430E+02 7.11972682390E+02 6.25634563010E+02 2.72143373790E+00 1.58108447810E+00 1.37000000000E-03
889 1.25100000000E+02 6.60867860650E+02 7.51014749260E+02 7.76237508430E+02 2.70408274870E+00 -7.42274184760E-01 6.19000000000E-04
890 1.25100000000E+02 6.01481653650E+02 7.20327147010E+02 7.49805364780E+02 1.39813704570E+00 4.21018412250E-01 2.43000000000E-04
891 1.25100000000E+02 7.64298804700E+02 8.00549872310E+02 8.10979168180E+02 2.40842653550E+00 9.57545987670E-01 1.38000000000E-03
892 1.25100000000E+02 7.24576801060E+02 7.94898991440E+02 7.93886677510E+02 5.38774038410E-01 1.58648232520E-01 9.16000000000E-04
893 1.25100000000E+02 7.44870144960E+02 7.60754105290E+02 7.94162763820E+02 9.30736250010E-01 -9.46313229770E-02 3.86000000000E-03
894 1.25100000000E+02 6.10455380070E+02 6.38885822510E+02 6.50333207660E+02 9.78015772220E-01 1.09486781530E+00 1.29000000000E-03
895 1.25100000000E+02 9.26612384380E+02 9.70989388730E+02 9.31197920690E+02 9.19597846380E-01 1.42365396940E+00 4.14000000000E-03
896 1.25100000000E+02 7.87861571610E+02 8.12795508010E+02 8.31201540120E+02 3.54641714790E+00 1.79180084960E+00 1.11000000000E-03
897 1.25100000000E+02 6.15838097610E+02 7.77858075390E+02 7.80294518110E+02 1.30916810610E+00 1.44240542670E+00 1.39000000000E-04
898 1.25100000000E+02 6.47503671520E+02 8.24266735650E+02 8.19480883470E+02 2.60056980390E+00 -1.08136849520E-01 1.99000000000E-04
899 1.25100000000E+02 7.03618608600E+02 8.26178290010E+02 8.60542119060E+02 8.71770941900E-01 -4.61622866890E-01 2.93000000000E-04
900 1.25100000000E+02 7.21747935140E+02 8.58060707000E+02 8.89811900970E+02 3.92965326090E+00 1.59460782640E-01 2.10000000000E-04
901 1.25100000000E+02 6.84237966890E+02 7.53714695190E+02 7.26922394890E+02 2.97158139290E+00 1.74041783510E+00 6.04000000000E-04
902 1.25100000000E+02 7.49011829710E+02 8.27848268540E+02 7.52059859110E+02 2.71953930720E+00 -3.80260638660E-01 3.57000000000E-03
903 1.25100000000E+02 9.01071814810E+02 9.49892856800E+02 9.61423597970E+02 1.95721702610E+00 8.82083147840E-01 1.03000000000E-03
904 1.25100000000E+02 6.04345668480E+02 6.59409127450E+02 6.56309304720E+02 2.72857702340E+00 -7.81527000960E-01 3.52000000000E-03
905 1.25100000000E+02 6.21449011810E+02 7.00471519430E+02 6.23256060270E+02 3.96509479140E+00 -7.82750560320E-01 3.76000000000E-03
906 1.25100000000E+02 6.80358604870E+02 9.09546791970E+02 9.32134963350E+02 4.00567336430E+00 -9.79880171140E-01 1.35000000000E-04
907 1.25100000000E+02 7.86922072320E+02 8.71735726880E+02 8.93804048160E+02 3.61251396960E+00 -7.57803646700E-01 6.75000000000E-04
908 1.25100000000E+02 7.96113098040E+02 9.06547169800E+02 9.09656374730E+02 1.51915214370E+00 9.90198663270E-01 2.85000000000E-04
909 1.25100000000E+02 9.09400552490E+02 9.53344165340E+02 9.59442954130E+02 4.18806636480E+00 1.57378434700E-01 2.13000000000E-03
910 1.25100000000E+02 6.45195719700E+02 7.80179737270E+02 8.08075662010E+02 4.07655435450E+00 -4.59325309520E-01 2.76000000000E-04
911 1.25100000000E+02 7.13336421670E+02 8.60991300810E+02 8.74154445780E+02 3.36529011400E+00 7.16755606230E-01 1.82000000000E-04
912 1.25100000000E+02 7.83487676060E+02 8.12906219520E+02 8.61787561470E+02 2.97466765460E+00 1.69944634310E+00 5.70000000000E-04
913 1.25100000000E+02 6.68839374160E+02 8.25597551300E+02 8.53472756160E+02 1.36398117580E+00 1.11303408490E+00 1.39000000000E-04
914 1.25100000000E+02 8.53042258240E+02 9.10186280790E+02 9.60737838920E+02 9.07438683450E-01 1.20773256060E+00 3.83000000000E-04
915 1.25100000000E+02 8.32876176960E+02 8.55732186760E+02 8.60291811780E+02 1.37116370650E+00 1.65898789070E+00 2.08000000000E-03
916 1.25100000000E+02 8.61169485470E+02 8.84439153240E+02 8.78586638720E+02 9.10116431770E-01 5.79984287570E-01 8.10000000000E-03
917 1.25100000000E+02 7.80781854230E+02 8.93437187300E+02 9.27997014990E+02 2.92203591900E+00 8.81669508820E-01 2.17000000000E-04
918 1.25100000000E+02 8.90156966330E+02 9.90573692350E+02 9.90868144760E+02 2.98098821460E+00 1.24391699560E+00 3.27000000000E-04
919 1.25100000000E+02 6.78038024800E+02 7.52907342580E+02 7.92116755340E+02 2.38112128870E+00 6.46117524510E-01 3.66000000000E-04
920 1.25100000000E+02 8.71310094090E+02 9.49471999940E+02 9.62941327220E+02 2.32215340020E+00 1.30864563080E+00 4.00000000000E-04
921 1.25100000000E+02 6.53575831490E+02 6.68719052990E+02 7.30015640150E+02 4.11183312910E+00 1.82391803780E+00 5.77000000000E-04
922 1.25100000000E+02 7.23611663030E+02 8.59437821240E+02 7.23761714780E+02 4.01119921110E-01 5.37451219730E-01 1.14000000000E-03
923 1.25100000000E+02 8.83495183410E+02 9.27957312860E+02 8.93155185240E+02 3.31629843600E+00 -3.28937942140E-01 1.07000000000E-02
924 1.25100000000E+02 8.69877787460E+02 8.77092918650E+02 8.90223603990E+02 1.21321355880E+00 -1.77538004710E-01 2.82000000000E-02
925 1.25100000000E+02 8.56153061740E+02 9.48005599270E+02 9.51884562890E+02 1.61057121640E+00 1.05811491250E+00 3.78000000000E-04
926 1.25100000000E+02 7.73126417270E+02 8.58034650340E+02 7.82402219550E+02 1.70607078150E+00 1.67955349460E+00 1.31000000000E-03
927 1.25100000000E+02 9.21239517830E+02 9.47783655820E+02 9.55029621840E+02 1.41710256790E+00 7.65619570630E-01 3.28000000000E-03
928 1.25100000000E+02 7.75126010090E+02 7.85910429740E+02 8.30837122940E+02 3.30898057160E-01 1.36160053280E-01 2.88000000000E-03
929 1.25100000000E+02 9.81575250960E+02 9.86452956870E+02 9.92417332840E+02 2.49103854340E-01 7.45848742540E-01 2.13000000000E-02
930 1.25100000000E+02 8.74961999710E+02 9.14656296240E+02 9.25570044960E+02 5.96501212790E-01 3.89837790060E-01 1.89000000000E-03
931 1.25100000000E+02 6.43461338590E+02 8.17658094080E+02 8.44061586530E+02 3.97384586240E+00 1.48170592320E-02 1.63000000000E-04
932 1.25100000000E+02 8.11706049170E+02 8.33950545620E+02 8.13564997060E+02 3.87851318470E+00 5.18727610530E-01 1.85000000000E-02
933 1.25100000000E+02 6.44406811220E+02 7.23123687860E+02 7.61975623600E+02 3.68513265480E+00 1.38047642050E+00 2.58000000000E-04
934 1.25100000000E+02 9.10485148410E+02 9.39533622470E+02 9.82836012580E+02 3.08527836690E+00 -2.83648856580E-01 1.75000000000E-03
935 1.25100000000E+02 8.13651749190E+02 9.61686986830E+02 9.56910135090E+02 1.91787660220E+00 1.93513027090E+00 1.54000000000E-04
936 1.25100000000E+02 8.14225207460E+02 8.85917414070E+02 8.21136201650E+02 1.81858059880E+00 1.08634755390E+00 2.31000000000E-03
937 1.25100000000E+02 9.03586789340E+02 9.24839573410E+02 9.37125591880E+02 1.27170995980E-01 1.97017746580E+00 1.67000000000E-03
938 1.25100000000E+02 8.48973013680E+02 8.51661456610E+02 8.87223162350E+02 2.77839259350E+00 -7.74422088900E-01 1.24000000000E-02
939 1.25100000000E+02 7.44647402400E+02 9.05118012330E+02 9.04203538670E+02 1.91158946410E+00 1.82220509390E-01 2.03000000000E-04
940 1.25100000000E+02 6.44970025650E+02 7.14774440470E+02 7.63077973870E+02 4.05549628980E-01 1.36899504370E+00 2.68000000000E-04
941 1.25100000000E+02 8.00409018260E+02 8.42088259780E+02 8.15139262430E+02 4.14251889210E+00 9.43655856730E-01 3.69000000000E-03
942 1.25100000000E+02 7.76805904190E+02 9.37430023290E+02 9.45114754870E+02 3.51984546160E+00 -1.13209826580E-01 2.04000000000E-04
943 1.25100000000E+02 6.25576598880E+02 6.61713313740E+02 7.01404265920E+02 1.21716440010E+00 1.12799967520E+00 5.93000000000E-04
944 1.25100000000E+02 6.96173007380E+02 7.35626542290E+02 7.58290255460E+02 9.73978360370E-01 1.65520548300E+00 5.96000000000E-04
945 1.25100000000E+02 7.67172127020E+02 9.00307270260E+02 9.35535037450E+02 3.25500724290E-01 1.75455023490E+00 1.41000000000E-04
946 1.25100000000E+02 8.77555141360E+02 9.28919685610E+02 9.43040125610E+02 1.97967659080E+00 -5.29974036010E-01 1.86000000000E-03
947 1.25100000000E+02 8.49430700830E+02 8.97409835990E+02 9.54670048820E+02 1.88752142700E+00 -3.77266127790E-01 7.51000000000E-04
948 1.25100000000E+02 6.10899181830E+02 6.65217741480E+02 6.48886574100E+02 2.36916995130E+00 3.78287634520E-01 1.77000000000E-03
949 1.25100000000E+02 8.69607544870E+02 9.49800425260E+02 8.87229422350E+02 1.82134489600E+00 1.11689829310E+00 1.60000000000E-03
950 1.25100000000E+02 6.78133585610E+02 8.61241218620E+02 8.73465165750E+02 3.26929339120E+00 9.00933515630E-01 1.29000000000E-04
951 1.25100000000E+02 6.13537796110E+02 6.21380823550E+02 6.37477316390E+02 1.27310391640E+00 3.54687283270E-01 8.15000000000E-03
952 1.25100000000E+02 7.56201697910E+02 7.74308274730E+02 8.36922529120E+02 4.18493094330E+00 -7.98831069680E-01 2.14000000000E-03
953 1.25100000000E+02 6.55563278900E+02 8.85365599240E+02 8.81820909690E+02 2.74538152040E+00 4.16234810340E-01 1.12000000000E-04
954 1.25100000000E+02 8.66748412380E+02 9.90568846440E+02 9.81597704850E+02 5.84455239180E-01 -3.82689080390E-01 4.05000000000E-04
955 1.25100000000E+02 6.32478447470E+02 6.88489175280E+02 6.93940718010E+02 2.61792433320E+00 1.17135119560E+00 6.13000000000E-04
956 1.25100000000E+02 8.41622996240E+02 9.21732278500E+02 9.01990710530E+02 4.11168132050E+00 7.75484341120E-01 7.58000000000E-04
957 1.25100000000E+02 6.27685604700E+02 7.78221585110E+02 6.33142475160E+02 2.14959209640E+00 1.20824379170E+00 7.34000000000E-04
958 1.25100000000E+02 8.14969365790E+02 8.48715244900E+02 8.92749272800E+02 2.13885905880E+00 -6.60400963520E-01 1.76000000000E-03
959 1.25100000000E+02 8.87952760940E+02 9.59990292130E+02 9.74770366000E+02 1.54167981610E-02 1.56588052390E+00 4.11000000000E-04
960 1.25100000000E+02 8.06384036990E+02 8.67057872220E+02 9.18589722870E+02 3.93725067210E+00 1.60875373080E+00 3.05000000000E-04
961 1.25100000000E+02 9.42733099740E+02 9.52025740180E+02 9.98752273500E+02 1.03841729210E-01 1.27406017510E+00 1.72000000000E-03
962 1.25100000000E+02 7.96221691490E+02 7.96919923780E+02 8.39107799650E+02 1.19705888290E+00 4.94084117290E-01 4.48000000000E-03
963 1.25100000000E+02 8.16334951480E+02 9.01511533320E+02 8.84391990650E+02 2.75634807680E+00 1.31823380270E+00 5.01000000000E-04
964 1.25100000000E+02 6.77149769190E+02 6.86105102510E+02 7.57981252470E+02 1.57146057680E+00 -2.36650860120E-01 1.88000000000E-03
965 1.25100000000E+02 6.89917623570E+02 7.37583851040E+02 7.26569020750E+02 1.18560448380E+00 8.29716211150E-01 1.53000000000E-03
966 1.25100000000E+02 6.72032970890E+02 7.02638069110E+02 7.58594963590E+02 6.35265188440E-01 4.74448406240E-01 7.90000000000E-04
967 1.25100000000E+02 8.73134744420E+02 9.00819322980E+02 9.60462412680E+02 2.47453023990E-01 8.70928613890E-01 7.61000000000E-04
968 1.25100000000E+02 6.90802109070E+02 7.53771198660E+02 7.40060032870E+02 1.29683443740E+00 -4.85841875660E-01 2.51000000000E-03
969 1.25100000000E+02 6.17204734630E+02 7.61983059240E+02 7.77687179640E+02 3.60267208610E+00 -3.59637367460E-02 2.38000000000E-04
970 1.25100000000E+02 6.33251715990E+02 7.08906244830E+02 7.18398953060E+02 4.95258920270E-01 1.22231626470E-01 6.75000000000E-04
971 1.25100000000E+02 8.64138099190E+02 9.24297104160E+02 9.30384478550E+02 3.22747406280E-01 -3.10037220030E-03 1.23000000000E-03
972 1.25100000000E+02 7.61410104930E+02 8.62383601050E+02 9.03958846830E+02 3.42311487100E+00 -9.77477121510E-03 3.08000000000E-04
973 1.25100000000E+02 6.17835123310E+02 6.30722452190E+02 6.81859336930E+02 6.97569719310E-01 4.56455993480E-01 1.58000000000E-03
974 1.25100000000E+02 8.34105963940E+02 8.44000534670E+02 9.07789981890E+02 1.47125108380E+00 -2.29256591480E-01 2.18000000000E-03
975 1.25100000000E+02 8.19617791100E+02 9.02625823370E+02 9.09645754480E+02 4.08347648400E+00 8.77546953660E-01 4.48000000000E-04
976 1.25100000000E+02 6.62033565540E+02 8.58868024610E+02 6.64550856110E+02 2.45592230410E+00 -6.32216554980E-01 7.24000000000E-04
977 1.25100000000E+02 8.61219341380E+02 8.72476045450E+02 8.78147492300E+02 3.17959847490E+00 -7.11891878580E-01 5.02000000000E-02
978 1.25100000000E+02 6.77531134500E+02 7.83057206730E+02 7.73410304310E+02 9.32923438700E-01 5.83393058510E-01 3.91000000000E-04
979 1.25100000000E+02 7.61095016840E+02 8.05992730380E+02 8.48216442350E+02 9.75030558090E-01 7.28801876950E-01 6.33000000000E-04
980 1.25100000000E+02 7.77445353930E+02 8.58140129450E+02 8.76513821040E+02 3.55997493310E+00 1.41426051060E+00 3.29000000000E-04
981 1.25100000000E+02 8.66410526220E+02 9.21673959640E+02 9.68657475400E+02 7.70772209680E-01 9.77333371830E-01 4.52000000000E-04
982 1.25100000000E+02 8.16366072920E+02 9.43069911500E+02 9.41826237560E+02 3.01132698130E+00 1.91960608740E-01 3.02000000000E-04
983 1.25100000000E+02 7.93385838060E+02 8.13175806960E+02 8.49955921480E+02 3.00422138090E+00 5.81953314780E-02 2.53000000000E-03
984 1.25100000000E+02 7.01964901470E+02 7.84430999030E+02 7.76641774640E+02 2.54101151590E-01 1.78256859320E+00 3.51000000000E-04
985 1.25100000000E+02 7.69822621290E+02 8.14948815300E+02 8.65874530980E+02 3.79197747500E+00 1.93688221980E+00 3.52000000000E-04
986 1.25100000000E+02 9.39129767130E+02 9.57256181590E+02 9.87934928240E+02 4.23474645110E-01 1.18829382380E+00 1.83000000000E-03
987 1.25100000000E+02 8.03929351350E+02 8.30985270530E+02 8.91982249730E+02 1.60148222770E+00 1.96529777240E+00 4.75000000000E-04
988 1.25100000000E+02 8.47315013990E+02 9.41513044850E+02 9.59098567190E+02 2.26034043820E+00 -6.63496258510E-01 5.56000000000E-04
989 1.25100000000E+02 6.13455427240E+02 7.12143410650E+02 7.44302947040E+02 4.17713363620E-01 3.51754986980E-01 3.12000000000E-04
990 1.25100000000E+02 6.70297998220E+02 8.35767580890E+02 8.63533765910E+02 3.26285305560E+00 -5.67077158380E-01 2.02000000000E-04
991 1.25100000000E+02 6.32718135440E+02 8.14037312300E+02 8.43665020460E+02 1.68212657250E+00 1.53517234310E+00 1.04000000000E-04
992 1.25100000000E+02 6.91326640840E+02 8.55966765200E+02 8.80710783030E+02 1.18507547790E+00 -4.97328499620E-01 2.01000000000E-04
993 1.25100000000E+02 7.41097773650E+02 8.23407574800E+02 8.29053245910E+02 1.24091498340E+00 5.64573019220E-01 5.08000000000E-04
994 1.25100000000E+02 8.68016544820E+02 9.22161632810E+02 8.80284942340E+02 3.63506908010E+00 -1.30667933660E-01 6.36000000000E-03
995 1.25100000000E+02 8.45337810000E+02 9.55116839170E+02 9.50352607320E+02 3.54981655720E+00 1.40089145350E+00 2.79000000000E-04
996 1.25100000000E+02 8.86002665980E+02 8.87025542190E+02 8.95750760510E+02 2.84175252790E+00 -2.76059127300E-01 1.07000000000E-01
997 1.25100000000E+02 6.17169529810E+02 7.38321835740E+02 7.41577632290E+02 2.58011241040E+00 9.40658560520E-01 2.40000000000E-04
998 1.25100000000E+02 6.40393802990E+02 6.97512932350E+02 7.04041145760E+02 3.19165487150E+00 -8.57705190360E-01 2.49000000000E-03
999 1.25100000000E+02 8.12471287020E+02 8.32231428800E+02 8.34973668350E+02 8.36650302730E-01 1.60601240360E+00 2.60000000000E-03
1000 1.25100000000E+02 7.95398514860E+02 9.47806685060E+02 9.72101027310E+02 3.53948906310E+00 1.80215005250E-01 1.83000000000E-04
1001 1.25100000000E+02 7.77408091900E+02 9.16330623030E+02 7.83108158880E+02 2.85370237890E-01 1.78943687240E+00 7.48000000000E-04
1002 1.25100000000E+02 6.06245142710E+02 7.95961930870E+02 7.90327183020E+02 3.37665932760E+00 1.08458127420E+00 1.29000000000E-04
1003 1.25100000000E+02 6.80474283310E+02 7.06345482810E+02 7.69214918000E+02 7.09467446080E-01 5.37394815370E-01 7.83000000000E-04
1004 1.25100000000E+02 6.69099589490E+02 7.31121397250E+02 7.06543483210E+02 6.16629693950E-01 1.95466753550E+00 6.21000000000E-04
1005 1.25100000000E+02 7.69043065270E+02 8.97997457320E+02 9.33860991400E+02 7.54385762780E-01 -1.84099471620E-01 2.39000000000E-04
1006 1.25100000000E+02 7.34389445760E+02 8.33680743240E+02 8.67044779670E+02 3.85783484710E+00 -9.66380021770E-01 4.89000000000E-04
1007 1.25100000000E+02 7.08083146010E+02 7.69890022280E+02 7.64525490990E+02 3.13445816120E+00 1.49435800140E+00 5.92000000000E-04
1008 1.25100000000E+02 7.30754504360E+02 8.47294540180E+02 8.39469077200E+02 1.74993938440E+00 8.87189349300E-01 2.94000000000E-04
1009 1.25100000000E+02 7.41886480620E+02 7.94480263760E+02 8.49093015520E+02 1.21865472930E+00 -1.62528616120E-01 6.48000000000E-04
1010 1.25100000000E+02 7.47023605090E+02 8.02890247020E+02 7.80791830180E+02 3.29317627370E+00 8.84602289280E-01 1.53000000000E-03
1011 1.25100000000E+02 8.43097042490E+02 9.67220004790E+02 9.88639040590E+02 1.17223673360E+00 9.48419261930E-01 2.09000000000E-04
1012 1.25100000000E+02 7.76393452670E+02 8.65817869320E+02 8.94591592990E+02 3.78756706280E-01 1.97696617880E+00 2.22000000000E-04
1013 1.25100000000E+02 6.70126335450E+02 8.37407480500E+02 8.56301753070E+02 3.09647368510E+00 5.77660382590E-03 1.79000000000E-04
1014 1.25100000000E+02 6.22879435740E+02 6.40707653970E+02 6.68828007130E+02 3.30192050880E+00 6.26261110250E-01 1.99000000000E-03
1015 1.25100000000E+02 6.27424072180E+02 6.90986243620E+02 6.57095715200E+02 3.57833312610E+00 1.95023609120E+00 6.66000000000E-04
1016 1.25100000000E+02 8.80475435960E+02 9.12815680630E+02 8.98084154300E+02 1.91775434160E+00 8.86181439120E-01 4.80000000000E-03
1017 1.25100000000E+02 8.27555527320E+02 8.52925263800E+02 8.85797134270E+02 2.47167715160E+00 6.29266609970E-01 1.56000000000E-03
1018 1.25100000000E+02 6.73425345080E+02 7.57386951790E+02 6.89055928800E+02 2.26608214220E+00 3.71956779640E-01 2.00000000000E-03
1019 1.25100000000E+02 8.83295800680E+02 9.37369163230E+02 9.78419940310E+02 1.88662173440E+00 9.63439165080E-01 5.10000000000E-04
1020 1.25100000000E+02 6.78698849190E+02 7.33872875600E+02 7.16662103270E+02 2.58931395620E+00 -6.61954057590E-01 4.82000000000E-03
1021 1.25100000000E+02 8.39078914230E+02 9.57654466690E+02 9.76397480340E+02 3.02374169400E+00 1.80951153240E+00 1.84000000000E-04
1022 1.25100000000E+02 7.72497244890E+02 8.01732341930E+02 8.10627868210E+02 3.46744609160E+00 -7.24337965550E-01 8.87000000000E-03
1023 1.25100000000E+02 6.14178735550E+02 8.27754592380E+02 8.29147391140E+02 2.07978323160E-01 3.09093420990E-01 1.28000000000E-04
1024 1.25100000000E+02 8.25277633210E+02 9.78143644260E+02 8.26470102290E+02 1.76135800290E+00 1.95917967010E+00 7.08000000000E-04
1025 1.25100000000E+02 8.51029888760E+02 8.70658477530E+02 9.23752877170E+02 3.53329434870E+00 -6.01201050020E-01 2.31000000000E-03
1026 1.25100000000E+02 6.51033616870E+02 7.24321737210E+02 7.23088511220E+02 2.36961094650E+00 5.46395267010E-01 6.60000000000E-04
1027 1.25100000000E+02 8.19951799190E+02 8.26053574870E+02 8.72996570730E+02 1.96015366790E+00 4.59252547900E-01 2.87000000000E-03
1028 1.25100000000E+02 8.12965868520E+02 9.62856360600E+02 9.60057184090E+02 2.91222173450E+00 4.62934875600E-01 2.12000000000E-04
1029 1.25100000000E+02 8.70032153950E+02 8.74829447120E+02 9.01698497150E+02 4.00550506870E+00 4.97145590220E-01 6.74000000000E-03
1030 1.25100000000E+02 6.69109852470E+02 7.68118802130E+02 7.95308632710E+02 7.83363649880E-01 7.68038157080E-01 2.78000000000E-04
1031 1.25100000000E+02 8.10360046730E+02 8.94939546230E+02 9.11853977950E+02 3.47889075370E+00 1.38328512380E+00 3.24000000000E-04
1032 1.25100000000E+02 9.15765848850E+02 9.47302634050E+02 9.61142514620E+02 6.11351804550E-01 7.82774525470E-01 2.01000000000E-03
1033 1.25100000000E+02 7.22918727880E+02 9.21306455670E+02 9.43990809480E+02 2.85518354470E-01 -6.23336566810E-02 1.34000000000E-04
1034 1.25100000000E+02 8.64808403430E+02 9.18269718630E+02 9.30490096500E+02 1.63533450900E+00 -9.42795765710E-02 1.41000000000E-03
1035 1.25100000000E+02 6.00134967630E+02 6.65309487120E+02 7.11664475340E+02 4.55385353270E-01 4.01150154280E-02 5.21000000000E-04
1036 1.25100000000E+02 8.33738794720E+02 9.22057325690E+02 9.21148572400E+02 7.33829180530E-01 5.59884997350E-01 5.09000000000E-04
1037 1.25100000000E+02 7.42517543360E+02 8.51312715990E+02 8.92676748580E+02 2.73295857560E+00 -3.86546345370E-01 3.15000000000E-04
1038 1.25100000000E+02 6.39802747790E+02 8.05379691300E+02 8.01269440100E+02 2.05180669640E+00 4.60899319070E-01 1.86000000000E-04
1039 1.25100000000E+02 7.25452412220E+02 8.36619980540E+02 8.66860242770E+02 3.79587861290E+00 2.56191288320E-01 2.76000000000E-04
1040 1.25100000000E+02 7.39914052340E+02 8.78552321740E+02 7.45135280340E+02 1.56552371290E+00 2.38835920750E-01 1.09000000000E-03
1041 1.25100000000E+02 6.72542397850E+02 7.51555244130E+02 6.85232212150E+02 2.50266563760E+00 1.44250056990E+00 1.27000000000E-03
1042 1.25100000000E+02 8.27341034980E+02 9.55262348560E+02 9.77682378620E+02 1.43452228220E-02 4.87903929650E-01 2.23000000000E-04
1043 1.25100000000E+02 6.64240265100E+02 7.51495634410E+02 7.71613116800E+02 5.64942946050E-01 1.88059781360E+00 2.32000000000E-04
1044 1.25100000000E+02 7.85095159290E+02 8.86382553350E+02 8.94227077060E+02 1.30939238920E+00 9.21890919850E-01 3.16000000000E-04
1045 1.25100000000E+02 8.18901786180E+02 8.77228403430E+02 9.19869900940E+02 2.79066803260E+00 2.48732236290E-02 6.34000000000E-04
1046 1.25100000000E+02 6.04469682780E+02 6.45594677500E+02 6.12909268540E+02 2.97783415050E+00 2.21654489250E-01 7.48000000000E-03
1047 1.25100000000E+02 7.07768643270E+02 8.80350710820E+02 8.94543381670E+02 2.16585843380E+00 8.06390429380E-01 1.42000000000E-04
1048 1.25100000000E+02 7.59262539150E+02 8.82549930580E+02 8.92002454170E+02 2.89864613090E+00 1.94596273090E+00 1.75000000000E-04
1049 1.25100000000E+02 7.77027888770E+02 8.46003316630E+02 8.02604788110E+02 2.70415034990E+00 5.47624332710E-01 2.00000000000E-03
1050 1.25100000000E+02 8.31657250670E+02 9.27230768350E+02 8.35786576310E+02 3.35169187270E+00 1.58218947340E+00 1.40000000000E-03
1051 1.25100000000E+02 8.28879723850E+02 8.71368661040E+02 8.72630722830E+02 2.72296145100E-01 6.13025441010E-01 1.85000000000E-03
1052 1.25100000000E+02 9.47116441770E+02 9.62727340540E+02 9.74611706450E+02 9.84502378530E-02 1.83563164240E+00 2.57000000000E-03
1053 1.25100000000E+02 6.71364074880E+02 6.91520217880E+02 7.58725795210E+02 3.90000323430E+00 1.76245726890E+00 4.84000000000E-04
1054 1.25100000000E+02 6.21702530340E+02 6.83726790750E+02 6.35234916800E+02 2.39908759090E-01 -1.28101230480E-01 4.74000000000E-03
1055 1.25100000000E+02 7.69942941990E+02 9.22646700480E+02 9.36262124320E+02 3.42395691920E+00 1.98891933920E+00 1.29000000000E-04
1056 1.25100000000E+02 7.80220222190E+02 8.16193862320E+02 7.88654863310E+02 2.59720109270E+00 1.96140118110E+00 2.49000000000E-03
1057 1.25100000000E+02 6.84239602050E+02 7.95029411070E+02 6.86995275010E+02 8.71010952750E-01 1.42438904490E-01 1.70000000000E-03
1058 1.25100000000E+02 6.68739394460E+02 7.67688340800E+02 8.00904237770E+02 2.06590757340E+00 1.05110626070E+00 2.39000000000E-04
1059 1.25100000000E+02 6.15191250310E+02 8.59168665570E+02 8.66355430500E+02 2.81087673850E+00 8.24601909470E-03 1.10000000000E-04
1060 1.25100000000E+02 6.37593616580E+02 7.16723477320E+02 7.31946039700E+02 3.52785659420E+00 1.28974119740E+00 3.31000000000E-04
1061 1.25100000000E+02 6.57551676200E+02 7.64186580120E+02 7.64048927920E+02 2.41688502140E+00 5.75823059770E-01 3.48000000000E-04
1062 1.25100000000E+02 7.63890877970E+02 8.61908731960E+02 8.72695945370E+02 5.00233279230E-01 1.54821234930E+00 2.61000000000E-04
1063 1.25100000000E+02 7.94515616980E+02 8.52424935120E+02 8.46300508920E+02 2.62598902530E+00 -9.39548847550E-02 1.88000000000E-03
