BP mh MH MA MC la2 laL Omega
187 1.25100000000E+02 5.52760429820E+02 7.15091607700E+02 7.07362338810E+02 2.81410491520E+00 1.49203134350E+00 1.41000000000E-04
188 1.25100000000E+02 8.97963554920E+02 9.55805182690E+02 9.54436319410E+02 3.71824010200E-01 1.13062588140E-02 1.60000000000E-03
189 1.25100000000E+02 1.44657715900E+01 8.28241159820E+01 8.99991745400E+01 1.94277224670E+00 3.88712576700E-01 9.53000000000E-02
190 1.25100000000E+02 9.33569810700E+01 2.04564604790E+02 2.27536173240E+02 1.10690581620E+00 6.32083319830E-01 2.00000000000E-04
191 1.25100000000E+02 6.80662241550E+01 4.75552238390E+02 4.89558397560E+02 2.36468623310E+00 -2.11264423130E-02 1.42000000000E+00
192 1.25100000000E+02 5.14033958350E+02 6.72954180660E+02 6.70397711190E+02 1.57137625530E+00 1.68768311900E+00 1.30000000000E-04
193 1.25100000000E+02 2.46205262310E+02 6.17348125610E+02 6.28538826910E+02 2.79257324500E+00 8.00903584900E-01 9.15000000000E-05
194 1.25100000000E+02 6.20812671620E+02 6.98163225450E+02 7.20314151670E+02 1.19692605230E+00 -4.06900940020E-01 7.31000000000E-04
195 1.25100000000E+02 5.14013327800E+02 7.12757096510E+02 7.07976366510E+02 2.70946082930E-01 2.59925752150E-01 1.58000000000E-04
196 1.25100000000E+02 4.89403915080E+02 6.15250984930E+02 6.09451132090E+02 2.33518485880E+00 4.21687427320E-01 3.00000000000E-04
197 1.25100000000E+02 2.96709115710E+01 3.06623907550E+02 3.11860408250E+02 1.50748945750E+00 -8.87623378080E-02 1.08000000000E+00
198 1.25100000000E+02 7.22455365750E+02 7.66375681290E+02 7.54682127790E+02 9.94373460690E-01 1.88016901790E+00 9.60000000000E-04
199 1.25100000000E+02 1.95515171740E+02 5.40840274530E+02 5.39336550770E+02 1.50920927530E+00 1.07282544090E+00 8.97000000000E-05
200 1.25100000000E+02 3.99171829150E+02 4.09056459960E+02 4.41117540610E+02 2.85592499950E+00 1.85004345050E+00 5.35000000000E-04
201 1.25100000000E+02 6.08858556540E+02 6.51411646850E+02 6.58285973130E+02 3.34319729160E+00 -1.66793133250E-01 2.60000000000E-03
202 1.25100000000E+02 1.36599812750E+02 2.03689154160E+02 1.72261662880E+02 3.72871882720E+00 -6.51307966710E-01 1.96000000000E-04
203 1.25100000000E+02 6.89925130020E+02 7.44541907110E+02 7.51994483610E+02 3.20504442790E+00 -4.95488796260E-01 1.99000000000E-03
204 1.25100000000E+02 3.70366329390E+02 4.04544089800E+02 4.54921997320E+02 3.56896647690E+00 9.40252888630E-01 4.13000000000E-04
205 1.25100000000E+02 2.49134287330E+02 3.32836335760E+02 3.60406753320E+02 2.66370360870E+00 -2.77063137150E-01 9.03000000000E-04
206 1.25100000000E+02 4.01220267610E+02 4.09103074600E+02 4.23456558870E+02 1.09203679040E+00 1.18061175220E+00 1.51000000000E-03
207 1.25100000000E+02 5.09524692280E+02 6.00348401790E+02 6.22894112120E+02 4.10585174630E+00 6.57099932720E-01 3.26000000000E-04
208 1.25100000000E+02 3.01045040510E+02 4.23846333420E+02 4.24425963110E+02 2.78772813380E+00 4.05377752320E-01 3.03000000000E-04
209 1.25100000000E+02 3.41233696130E+02 4.68713673020E+02 4.84218930450E+02 1.48193300850E+00 1.36961781210E+00 1.48000000000E-04
210 1.25100000000E+02 7.15386426210E+02 7.66138992240E+02 7.53992472000E+02 1.45419607890E+00 1.26631713120E+00 1.08000000000E-03
211 1.25100000000E+02 5.17636966330E+02 7.15011720610E+02 7.39852524260E+02 3.36186290670E+00 -4.86817750530E-01 1.77000000000E-04
212 1.25100000000E+02 1.56791975360E+02 4.88520441760E+02 5.03967187560E+02 3.67055881700E+00 -3.05986838470E-01 5.17000000000E-04
213 1.25100000000E+02 7.18700453230E+02 8.29361166590E+02 8.40428730770E+02 4.14779175150E+00 -4.21818043290E-01 4.30000000000E-04
214 1.25100000000E+02 6.79427601800E+02 8.72459919840E+02 8.99035484930E+02 1.68474383130E+00 4.71632394410E-01 1.23000000000E-04
215 1.25100000000E+02 7.65980055110E+02 8.37688514750E+02 8.38921054930E+02 3.91959230810E+00 3.06923653140E-01 7.91000000000E-04
216 1.25100000000E+02 7.35809838350E+02 8.28771827280E+02 8.40223630680E+02 3.43033957750E-01 1.72703646340E-01 4.55000000000E-04
217 1.25100000000E+02 6.45832023620E+02 7.12798185050E+02 7.23363864770E+02 1.35193848720E+00 -3.82928013130E-01 1.14000000000E-03
218 1.25100000000E+02 7.43587499730E+02 8.04937680410E+02 7.56908560880E+02 2.38043697230E+00 -1.11668317330E-01 4.85000000000E-03
219 1.25100000000E+02 6.62949750600E+02 8.45486561060E+02 8.42440576340E+02 3.80258799310E+00 1.22683851420E+00 1.30000000000E-04
220 1.25100000000E+02 2.40855725980E+02 3.35121349830E+02 3.56830743420E+02 2.01673073370E+00 1.71721736220E+00 1.08000000000E-04
221 1.25100000000E+02 6.16505748880E+02 7.06110882050E+02 6.91591256330E+02 1.50460960120E+00 -2.80666905870E-01 9.11000000000E-04
222 1.25100000000E+02 7.11518362560E+02 8.77563615710E+02 7.16260318130E+02 8.71093328160E-01 1.04766292040E+00 6.88000000000E-04
223 1.25100000000E+02 8.22006650260E+02 8.62695553470E+02 8.40149014010E+02 2.10276816930E-02 8.01029548180E-01 3.85000000000E-03
224 1.25100000000E+02 1.42586582400E+02 3.21950919620E+02 3.13402910540E+02 3.81966479120E+00 1.35086597060E+00 3.70000000000E-05
225 1.25100000000E+02 7.67243844070E+02 9.60773339520E+02 9.56068269230E+02 1.05832146410E-01 1.30507882880E+00 1.18000000000E-04
226 1.25100000000E+02 5.54675406820E+02 6.93585245030E+02 7.03845300820E+02 1.88293545330E+00 2.54632380780E-01 2.43000000000E-04
227 1.25100000000E+02 5.61764069390E+02 6.49171194250E+02 5.74373749110E+02 1.38606120330E+00 1.31083374770E+00 1.04000000000E-03
228 1.25100000000E+02 4.75223350790E+02 6.30969072530E+02 6.23552301170E+02 1.78513876660E+00 -3.48286397070E-01 3.18000000000E-04
229 1.25100000000E+02 7.31660453130E+01 5.35153618530E+02 5.46926968520E+02 3.25752259390E+00 8.63441016420E-01 4.01000000000E-03
230 1.25100000000E+02 5.23618085330E+02 6.10776637950E+02 6.39446674100E+02 3.20213099820E+00 -2.23123542810E-01 5.27000000000E-04
231 1.25100000000E+02 2.39852513930E+02 3.08222146180E+02 3.36718965850E+02 1.05064482540E+00 1.09194402640E+00 2.12000000000E-04
232 1.25100000000E+02 7.73729179340E+02 8.76250933890E+02 8.79197139070E+02 1.02285959100E+00 -1.18659948230E-01 4.76000000000E-04
233 1.25100000000E+02 3.23802951020E+02 6.01240178960E+02 5.99066369140E+02 1.72209261470E+00 6.29558488670E-01 1.07000000000E-04
234 1.25100000000E+02 4.25529186920E+02 5.59246908450E+02 5.68392111170E+02 1.33100950520E+00 1.19306960260E-02 3.12000000000E-04
235 1.25100000000E+02 4.38114828780E+02 4.49796293980E+02 4.53177187650E+02 3.96806915540E+00 1.08896473570E+00 2.27000000000E-03
236 1.25100000000E+02 5.50870566110E+02 6.67739588340E+02 7.04014398050E+02 1.08359320680E+00 4.94985773810E-01 2.31000000000E-04
237 1.25100000000E+02 1.38256395850E+02 2.49792347200E+02 2.38639408430E+02 1.84271837160E+00 4.65565420920E-01 3.12000000000E-04
238 1.25100000000E+02 8.79750667630E+02 9.20175632640E+02 9.34702743900E+02 3.17562320830E+00 8.41785220200E-01 1.29000000000E-03
239 1.25100000000E+02 3.77938141660E+01 3.92671994880E+02 3.91231073490E+02 2.39225391950E+00 8.19008321540E-01 1.09000000000E-02
240 1.25100000000E+02 6.39297037050E+02 6.84198297710E+02 7.15797570630E+02 2.65927747130E-01 9.31194867560E-01 6.13000000000E-04
241 1.25100000000E+02 4.12760788000E+02 4.77495052890E+02 4.62747845210E+02 5.06172078260E-01 3.75475003590E-01 9.68000000000E-04
242 1.25100000000E+02 3.39788771080E+02 4.32878180260E+02 4.57544685250E+02 9.59392531780E-01 1.47354090590E+00 1.72000000000E-04
243 1.25100000000E+02 3.19233156730E+02 3.88756879740E+02 3.36701437220E+02 9.52675963090E-01 -3.91373606050E-01 4.15000000000E-03
244 1.25100000000E+02 2.72032010190E+02 3.89938483700E+02 2.75470343840E+02 3.77649828760E+00 1.97718798630E-01 1.59000000000E-03
245 1.25100000000E+02 5.98297622490E+02 7.97974530530E+02 8.22693799820E+02 3.45556399990E+00 -6.64579044360E-01 1.67000000000E-04
246 1.25100000000E+02 2.63658519330E+02 5.54202880690E+02 5.64824353190E+02 2.07632548420E+00 -1.41489091780E-01 1.84000000000E-04
247 1.25100000000E+02 6.06783091650E+02 6.74695515450E+02 7.21009906180E+02 6.78458013860E-01 6.03428821470E-01 3.77000000000E-04
248 1.25100000000E+02 9.02346968450E+01 9.39836019420E+01 1.54797234450E+02 1.52788569720E+00 8.10878720030E-01 2.05000000000E-04
249 1.25100000000E+02 5.48636307680E+02 5.53977735260E+02 6.26410115450E+02 6.75572424950E-01 -2.38937659190E-01 2.28000000000E-03
250 1.25100000000E+02 8.54201787780E+02 9.60618815510E+02 9.51194047130E+02 2.75810553860E+00 4.32061226490E-01 4.21000000000E-04
251 1.25100000000E+02 6.67315373980E+02 8.04336564580E+02 8.18349986470E+02 2.90790151890E+00 1.53359001370E+00 1.59000000000E-04
252 1.25100000000E+02 2.37388921050E+02 5.39391662470E+02 5.39508879620E+02 1.53101584430E-02 1.50829970900E+00 7.05000000000E-05
253 1.25100000000E+02 3.42092005800E+02 4.74977434710E+02 4.68135796480E+02 2.48399645830E-01 2.77191246490E-01 3.15000000000E-04
254 1.25100000000E+02 6.55578612680E+02 8.70886915020E+02 8.65010588310E+02 2.08710093520E-01 -6.47978171310E-02 1.41000000000E-04
255 1.25100000000E+02 7.10961544140E+02 7.83454526760E+02 8.06511835070E+02 3.98414553480E-03 -2.92623305730E-02 6.40000000000E-04
256 1.25100000000E+02 6.25736783200E+02 7.97931421470E+02 7.95182590260E+02 9.73456713330E-01 5.02649093280E-01 1.72000000000E-04
257 1.25100000000E+02 5.48716368420E+02 5.54972771820E+02 5.56341345600E+02 2.50086219190E+00 -2.94697939500E-01 6.66000000000E-02
258 1.25100000000E+02 3.62641846130E+02 4.36747400710E+02 4.50133058320E+02 7.90575625550E-01 1.93575870060E+00 1.78000000000E-04
259 1.25100000000E+02 3.71008708860E+02 5.50495745050E+02 5.68189081950E+02 2.76202921880E+00 -1.59867836060E-01 2.29000000000E-04
260 1.25100000000E+02 7.51525241710E+02 8.20808785130E+02 7.59456307660E+02 3.13269621590E+00 1.26399234420E+00 2.03000000000E-03
261 1.25100000000E+02 6.27870225660E+01 4.11753003680E+02 4.15908912390E+02 2.89218990540E+00 6.92835711600E-01 1.55000000000E-05
262 1.25100000000E+02 7.93695619880E+02 8.58804991640E+02 8.35662321130E+02 1.77141498860E-02 2.75918358320E-01 1.70000000000E-03
263 1.25100000000E+02 2.26051525550E+02 5.01560614940E+02 5.00321655190E+02 1.17838437120E+00 1.52450508090E+00 7.19000000000E-05
264 1.25100000000E+02 5.20322812560E+02 5.22917850850E+02 5.46174754500E+02 2.20549072670E+00 1.84463295780E+00 1.46000000000E-03
265 1.25100000000E+02 8.77368197580E+02 8.87838801420E+02 8.92783906660E+02 2.49220585690E+00 6.94385975750E-01 1.19000000000E-02
266 1.25100000000E+02 2.60067202680E+02 3.19902119690E+02 3.05773895650E+02 3.43548013650E+00 -8.83827333910E-01 9.95000000000E-04
267 1.25100000000E+02 8.11576322500E+02 9.33372032230E+02 9.42303092860E+02 2.59352768770E+00 -6.14619112330E-01 3.78000000000E-04
268 1.25100000000E+02 6.47712631260E+02 7.39264948740E+02 7.37651134150E+02 2.52653418530E+00 -1.13360978700E-02 6.07000000000E-04
269 1.25100000000E+02 8.95610819270E+02 9.75267144430E+02 9.98770563430E+02 1.42906305430E+00 8.06581146330E-01 4.09000000000E-04
270 1.25100000000E+02 3.69097949010E+02 4.10383957640E+02 4.63862148570E+02 2.03673150000E+00 1.58464202980E+00 2.35000000000E-04
271 1.25100000000E+02 3.75454209120E+02 3.99450286320E+02 4.66710180200E+02 3.94570804890E+00 1.63736180510E+00 2.67000000000E-04
272 1.25100000000E+02 5.70291618670E+02 6.53967899490E+02 7.01102701340E+02 2.26921845890E+00 1.20453346280E+00 2.32000000000E-04
273 1.25100000000E+02 1.37718384760E+02 2.68136337340E+02 2.58818835960E+02 1.18548926100E+00 5.39371057700E-01 2.49000000000E-04
274 1.25100000000E+02 3.25690512070E+02 4.56971875620E+02 4.63031792020E+02 3.01339156410E+00 5.66049016830E-01 2.40000000000E-04
275 1.25100000000E+02 6.05952083740E+02 7.57491283480E+02 7.67504937460E+02 2.72247551250E+00 2.24465666770E-01 2.12000000000E-04
276 1.25100000000E+02 4.09298176430E+02 6.34210397620E+02 6.27665329050E+02 8.38308736760E-01 2.14246099480E-01 1.48000000000E-04
277 1.25100000000E+02 7.28408264450E+02 7.57411299670E+02 7.84016272190E+02 2.83953452860E+00 9.84347684590E-02 2.13000000000E-03
278 1.25100000000E+02 6.86260906160E+02 8.19937846180E+02 8.23969734480E+02 2.50121146010E+00 -7.89290830140E-01 3.80000000000E-04
279 1.25100000000E+02 3.08358000840E+02 5.10868874460E+02 5.32195994450E+02 3.26884446050E+00 6.13392667080E-01 1.40000000000E-04
280 1.25100000000E+02 8.10160544630E+02 9.88650475640E+02 9.92738980810E+02 3.20403206420E+00 1.35467539880E+00 1.26000000000E-04
281 1.25100000000E+02 4.54427183210E+01 1.27389357190E+02 1.02007501440E+02 4.07663765250E+00 -7.37825438480E-01 7.33000000000E-03
282 1.25100000000E+02 1.16486392530E+02 4.06545353830E+02 4.17647557230E+02 3.64730643250E-01 -1.98265603520E-01 1.52000000000E-03
283 1.25100000000E+02 7.31691623370E+02 9.04317423580E+02 9.35252835350E+02 1.71301087940E+00 4.84386674700E-01 1.38000000000E-04
284 1.25100000000E+02 3.49823799070E+02 4.22357786820E+02 4.36410226900E+02 3.60831377840E+00 1.65788340070E+00 2.03000000000E-04
285 1.25100000000E+02 2.91311634820E+02 4.46434551340E+02 4.37090674040E+02 3.48485445520E+00 2.87841081650E-01 2.68000000000E-04
286 1.25100000000E+02 7.92038915990E+02 7.98222288500E+02 8.35120918920E+02 1.57036788370E+00 1.99525186360E+00 1.46000000000E-03
287 1.25100000000E+02 4.04534376320E+02 4.33257850950E+02 4.63300176000E+02 3.93844138590E+00 3.76168139870E-01 1.15000000000E-03
288 1.25100000000E+02 4.26492925230E+01 1.43392918600E+02 1.53196270630E+02 2.25919340750E+00 -6.08222646240E-01 1.37000000000E-02
289 1.25100000000E+02 6.74277998510E+02 7.03929514340E+02 7.04359207460E+02 4.03462479380E+00 -8.51621362250E-01 1.40000000000E-02
290 1.25100000000E+02 7.22835330030E+02 8.46507344360E+02 8.63103148060E+02 3.22317206390E+00 -2.21730309670E-01 3.11000000000E-04
291 1.25100000000E+02 1.97674822050E+02 2.40955992740E+02 2.98534924390E+02 2.20551831070E+00 -4.16609743020E-01 1.40000000000E-03
292 1.25100000000E+02 8.38215945950E+01 4.00095441190E+02 4.12428514330E+02 3.69924330370E+00 9.38368604340E-01 1.38000000000E-04
293 1.25100000000E+02 4.82364750140E+02 5.05326975850E+02 5.54389715280E+02 3.56075911710E-02 1.96488935870E+00 3.56000000000E-04
294 1.25100000000E+02 2.02072289310E+02 3.83030817490E+02 4.07951405240E+02 2.94508348440E+00 -1.14203279490E-01 3.85000000000E-04
295 1.25100000000E+02 2.26750619040E+02 2.49686254790E+02 2.40662209700E+02 2.22366380390E+00 -2.61462221270E-01 6.77000000000E-03
296 1.25100000000E+02 4.06687255190E+02 5.94863707810E+02 5.89807809980E+02 1.96253206850E+00 3.10915849250E-01 1.80000000000E-04
297 1.25100000000E+02 3.19478549140E+02 5.16921384320E+02 5.26106256240E+02 7.12964285430E-01 -1.25220285220E-01 2.30000000000E-04
298 1.25100000000E+02 3.91145269310E+02 4.81086884230E+02 5.19602744280E+02 4.13416593130E+00 1.69253793850E+00 1.60000000000E-04
299 1.25100000000E+02 3.18687637990E+02 6.17207870780E+02 6.11730118810E+02 1.57867149700E+00 -6.26312016070E-01 1.88000000000E-04
300 1.25100000000E+02 4.76176644370E+02 5.70738967550E+02 4.83858099700E+02 2.20104271520E+00 2.19343749570E-02 2.22000000000E-03
301 1.25100000000E+02 2.15106902810E+02 3.50438073650E+02 2.19410641830E+02 7.76935402910E-01 1.89871112570E+00 1.66000000000E-04
302 1.25100000000E+02 8.45278151510E+02 8.85341059660E+02 8.94666076870E+02 4.68516378480E-01 7.41049344830E-02 2.37000000000E-03
303 1.25100000000E+02 6.66885258360E+02 7.50790074130E+02 7.43731290150E+02 3.97648168310E+00 -9.99487394890E-02 8.22000000000E-04
304 1.25100000000E+02 4.91278358150E+02 6.82793029020E+02 7.06562452570E+02 7.92669371940E-01 1.53646760620E+00 9.81000000000E-05
305 1.25100000000E+02 5.24222038680E+02 5.31105522540E+02 5.37837612330E+02 3.72383186010E+00 1.88769554630E+00 1.76000000000E-03
306 1.25100000000E+02 7.32408179930E+02 9.22408186700E+02 9.17767018700E+02 3.41744790990E+00 -7.66648335420E-01 1.99000000000E-04
307 1.25100000000E+02 1.94187564180E+02 4.88735418640E+02 5.01688553510E+02 2.99575593480E+00 1.60373311070E+00 5.67000000000E-05
308 1.25100000000E+02 5.02902565640E+02 6.53595076250E+02 5.07232175200E+02 4.11917111330E+00 -9.09607192720E-01 1.26000000000E-03
309 1.25100000000E+02 5.94048149920E+02 8.01563161930E+02 8.25960104490E+02 2.42935126470E+00 1.11188635960E+00 9.95000000000E-05
310 1.25100000000E+02 4.10422687100E+02 4.67849902000E+02 4.83145289390E+02 3.07106690140E-02 8.69573517010E-02 9.60000000000E-04
311 1.25100000000E+02 2.65188278550E+02 6.33523196410E+02 6.41281083100E+02 1.04525232930E+00 -7.86620500730E-03 1.37000000000E-04
312 1.25100000000E+02 1.81607330840E+02 2.50820454930E+02 2.65985226610E+02 4.13546717520E+00 -9.91422952290E-01 1.79000000000E-04
313 1.25100000000E+02 4.18210136040E+02 6.12787940780E+02 6.17822245710E+02 2.25658065540E+00 7.42132144860E-01 1.36000000000E-04
314 1.25100000000E+02 3.48769898310E+02 4.11033619930E+02 4.16676337550E+02 6.67856697580E-01 1.65908733330E+00 2.40000000000E-04
315 1.25100000000E+02 1.46091653400E+02 2.99669978870E+02 3.02624607900E+02 1.38015825140E+00 -3.25048640940E-01 9.27000000000E-04
316 1.25100000000E+02 1.74423764260E+02 2.26479627210E+02 2.33618856260E+02 3.14964311520E+00 1.31412038240E+00 1.14000000000E-04
317 1.25100000000E+02 4.41180636960E+01 3.12521817300E+02 3.12530655790E+02 4.54541801460E-02 -4.93284393920E-02 1.37000000000E+00
318 1.25100000000E+02 7.39980053040E+02 7.71306134040E+02 7.73662666090E+02 2.78174204970E-01 4.32300896140E-01 3.27000000000E-03
319 1.25100000000E+02 1.65345775510E+02 1.70991438110E+02 2.42632644620E+02 3.78247204140E+00 -2.61316866410E-03 1.78000000000E-03
320 1.25100000000E+02 3.39381924260E+02 3.85722408290E+02 3.74247630070E+02 1.92683865310E+00 -3.52890431660E-01 5.07000000000E-03
321 1.25100000000E+02 6.37943105070E+02 7.06483829850E+02 7.25762424460E+02 3.64072277750E-01 -1.55404115510E-01 8.04000000000E-04
322 1.25100000000E+02 2.60711437380E+02 2.63282704260E+02 3.08787936520E+02 9.93890075360E-01 7.70511860150E-01 1.02000000000E-03
323 1.25100000000E+02 3.70196858670E+02 4.02414230660E+02 4.50388302130E+02 7.62767523940E-01 -3.43465456520E-01 1.67000000000E-03
324 1.25100000000E+02 9.07248460240E+02 9.40606026160E+02 9.25556595590E+02 9.20413905900E-01 1.60760878140E+00 2.80000000000E-03
325 1.25100000000E+02 7.76418054090E+02 8.30451068680E+02 8.10551483440E+02 3.52760164280E+00 8.30404215640E-01 1.67000000000E-03
326 1.25100000000E+02 2.10625034660E+02 2.90530299620E+02 2.70913335150E+02 3.63521132850E+00 -4.14087534040E-01 1.89000000000E-03
327 1.25100000000E+02 4.42661183870E+01 4.62270782630E+02 4.69968041560E+02 1.35472673430E+00 -4.02057668900E-01 2.61000000000E-02
328 1.25100000000E+02 2.12364336560E+02 2.66747875910E+02 3.14111723410E+02 4.11877754030E+00 1.01270011300E+00 2.10000000000E-04
329 1.25100000000E+02 5.55074390040E+02 6.34451869480E+02 6.37292544080E+02 6.84458488860E-01 4.68354190460E-01 5.48000000000E-04
330 1.25100000000E+02 1.71629328080E+02 2.69622397800E+02 2.98396467620E+02 3.38295461650E+00 -6.66564961390E-01 4.54000000000E-04
331 1.25100000000E+02 6.83121296720E+02 7.06444896140E+02 7.64321559930E+02 1.31744527230E+00 -4.41217618760E-01 1.66000000000E-03
332 1.25100000000E+02 7.18222178240E+02 8.85931523280E+02 8.81660064390E+02 2.46491081470E+00 1.80173038460E+00 1.29000000000E-04
333 1.25100000000E+02 4.63075864320E+02 5.36102504550E+02 4.70125154210E+02 1.94881089960E+00 8.12999725830E-01 1.78000000000E-03
334 1.25100000000E+02 8.99601665620E+01 1.42335304880E+02 1.37372460310E+02 2.19803509770E-01 1.74865221100E-01 1.02000000000E-03
335 1.25100000000E+02 8.24450964540E+02 8.49773306160E+02 8.33483106910E+02 5.55751960270E-01 1.84452448830E+00 3.48000000000E-03
336 1.25100000000E+02 6.75271276060E+02 7.90305235800E+02 7.87666794470E+02 3.93514081870E+00 9.33091703430E-01 2.77000000000E-04
337 1.25100000000E+02 9.52280388900E+02 9.85542473420E+02 9.52621019560E+02 2.65086259030E+00 1.69612901410E-01 1.48000000000E-02
338 1.25100000000E+02 4.20013698500E+02 6.67788915120E+02 6.82335740860E+02 5.62271019040E-01 7.51533379750E-01 9.91000000000E-05
339 1.25100000000E+02 8.51357690660E+02 9.34523798690E+02 9.19355867390E+02 4.17579445420E+00 1.79757552790E+00 4.40000000000E-04
340 1.25100000000E+02 5.32674543020E+02 5.63081104710E+02 5.44740091210E+02 3.81515870690E+00 1.02845166560E+00 2.76000000000E-03
341 1.25100000000E+02 5.31234328990E+02 7.10578063750E+02 7.05609049890E+02 3.55356573050E+00 8.74306661040E-01 1.48000000000E-04
342 1.25100000000E+02 4.13583193870E+02 4.26437746640E+02 4.91376489100E+02 3.18048520910E+00 5.46245027320E-01 8.91000000000E-04
343 1.25100000000E+02 1.96641847200E+02 5.04557812160E+02 5.18595507400E+02 2.94356811630E+00 -7.31740694120E-02 2.57000000000E-04
344 1.25100000000E+02 8.38663422730E+02 9.30743089040E+02 9.21923889320E+02 4.16643921530E-02 3.47700433230E-01 5.71000000000E-04
345 1.25100000000E+02 8.93362482840E+02 9.72368665490E+02 9.91717722860E+02 2.52122767350E-01 9.03240785470E-01 4.23000000000E-04
346 1.25100000000E+02 4.31097803740E+02 4.60342003520E+02 4.75055670630E+02 1.71609032430E+00 6.36958677310E-01 1.20000000000E-03
347 1.25100000000E+02 3.68219237940E+02 5.63760212200E+02 5.63134778590E+02 8.77232728730E-01 2.67956157840E-03 2.05000000000E-04
348 1.25100000000E+02 4.84074055990E+02 6.30791428410E+02 6.48515683600E+02 3.74311565970E+00 1.00259720880E+00 1.62000000000E-04
349 1.25100000000E+02 4.83865638000E+02 5.03374851490E+02 5.70689105060E+02 3.20086570950E-01 1.43649751770E+00 4.24000000000E-04
350 1.25100000000E+02 4.37882703660E+02 7.28144906460E+02 7.38494887010E+02 2.05010071880E+00 -3.95697495730E-01 1.19000000000E-04
351 1.25100000000E+02 7.89231217630E+02 8.16917814200E+02 8.57289377840E+02 8.77832553450E-01 2.51322826850E-01 1.44000000000E-03
352 1.25100000000E+02 4.14218713050E+02 5.78710749650E+02 5.97557116170E+02 1.48716203920E+00 1.37644073160E+00 1.21000000000E-04
353 1.25100000000E+02 4.88674111800E+02 6.43134622260E+02 6.73547558200E+02 7.70893108690E-02 4.96790051520E-01 1.72000000000E-04
354 1.25100000000E+02 3.62837604910E+02 3.74501225680E+02 3.95197751940E+02 1.65973624950E+00 -6.19344578890E-01 6.87000000000E-03
355 1.25100000000E+02 1.69689686070E+02 3.47704925740E+02 3.47109569690E+02 1.85998831580E+00 7.89903247950E-01 1.58000000000E-04
356 1.25100000000E+02 6.77411484650E+02 7.12020632280E+02 7.36977243900E+02 3.00691701340E+00 1.71523173130E+00 6.15000000000E-04
357 1.25100000000E+02 1.74488551230E+02 2.89712800000E+02 3.27966337930E+02 4.20210805740E-01 9.86844297180E-01 1.40000000000E-04
358 1.25100000000E+02 4.75477907820E+02 5.18707447450E+02 5.53409081580E+02 3.93103400330E+00 1.99505211360E+00 2.73000000000E-04
359 1.25100000000E+02 3.70642754730E+01 3.82465721950E+02 3.93383458340E+02 1.75230505650E+00 -4.23108009250E-01 4.01000000000E-02
360 1.25100000000E+02 3.34814085980E+02 4.42167985450E+02 4.76498862360E+02 4.04449998290E+00 7.58604651140E-01 2.20000000000E-04
361 1.25100000000E+02 7.73887666940E+01 1.22963433340E+02 1.25478760590E+02 7.90085901740E-01 4.12410928380E-01 6.42000000000E-03
362 1.25100000000E+02 3.67570294900E+02 6.73039212400E+02 6.79958637630E+02 2.82474640590E+00 1.46115572860E+00 6.78000000000E-05
363 1.25100000000E+02 2.11985368950E+02 3.52473034240E+02 2.14115702950E+02 3.33339374740E+00 -4.32649056730E-01 1.78000000000E-03
364 1.25100000000E+02 4.04810248570E+02 4.42875930810E+02 4.76737384420E+02 3.10176175940E+00 -8.92401880060E-01 2.51000000000E-03
365 1.25100000000E+02 1.54200129300E+02 2.73194883450E+02 2.65241124830E+02 3.16251182510E+00 -5.82773665310E-01 4.37000000000E-04
366 1.25100000000E+02 6.83605540470E+02 7.03124835710E+02 7.06745886680E+02 3.88396393930E+00 9.04411241820E-01 3.58000000000E-03
367 1.25100000000E+02 8.64043177480E+02 9.37784455610E+02 9.78431702880E+02 2.34388875950E+00 1.66190924020E+00 2.84000000000E-04
368 1.25100000000E+02 2.59800718580E+02 4.34854687390E+02 4.47992022940E+02 2.08504459070E+00 2.36652138010E-01 2.30000000000E-04
369 1.25100000000E+02 3.63726132170E+02 3.86205180170E+02 4.04475358780E+02 3.02288690240E+00 2.88391875400E-01 1.99000000000E-03
370 1.25100000000E+02 3.75802797640E+02 6.55258215450E+02 6.59774311590E+02 2.97537470220E+00 9.47701166910E-01 8.70000000000E-05
371 1.25100000000E+02 4.61705236390E+02 6.81217699950E+02 6.87558257210E+02 2.50161457090E+00 -4.68415846920E-01 1.77000000000E-04
372 1.25100000000E+02 6.87658089130E+02 8.01237302160E+02 6.97015036160E+02 1.12278248860E+00 -2.73605518940E-01 1.71000000000E-03
373 1.25100000000E+02 6.39746820120E+02 6.40321151730E+02 6.47983650430E+02 3.53230058820E-01 1.78145318090E+00 4.45000000000E-03
374 1.25100000000E+02 5.06120799860E+02 5.88810050680E+02 5.78129563890E+02 2.57593985000E+00 4.08490534390E-01 6.24000000000E-04
375 1.25100000000E+02 1.43481927690E+02 3.29032003470E+02 3.42896853370E+02 3.25203823180E+00 1.46863104380E+00 2.85000000000E-05
376 1.25100000000E+02 7.87874149910E+02 8.06963298070E+02 8.76985152540E+02 3.88613260050E+00 -3.99495114720E-01 1.41000000000E-03
377 1.25100000000E+02 9.00765319780E+02 9.44756672680E+02 9.55103871180E+02 3.74657435980E+00 2.50810609980E-01 1.77000000000E-03
378 1.25100000000E+02 6.51654485670E+02 6.72795348580E+02 6.65409711410E+02 3.95756667910E-02 1.95869312310E+00 1.87000000000E-03
379 1.25100000000E+02 7.38902538860E+02 8.63177047930E+02 8.92022469060E+02 3.71842730060E+00 -3.27978754550E-01 2.84000000000E-04
