BP mh MH MA MC la2 laL Omega
1545 1.25100000000E+02 7.22775302220E+02 9.04696077730E+02 9.11528149060E+02 2.14887240030E+00 7.65441223080E-01 1.38000000000E-04
1546 1.25100000000E+02 5.01155176920E+02 5.34716821340E+02 5.88616957400E+02 3.90981166730E-01 -5.08572808200E-02 1.01000000000E-03
1547 1.25100000000E+02 5.75020044580E+02 7.43714228660E+02 7.61943784700E+02 8.55415489690E-01 -3.77963923930E-01 2.12000000000E-04
1548 1.25100000000E+02 7.62326474830E+02 7.66534219930E+02 8.33434854880E+02 2.19287656600E+00 9.35170884340E-01 1.42000000000E-03
1549 1.25100000000E+02 1.62872628070E+02 1.86673427180E+02 2.50122203800E+02 7.92475229080E-01 5.54664859210E-01 3.79000000000E-04
1550 1.25100000000E+02 2.57343118050E+01 2.04122878030E+02 1.96444582290E+02 5.11974710700E-01 -2.49885722920E-01 1.74000000000E-01
1551 1.25100000000E+02 2.22158673360E+02 2.81530951190E+02 2.70792188810E+02 5.73136319830E-01 -1.93805473530E-01 2.50000000000E-03
1552 1.25100000000E+02 6.43821656120E+02 6.99319016170E+02 7.35883623260E+02 1.07396966990E+00 -6.03909400500E-02 7.78000000000E-04
1553 1.25100000000E+02 3.64887326130E+02 3.81578302620E+02 4.22325210930E+02 1.71736145550E+00 1.67504786640E+00 3.77000000000E-04
1554 1.25100000000E+02 2.73451918590E+02 4.88762900880E+02 4.86037733210E+02 1.30987362040E+00 -2.74948760400E-01 2.80000000000E-04
1555 1.25100000000E+02 6.41835638420E+02 8.06448986680E+02 8.10542599820E+02 2.88852624150E+00 -2.58147118670E-01 2.23000000000E-04
1556 1.25100000000E+02 9.08588168450E+02 9.38363626130E+02 9.59878829340E+02 2.51830402710E+00 1.14388968580E+00 1.42000000000E-03
1557 1.25100000000E+02 6.46976241660E+02 7.83874151620E+02 8.03024756710E+02 6.11515095890E-01 1.00080394710E+00 1.79000000000E-04
1558 1.25100000000E+02 6.88608817120E+02 7.29303584870E+02 7.18021087620E+02 3.05946666660E+00 1.18015118850E+00 1.58000000000E-03
1559 1.25100000000E+02 2.27870332940E+01 6.05881922650E+02 6.05170982470E+02 1.24093423470E-01 -9.76539091420E-02 1.10000000000E+00
1560 1.25100000000E+02 6.93587412260E+02 8.71362256410E+02 8.98308335140E+02 3.14847202770E+00 7.77429691640E-01 1.28000000000E-04
1561 1.25100000000E+02 5.24369714240E+02 6.31387417460E+02 6.68978347390E+02 3.22946234150E+00 1.32511939220E+00 1.82000000000E-04
1562 1.25100000000E+02 8.39617119490E+02 8.50680364440E+02 9.11848516800E+02 1.98396896590E+00 2.37526982770E-01 1.75000000000E-03
1563 1.25100000000E+02 5.21610487680E+02 6.55708021340E+02 6.80944599570E+02 4.10763535230E-01 -1.41204783640E-01 2.75000000000E-04
1564 1.25100000000E+02 1.22731270520E+02 3.99909105640E+02 3.95379645920E+02 3.98146562110E+00 -1.00130036550E+00 2.66000000000E-04
1565 1.25100000000E+02 8.26815503110E+02 9.11266491280E+02 9.32139790930E+02 3.11358838760E+00 1.04602867840E+00 3.50000000000E-04
1566 1.25100000000E+02 7.60011333320E+02 8.65864818360E+02 8.85729182870E+02 3.47647389120E+00 1.27305003360E+00 2.37000000000E-04
1567 1.25100000000E+02 6.92519277960E+02 7.12562455970E+02 7.69654668460E+02 6.17519374410E-01 2.30202635440E-01 1.27000000000E-03
1568 1.25100000000E+02 6.44796106660E+02 7.26229063850E+02 7.15965017660E+02 5.49411801130E-01 9.00734371420E-01 5.17000000000E-04
1569 1.25100000000E+02 8.34685615620E+01 2.08366816040E+02 1.96798533290E+02 3.71015994310E+00 6.46222765450E-01 2.49000000000E-04
1570 1.25100000000E+02 1.08107818150E+02 4.30544821240E+02 4.34460384860E+02 4.17350307630E+00 5.45909165430E-01 2.10000000000E-04
1571 1.25100000000E+02 2.56691749720E+02 4.55829473060E+02 4.81658043440E+02 3.93405911680E+00 1.73825798010E+00 7.62000000000E-05
1572 1.25100000000E+02 7.37322546370E+02 8.10372950740E+02 8.45450058600E+02 3.43766976600E+00 4.74186788010E-01 4.31000000000E-04
1573 1.25100000000E+02 1.04971293780E+02 2.98360934100E+02 3.04936295140E+02 1.87440214400E+00 -1.38425346620E-01 2.13000000000E-03
1574 1.25100000000E+02 1.88270162660E+02 2.68617880200E+02 2.87114943870E+02 5.00027163120E-01 1.04392662840E+00 1.73000000000E-04
1575 1.25100000000E+02 6.67796361210E+02 8.46499658370E+02 8.61796124280E+02 3.46675300430E+00 1.93298193800E+00 1.04000000000E-04
1576 1.25100000000E+02 6.50472466730E+02 7.33326158090E+02 6.64214651770E+02 2.25518368680E-01 1.56394236740E+00 1.07000000000E-03
1577 1.25100000000E+02 2.93787334250E+02 3.37198129910E+02 3.51288372610E+02 2.84796201870E+00 -5.16361580410E-01 2.98000000000E-03
1578 1.25100000000E+02 6.11237138150E+02 7.76759518530E+02 7.68692194340E+02 2.69267301630E+00 9.46785396510E-01 1.65000000000E-04
1579 1.25100000000E+02 7.61785225810E+02 8.24968393990E+02 8.28600917190E+02 2.10029585750E-01 6.35941882240E-01 8.00000000000E-04
1580 1.25100000000E+02 7.07496196950E+01 3.75064754440E+02 3.85517924430E+02 3.00608061600E+00 -3.61174324790E-01 1.41000000000E-02
1581 1.25100000000E+02 9.30084157250E+02 9.77421916320E+02 9.56406869130E+02 1.46793357130E+00 1.13390753360E-01 4.62000000000E-03
1582 1.25100000000E+02 3.95150609880E+01 9.97410009490E+01 7.00157337530E+01 3.70208089650E+00 -6.38797282210E-01 1.57000000000E-02
1583 1.25100000000E+02 8.72354060810E+02 9.16575838020E+02 9.04647341900E+02 2.52598015530E+00 -5.96715195540E-02 4.51000000000E-03
1584 1.25100000000E+02 1.88681296690E+02 4.94603844370E+02 4.97910511280E+02 6.97825059490E-01 9.57664093560E-01 1.04000000000E-04
1585 1.25100000000E+02 6.38553945870E+02 6.45444240290E+02 7.05965870680E+02 4.86528024630E-01 8.26360763150E-01 1.35000000000E-03
1586 1.25100000000E+02 9.70675474660E+01 1.63677512340E+02 1.18364711220E+02 3.98717931210E+00 9.31661724950E-01 1.30000000000E-04
1587 1.25100000000E+02 6.35018395310E+02 7.24635254130E+02 6.36304434620E+02 4.65050282890E-01 1.48271764370E+00 1.48000000000E-03
1588 1.25100000000E+02 6.89137332010E+02 7.39183977030E+02 7.41597140470E+02 1.42831585570E+00 5.83463610780E-01 1.19000000000E-03
1589 1.25100000000E+02 3.08932218900E+02 3.26676218100E+02 3.48965918400E+02 3.39601825400E+00 -7.72855993980E-01 2.54000000000E-03
1590 1.25100000000E+02 6.08878145270E+02 7.34392987670E+02 7.26391220220E+02 6.76481797310E-01 1.18188248140E+00 2.27000000000E-04
1591 1.25100000000E+02 6.26135283860E+02 8.10940531470E+02 6.30031885450E+02 2.86125766200E-01 1.40044700620E-01 7.21000000000E-04
1592 1.25100000000E+02 2.08206825430E+02 2.56737728750E+02 2.14717500660E+02 1.17663174300E+00 1.50400044990E+00 2.72000000000E-04
1593 1.25100000000E+02 5.73658383920E+02 6.09339283270E+02 5.98154507630E+02 7.75606492350E-01 1.43049804170E+00 1.24000000000E-03
1594 1.25100000000E+02 5.95548345430E+02 6.56903346990E+02 6.80457836790E+02 2.50885117330E-01 6.60340443950E-01 5.40000000000E-04
1595 1.25100000000E+02 6.05200978590E+02 6.81479896490E+02 7.26913217640E+02 3.50435554490E+00 9.01251488480E-01 2.96000000000E-04
1596 1.25100000000E+02 8.73149550770E+02 9.46180312220E+02 8.87976507760E+02 7.23913849690E-01 8.25493681000E-01 2.21000000000E-03
1597 1.25100000000E+02 6.30016966120E+02 7.40031686070E+02 7.51270786700E+02 3.20391397060E+00 1.29188545240E+00 2.27000000000E-04
1598 1.25100000000E+02 1.86841887060E+02 3.51327159230E+02 3.57577652400E+02 5.44158389420E-01 5.61616048670E-01 2.08000000000E-04
1599 1.25100000000E+02 1.54510675550E+02 2.72366389760E+02 2.93402967050E+02 3.16830427160E+00 5.93475127350E-01 2.32000000000E-04
1600 1.25100000000E+02 5.31799591880E+02 5.70119631610E+02 5.75751038020E+02 3.92419384250E+00 1.22408660330E+00 7.95000000000E-04
1601 1.25100000000E+02 2.11434488060E+02 5.63504663870E+02 5.71192223650E+02 2.56461935440E+00 1.69049095990E-01 1.69000000000E-04
1602 1.25100000000E+02 3.75407964200E+02 4.31799172590E+02 4.25091077490E+02 4.04474697180E+00 1.69062653850E+00 3.06000000000E-04
1603 1.25100000000E+02 8.08603752690E+02 8.63250337440E+02 8.56802876210E+02 1.11231717850E+00 1.89297449290E-01 1.80000000000E-03
1604 1.25100000000E+02 2.07283791170E+02 3.62904873090E+02 3.91057774580E+02 2.65202667500E+00 6.43360424440E-02 3.39000000000E-04
1605 1.25100000000E+02 4.70882744530E+02 5.01983577940E+02 5.11412177190E+02 4.00792223830E+00 1.67332917990E+00 5.61000000000E-04
1606 1.25100000000E+02 8.50592238480E+02 8.57025231300E+02 9.11459697540E+02 2.97868350600E+00 1.43551992460E+00 1.40000000000E-03
1607 1.25100000000E+02 4.97354123790E+02 5.20082699160E+02 5.14633023180E+02 1.61370646510E+00 1.14672247000E+00 1.97000000000E-03
1608 1.25100000000E+02 8.28040499430E+02 8.96659772140E+02 8.53211796680E+02 3.84871906110E+00 -9.37784412380E-01 5.00000000000E-03
1609 1.25100000000E+02 2.02806400560E+01 3.68761864230E+02 3.83062832960E+02 3.20246325290E+00 -7.83636033930E-02 1.76000000000E+00
1610 1.25100000000E+02 1.55120473090E+02 2.98596681110E+02 2.93515881360E+02 4.11768226920E+00 4.23869136540E-01 2.90000000000E-04
1611 1.25100000000E+02 5.62327296520E+02 5.67128160730E+02 5.92257228910E+02 1.45864593550E+00 1.68091028050E-01 8.10000000000E-03
1612 1.25100000000E+02 5.82766693640E+02 6.09715486730E+02 6.34536326580E+02 8.91849152180E-01 1.74952035190E+00 6.25000000000E-04
1613 1.25100000000E+02 6.79960432670E+02 7.28155343490E+02 6.98143796060E+02 2.20856102190E-01 9.13572048470E-01 2.45000000000E-03
1614 1.25100000000E+02 6.44015675520E+02 6.58425439320E+02 7.27773332640E+02 3.89463686860E+00 1.54258548150E-01 1.25000000000E-03
1615 1.25100000000E+02 1.74175816300E+02 3.54173110130E+02 3.56420607970E+02 3.26329374310E+00 -7.19001240730E-01 3.61000000000E-04
1616 1.25100000000E+02 6.04235055340E+02 7.08359217040E+02 6.98689302190E+02 2.10964289750E+00 -1.07981840740E-01 5.60000000000E-04
1617 1.25100000000E+02 6.31581797160E+02 6.39401619950E+02 6.39064350180E+02 1.48266730840E+00 2.53825978680E-02 6.11000000000E-02
1618 1.25100000000E+02 5.00995224760E+02 5.76276690990E+02 5.20141907160E+02 2.87216515690E-01 1.24230296290E+00 9.01000000000E-04
1619 1.25100000000E+02 1.18059254060E+02 2.38551464340E+02 1.20057284040E+02 2.87624189080E+00 -3.26543805620E-01 4.09000000000E-03
1620 1.25100000000E+02 7.51655909240E+02 8.27396994920E+02 8.18487891570E+02 2.43559546480E+00 1.42618853020E+00 4.93000000000E-04
1621 1.25100000000E+02 7.25244288530E+02 9.02244736860E+02 9.08043519420E+02 8.79020026700E-01 1.10996210740E+00 1.33000000000E-04
1622 1.25100000000E+02 2.92129318280E+02 4.33290108500E+02 4.50292636630E+02 2.77721706840E+00 1.83240481270E+00 9.91000000000E-05
1623 1.25100000000E+02 9.11579594680E+02 9.72759441250E+02 9.37978302380E+02 1.98097149590E+00 2.06040369820E-01 3.09000000000E-03
1624 1.25100000000E+02 1.18125722180E+02 1.42842344230E+02 1.28661528630E+02 2.60579571190E+00 -7.70609160930E-01 8.18000000000E-04
1625 1.25100000000E+02 4.33271778760E+02 4.46633839180E+02 4.69564892450E+02 1.38445505940E+00 -2.21271487500E-01 7.81000000000E-03
1626 1.25100000000E+02 7.35045417520E+02 8.75132849370E+02 7.36880652890E+02 5.78721348250E-01 1.28508903740E+00 8.93000000000E-04
1627 1.25100000000E+02 8.26839880220E+02 8.93925213240E+02 8.74984685880E+02 2.77772090070E+00 -4.07651573630E-01 2.23000000000E-03
1628 1.25100000000E+02 8.77881766910E+02 9.21088276770E+02 8.78379953710E+02 6.47993023180E-01 1.27341487730E+00 5.01000000000E-03
1629 1.25100000000E+02 3.14813892600E+02 4.98025217130E+02 3.16407470220E+02 3.77459112360E+00 7.10517335660E-01 7.30000000000E-04
1630 1.25100000000E+02 3.35223440610E+01 1.72736367390E+02 2.03238932940E+02 3.49493847050E+00 -8.62744203770E-01 1.24000000000E-02
1631 1.25100000000E+02 1.89285062700E+02 2.58346753200E+02 2.65956865350E+02 2.62264572940E+00 9.72964587390E-01 2.15000000000E-04
1632 1.25100000000E+02 2.36740038020E+02 4.13655759120E+02 2.37449747310E+02 2.80901658740E+00 1.45136273880E+00 4.48000000000E-04
1633 1.25100000000E+02 6.39017823410E+02 7.10300700310E+02 6.61657469080E+02 3.79267347040E+00 8.90718547070E-01 1.43000000000E-03
1634 1.25100000000E+02 6.93622448390E+02 6.99426884380E+02 7.28540026830E+02 6.19797329960E-01 7.93126904420E-01 3.62000000000E-03
1635 1.25100000000E+02 5.50672782850E+02 7.74223697460E+02 7.86710183990E+02 7.97895398980E-01 1.55621513060E+00 8.59000000000E-05
1636 1.25100000000E+02 1.50048679160E+02 6.23361989000E+02 6.26887489690E+02 9.27320399960E-01 -4.45835872930E-01 4.56000000000E-04
1637 1.25100000000E+02 5.12507868520E+02 5.84832913720E+02 5.61290717760E+02 9.34746806170E-01 1.59333460570E+00 4.24000000000E-04
1638 1.25100000000E+02 7.87294701750E+02 9.62883340850E+02 9.80389426310E+02 2.15972700420E+00 1.04976672890E+00 1.28000000000E-04
1639 1.25100000000E+02 4.39916078960E+02 5.30705601210E+02 5.58073521480E+02 7.01376475360E-01 1.84915790060E+00 1.69000000000E-04
1640 1.25100000000E+02 1.76709398960E+02 3.33448876970E+02 1.78955146300E+02 3.54816562970E+00 -7.15120624930E-01 6.66000000000E-04
1641 1.25100000000E+02 5.33430749970E+02 6.17930067740E+02 6.13412684150E+02 1.68982234820E+00 7.28533026120E-02 7.06000000000E-04
1642 1.25100000000E+02 5.68215377220E+01 1.80580128590E+02 1.83471693120E+02 9.57470153570E-01 1.32008984060E-01 1.50000000000E-03
1643 1.25100000000E+02 2.08854300090E+02 3.55514410620E+02 3.60320828730E+02 2.83065571890E+00 -4.50968514920E-01 7.00000000000E-04
1644 1.25100000000E+02 5.19550824250E+01 4.01488067890E+02 4.08523088000E+02 3.14122987350E+00 5.68417113180E-01 4.79000000000E-03
1645 1.25100000000E+02 3.03830905270E+02 4.02659731860E+02 3.89956162920E+02 3.14642856620E-01 1.07384966290E+00 2.47000000000E-04
1646 1.25100000000E+02 4.70842489410E+02 5.56654787500E+02 5.40903448130E+02 2.81477042350E+00 5.78579145110E-02 8.21000000000E-04
1647 1.25100000000E+02 6.70545065390E+02 7.50494121730E+02 7.79121955460E+02 2.61343799350E+00 -9.16490955440E-02 5.26000000000E-04
1648 1.25100000000E+02 2.12658273040E+02 2.18965643170E+02 2.20516351260E+02 3.05992917320E+00 6.39257613930E-02 8.83000000000E-03
1649 1.25100000000E+02 7.46384707890E+02 8.32712975840E+02 8.26746515640E+02 3.73124567110E-01 5.92888926600E-01 5.43000000000E-04
1650 1.25100000000E+02 3.59370895430E+02 5.59722168690E+02 5.75791901660E+02 3.28452311330E+00 4.18946853510E-01 1.51000000000E-04
1651 1.25100000000E+02 3.20705332190E+02 4.81766918360E+02 4.75901471000E+02 2.13189941380E+00 1.34461447480E+00 1.30000000000E-04
1652 1.25100000000E+02 8.52965008410E+02 9.11920783450E+02 8.63864657660E+02 3.61543802820E-01 -1.96834273390E-01 5.68000000000E-03
1653 1.25100000000E+02 7.31725606390E+02 7.53440795080E+02 7.99777941940E+02 3.27077836880E-01 1.59047461860E+00 7.30000000000E-04
1654 1.25100000000E+02 8.69002646150E+02 9.43144410190E+02 9.41136134590E+02 3.11800243630E+00 -6.14419987420E-01 1.27000000000E-03
1655 1.25100000000E+02 2.91769948060E+02 5.11885930180E+02 5.11467604920E+02 1.00611328800E+00 1.15391816520E+00 1.05000000000E-04
1656 1.25100000000E+02 3.86054221720E+02 5.16719819080E+02 5.48106323870E+02 2.19461684870E+00 9.22892892880E-01 1.73000000000E-04
1657 1.25100000000E+02 7.10980511510E+02 7.77601625650E+02 7.67649001580E+02 1.82186232950E-01 6.55052402090E-01 8.93000000000E-04
1658 1.25100000000E+02 3.80264148400E+02 3.88489094980E+02 3.85105103190E+02 1.71510789900E+00 5.33400531360E-01 8.55000000000E-03
1659 1.25100000000E+02 9.05938037240E+02 9.99905045340E+02 9.08126862390E+02 4.16386039090E+00 1.01763167990E+00 1.81000000000E-03
1660 1.25100000000E+02 7.64804766800E+02 8.63414786020E+02 7.70684891830E+02 1.80975938730E+00 -3.35754344480E-01 2.28000000000E-03
1661 1.25100000000E+02 2.21525430480E+02 2.85388480480E+02 2.55454615370E+02 2.44891580700E+00 5.95578210760E-01 5.86000000000E-04
1662 1.25100000000E+02 1.55684108870E+02 3.33177493290E+02 3.57030970400E+02 1.49620152940E+00 1.11519988920E+00 8.32000000000E-05
1663 1.25100000000E+02 2.23221680390E+02 4.61068541250E+02 4.72559963710E+02 2.31072768570E+00 1.64624982220E+00 6.88000000000E-05
1664 1.25100000000E+02 3.79933962800E+02 4.97627107260E+02 4.94379775420E+02 3.58537190940E+00 -4.85868495870E-01 6.47000000000E-04
1665 1.25100000000E+02 5.94487478420E+02 6.98425034560E+02 7.09527299510E+02 3.29701491290E+00 1.90935222870E-01 3.83000000000E-04
1666 1.25100000000E+02 2.86969637880E+02 3.46603629050E+02 3.22885225970E+02 1.43022230750E-01 1.49539993550E+00 2.83000000000E-04
1667 1.25100000000E+02 4.72119101570E+02 4.76695248300E+02 5.40807916420E+02 1.28868500590E+00 1.22693203540E+00 8.58000000000E-04
1668 1.25100000000E+02 4.13524371380E+02 5.12693990140E+02 5.49141463360E+02 3.74395922160E-01 2.34637125360E-01 3.30000000000E-04
1669 1.25100000000E+02 9.23032122100E+02 9.58207105110E+02 9.73390309380E+02 1.93733903550E+00 9.08214206410E-01 1.55000000000E-03
1670 1.25100000000E+02 1.30054196120E+01 5.67049674500E+02 5.69444091990E+02 2.18108185940E+00 -6.57984204560E-01 3.62000000000E-02
1671 1.25100000000E+02 1.79096485910E+02 5.82807767150E+02 5.81059523630E+02 1.15479565410E+00 2.76041208990E-01 1.81000000000E-04
1672 1.25100000000E+02 6.65430955750E+02 6.88428846120E+02 7.01600718290E+02 4.11801787360E+00 9.34122944600E-01 1.98000000000E-03
1673 1.25100000000E+02 2.96969018760E+02 3.28715653510E+02 3.43809813310E+02 1.03081953420E+00 1.25899161370E+00 3.78000000000E-04
1674 1.25100000000E+02 4.04472117630E+02 4.14776970780E+02 4.72171804270E+02 4.00109712650E+00 -7.72773092290E-01 3.49000000000E-03
1675 1.25100000000E+02 4.48652062820E+02 5.98570007870E+02 6.26579361710E+02 3.65758606310E+00 1.81483178400E-01 2.11000000000E-04
1676 1.25100000000E+02 3.85159089560E+02 4.22400597760E+02 4.20879607840E+02 3.31093066210E+00 -1.01113496860E-01 3.95000000000E-03
1677 1.25100000000E+02 3.46826249110E+02 5.77156828080E+02 5.85978637360E+02 1.32538651990E+00 1.40607958430E+00 8.84000000000E-05
1678 1.25100000000E+02 4.86448777960E+01 2.73266211780E+02 2.77875791170E+02 2.63571998260E+00 3.54572569860E-01 2.03000000000E-02
1679 1.25100000000E+02 4.97753866530E+02 6.34884220600E+02 6.39117524550E+02 1.60949610420E+00 4.46381666340E-01 2.41000000000E-04
1680 1.25100000000E+02 3.97366891260E+02 5.33371826420E+02 5.43414319740E+02 2.23212595150E+00 -5.60719002530E-01 4.44000000000E-04
1681 1.25100000000E+02 6.38167021900E+02 7.05174743320E+02 7.14309268820E+02 1.39348660990E+00 7.21730684100E-01 5.85000000000E-04
1682 1.25100000000E+02 1.52388013450E+02 3.49197770810E+02 3.73217599290E+02 3.78182189920E+00 -7.25657282450E-01 2.14000000000E-04
1683 1.25100000000E+02 7.98616523200E+02 9.06709507690E+02 9.11399867000E+02 1.02019937120E+00 6.06297269640E-01 3.28000000000E-04
1684 1.25100000000E+02 4.84273051880E+02 7.10694869660E+02 7.07671251060E+02 2.41020163220E+00 8.68439416840E-01 1.09000000000E-04
1685 1.25100000000E+02 3.38674266800E+02 6.87853844410E+02 6.84712052820E+02 2.56293835410E+00 4.49474057550E-01 9.09000000000E-05
1686 1.25100000000E+02 2.76974441340E+02 3.20353899820E+02 3.61645425470E+02 3.36057499930E+00 1.54996719880E+00 1.91000000000E-04
1687 1.25100000000E+02 6.12467816470E+02 7.32662216290E+02 7.62243901450E+02 9.89067425500E-01 -1.74866036920E-01 2.99000000000E-04
1688 1.25100000000E+02 9.19115264890E+02 9.50154984010E+02 9.65320258240E+02 2.61269240920E+00 1.35129973760E+00 1.44000000000E-03
1689 1.25100000000E+02 9.15753705990E+02 9.47365587520E+02 9.51471342220E+02 1.32251238640E+00 -2.67145458120E-02 5.11000000000E-03
1690 1.25100000000E+02 7.72472846670E+02 8.26585988110E+02 7.85485233050E+02 2.46936202030E+00 1.73871399510E+00 1.76000000000E-03
1691 1.25100000000E+02 2.99484448940E+02 4.06265636960E+02 4.37121353440E+02 3.70464808050E+00 2.01555568410E-01 3.47000000000E-04
1692 1.25100000000E+02 4.00111422590E+02 5.89588510990E+02 5.90432063310E+02 1.20221515040E+00 -5.33770124980E-01 2.65000000000E-04
1693 1.25100000000E+02 3.04237701890E+02 5.90071685770E+02 5.87127292950E+02 1.05895234150E+00 8.95696468520E-01 9.53000000000E-05
1694 1.25100000000E+02 6.94845266640E+02 8.55681607920E+02 8.63559617000E+02 2.12801073320E+00 1.56140707390E+00 1.35000000000E-04
1695 1.25100000000E+02 3.60181410130E+02 4.04485573760E+02 3.85497895630E+02 2.06534705940E+00 1.83393093610E+00 3.89000000000E-04
1696 1.25100000000E+02 2.65111308000E+02 4.43208165860E+02 4.57657725870E+02 2.68724096180E+00 1.38247184380E-01 2.41000000000E-04
1697 1.25100000000E+02 6.66956950780E+02 7.43039332940E+02 6.83991755270E+02 3.67435927180E+00 1.74293473120E+00 9.83000000000E-04
1698 1.25100000000E+02 5.51396847790E+02 5.53145348310E+02 5.69321216630E+02 1.07139068800E+00 1.62553565720E+00 2.53000000000E-03
1699 1.25100000000E+02 3.58344272600E+02 5.09227146860E+02 5.20736075990E+02 1.48460293210E-02 9.63730065510E-01 1.60000000000E-04
1700 1.25100000000E+02 2.61611439920E+02 3.82852507530E+02 4.19734199940E+02 2.91568661770E+00 1.12798906520E-01 3.34000000000E-04
1701 1.25100000000E+02 4.12832862310E+02 4.74516249790E+02 4.61241428370E+02 1.47362498560E+00 3.59597281790E-01 1.04000000000E-03
1702 1.25100000000E+02 3.87440894520E+02 5.20063229280E+02 3.93326350660E+02 2.19643897220E+00 8.73525953740E-01 8.20000000000E-04
1703 1.25100000000E+02 9.17660009550E+02 9.92978812100E+02 9.94371028500E+02 2.04180905650E+00 -4.57667563240E-01 1.05000000000E-03
1704 1.25100000000E+02 5.95041530440E+02 7.64449019660E+02 7.68420151590E+02 3.60972060950E+00 2.95549045590E-01 1.82000000000E-04
1705 1.25100000000E+02 4.48897695310E+02 6.02320474850E+02 6.05367906710E+02 2.11041911280E+00 1.02542188790E+00 1.63000000000E-04
1706 1.25100000000E+02 4.05656107020E+02 5.26257623780E+02 5.54543072130E+02 4.69180423840E-01 1.67058918400E+00 1.37000000000E-04
1707 1.25100000000E+02 6.09919038710E+02 8.10990127320E+02 8.07441024000E+02 4.15114802640E+00 6.31154515060E-01 1.32000000000E-04
1708 1.25100000000E+02 3.60919303640E+02 3.71837082300E+02 3.81123982130E+02 3.93083851760E+00 -3.27501930040E-01 1.62000000000E-02
1709 1.25100000000E+02 4.85252009730E+02 7.21853157140E+02 7.33206800340E+02 2.51937171290E+00 -7.28831691290E-01 1.62000000000E-04
1710 1.25100000000E+02 5.00473796280E+02 6.52050386930E+02 6.65521867520E+02 3.97280109490E+00 -5.30230748170E-01 3.00000000000E-04
1711 1.25100000000E+02 6.91055647240E+02 7.49399219030E+02 7.70541067790E+02 3.98980287260E+00 4.31401616840E-01 7.17000000000E-04
1712 1.25100000000E+02 7.02704358440E+02 8.07337511460E+02 8.32687735350E+02 3.58910357350E+00 -5.65561406100E-01 4.31000000000E-04
1713 1.25100000000E+02 5.71981061600E+02 6.58517530630E+02 6.74026816430E+02 3.07990234320E-01 6.75712011360E-01 3.75000000000E-04
1714 1.25100000000E+02 4.11623552910E+02 6.85112890750E+02 6.91446560260E+02 4.28841001140E-02 1.94628380420E+00 6.42000000000E-05
1715 1.25100000000E+02 1.99100872530E+02 3.30877890420E+02 3.43660225490E+02 4.04440481760E+00 1.05384711910E+00 1.42000000000E-04
1716 1.25100000000E+02 5.12881038570E+02 7.06521534860E+02 7.02513475700E+02 1.48538525020E+00 8.97761038590E-01 1.32000000000E-04
1717 1.25100000000E+02 5.36330208440E+02 5.59212667020E+02 5.77331827510E+02 2.06186457540E+00 7.42246150850E-01 1.60000000000E-03
1718 1.25100000000E+02 6.10800818530E+01 1.82205656040E+02 2.13360425700E+02 1.72545903470E+00 7.36817407770E-01 1.09000000000E-05
1719 1.25100000000E+02 8.72190564010E+02 9.39509671360E+02 9.71036169010E+02 1.31760382800E+00 1.06714836370E+00 4.24000000000E-04
1720 1.25100000000E+02 1.90981627550E+02 2.75129031210E+02 2.86624635020E+02 1.61809367460E+00 2.85028417380E-01 4.80000000000E-04
1721 1.25100000000E+02 4.08506859680E+02 4.60866709140E+02 4.49420819380E+02 2.07175655250E+00 1.28171115420E+00 5.19000000000E-04
1722 1.25100000000E+02 9.16367007460E+02 9.25883598830E+02 9.81657840580E+02 9.35690856690E-01 1.28413210410E-02 2.46000000000E-03
1723 1.25100000000E+02 7.01751531900E+02 7.70900446750E+02 7.13852363510E+02 3.91902853040E+00 -7.17444058100E-02 3.86000000000E-03
1724 1.25100000000E+02 2.98069727720E+02 4.37811859370E+02 4.69329594240E+02 7.41634628530E-01 1.59657638120E-01 2.67000000000E-04
1725 1.25100000000E+02 3.72082483230E+02 4.99793593640E+02 5.15531612380E+02 2.92551083550E+00 -5.68026095470E-01 4.98000000000E-04
1726 1.25100000000E+02 6.88928142580E+02 7.09953496530E+02 7.26997818040E+02 1.08829145590E+00 -1.49712356390E-01 5.95000000000E-03
1727 1.25100000000E+02 8.95434125940E+02 9.61321613170E+02 9.11569416210E+02 3.06380627910E+00 4.11578973610E-01 3.12000000000E-03
1728 1.25100000000E+02 8.28975169900E+02 8.77187011300E+02 8.89573667650E+02 1.83816986220E+00 2.25459178540E-01 1.39000000000E-03
1729 1.25100000000E+02 5.66558243460E+02 6.00222966560E+02 5.70061972500E+02 9.49590349180E-02 1.99613316550E+00 1.95000000000E-03
1730 1.25100000000E+02 6.68827494970E+02 7.18114377860E+02 7.44505056430E+02 1.96282359680E+00 4.53954529120E-02 1.04000000000E-03
1731 1.25100000000E+02 2.71594134280E+02 5.74905835370E+02 5.79909314290E+02 2.85567262300E+00 1.07528372780E+00 8.61000000000E-05
1732 1.25100000000E+02 5.57418677030E+02 6.58715018610E+02 6.67910221660E+02 3.32163841310E+00 1.42099970130E+00 2.33000000000E-04
1733 1.25100000000E+02 2.78470229420E+02 3.23208062970E+02 3.10295597540E+02 1.29041626880E+00 5.18736639130E-01 9.74000000000E-04
1734 1.25100000000E+02 5.51717916320E+02 6.73600900870E+02 6.67416277110E+02 1.27597649870E-02 -3.87610063280E-03 3.87000000000E-04
