BP mh MH MA MC la2 laL Omega
902 1.25100000000E+02 7.36959647480E+02 9.16214041700E+02 9.32663397440E+02 2.11905808460E+00 3.97402608440E-01 1.45000000000E-04
903 1.25100000000E+02 1.18734317110E+02 2.99848453300E+02 2.93989990960E+02 2.83445949210E+00 -1.26606718190E-01 1.30000000000E-03
904 1.25100000000E+02 5.39800495520E+02 6.01101134910E+02 6.45948381850E+02 2.48850990170E+00 -6.79321558340E-01 9.08000000000E-04
905 1.25100000000E+02 1.54109373610E+02 4.19475401520E+02 4.35361576100E+02 2.30298512170E+00 1.23189076040E+00 6.03000000000E-05
906 1.25100000000E+02 7.19138811800E+02 8.46031479640E+02 8.58355493240E+02 2.08566792550E+00 -4.72178321010E-01 3.38000000000E-04
907 1.25100000000E+02 3.83472791150E+02 4.11318187770E+02 4.01072386610E+02 3.36040142730E+00 -3.40550353600E-01 1.41000000000E-02
908 1.25100000000E+02 7.50134709690E+02 7.77301735910E+02 8.28919200940E+02 1.41622338500E-01 -7.43854751810E-03 1.30000000000E-03
909 1.25100000000E+02 8.82472759060E+02 9.07215270190E+02 9.62551979430E+02 2.11419747720E+00 3.12639910500E-01 1.15000000000E-03
910 1.25100000000E+02 1.68146165740E+02 2.03709602900E+02 2.19937177340E+02 4.08762297030E+00 8.53906998370E-01 2.75000000000E-04
911 1.25100000000E+02 2.96213087260E+02 3.15643250360E+02 3.83358456190E+02 2.82028426240E+00 1.13917110330E+00 3.22000000000E-04
912 1.25100000000E+02 8.15322154950E+02 8.38378463360E+02 8.73737947050E+02 1.92876930750E+00 -2.93408721590E-01 2.89000000000E-03
913 1.25100000000E+02 2.69863307970E+01 3.22253300390E+02 3.23563368570E+02 9.45017484690E-01 -1.64681601420E-01 3.69000000000E-01
914 1.25100000000E+02 3.25875697920E+02 3.70387292800E+02 4.15000696350E+02 4.16595891800E+00 4.08368544920E-01 5.61000000000E-04
915 1.25100000000E+02 7.38689329460E+02 8.21249960580E+02 7.48609898600E+02 3.04708976580E+00 -4.34662246130E-01 3.27000000000E-03
916 1.25100000000E+02 4.70115388480E+02 6.30481795210E+02 6.61354273540E+02 3.65774614730E+00 2.80918773590E-01 1.80000000000E-04
917 1.25100000000E+02 2.61296502300E+02 3.24723758090E+02 2.84760417700E+02 3.36622162850E+00 1.58698111340E+00 2.54000000000E-04
918 1.25100000000E+02 2.09820484740E+02 3.25364301240E+02 3.19748990960E+02 5.53893403040E-01 1.76828905910E+00 7.82000000000E-05
919 1.25100000000E+02 1.07521402080E+02 3.23300528640E+02 3.37100569520E+02 1.73364424370E+00 -6.63219554430E-01 5.48000000000E-03
920 1.25100000000E+02 7.73597472210E+02 9.26107816770E+02 9.57544061850E+02 2.13486164310E+00 3.39329241110E-01 1.69000000000E-04
921 1.25100000000E+02 1.02712101800E+02 3.66687137640E+02 3.64050402380E+02 2.07315411970E+00 8.83965455270E-01 1.22000000000E-04
922 1.25100000000E+02 6.82758668830E+02 8.10799026630E+02 8.34005230380E+02 3.32387936820E+00 -1.89212245670E-01 2.78000000000E-04
923 1.25100000000E+02 2.39708522940E+02 2.66438808210E+02 2.58633590020E+02 3.15254864490E+00 4.38165291180E-02 4.52000000000E-03
924 1.25100000000E+02 1.64081220140E+02 2.77520426850E+02 3.08054952780E+02 2.67241745260E+00 1.58707389210E+00 4.32000000000E-05
925 1.25100000000E+02 4.25346339760E+02 6.94860383760E+02 7.03338281050E+02 3.29937755060E+00 -7.31968559890E-01 1.53000000000E-04
926 1.25100000000E+02 4.56200827800E+02 6.34397198880E+02 6.47571948590E+02 3.15542027750E+00 1.57310282610E+00 1.08000000000E-04
927 1.25100000000E+02 1.17377535960E+02 2.45526770490E+02 2.31476604490E+02 1.17503945230E+00 8.93409272320E-01 1.42000000000E-04
928 1.25100000000E+02 2.90247480950E+02 5.18831030920E+02 5.32361869000E+02 1.85367914820E+00 6.62678366090E-01 1.27000000000E-04
929 1.25100000000E+02 3.00108393080E+02 4.97974720890E+02 4.95000725330E+02 1.12468341910E+00 1.90385759950E+00 8.12000000000E-05
930 1.25100000000E+02 2.38318666370E+02 3.96008418180E+02 2.38794601330E+02 1.16742212520E+00 3.79527842010E-01 1.17000000000E-03
931 1.25100000000E+02 5.17058415830E+02 6.97615701220E+02 6.91214633090E+02 3.06349896480E-01 1.08558763330E+00 1.38000000000E-04
932 1.25100000000E+02 4.70646892140E+02 5.31153564740E+02 4.75625216730E+02 7.89949120740E-01 1.07524175760E+00 1.91000000000E-03
933 1.25100000000E+02 7.50373717550E+01 1.16316827550E+02 1.24992127770E+02 2.68207376740E+00 9.77395812130E-01 3.44000000000E-03
934 1.25100000000E+02 8.42886703750E+02 8.99466499000E+02 8.74517089020E+02 2.67676706860E+00 -5.71723984920E-01 5.04000000000E-03
935 1.25100000000E+02 4.86741459030E+02 5.83733445650E+02 6.09766843000E+02 2.16302675330E+00 7.42511148650E-01 2.78000000000E-04
936 1.25100000000E+02 3.83025391630E+02 4.21356410420E+02 4.80373202250E+02 3.25063004670E+00 1.39258033110E+00 2.69000000000E-04
937 1.25100000000E+02 8.04688682890E+02 8.88168897200E+02 9.18705657530E+02 1.81459025930E+00 -1.20633526050E-01 4.76000000000E-04
938 1.25100000000E+02 3.90880293360E+02 4.33563823250E+02 4.00657783250E+02 3.05392459280E+00 4.95900483360E-01 3.16000000000E-03
939 1.25100000000E+02 1.36509800950E+02 2.19900406370E+02 2.58087643680E+02 2.59632417680E+00 3.51511757990E-01 3.78000000000E-04
940 1.25100000000E+02 1.42789144020E+02 1.61921308300E+02 2.24791776030E+02 2.18509377790E-01 4.99521181700E-01 3.88000000000E-04
941 1.25100000000E+02 7.71158995050E+02 8.09645478310E+02 8.62591924690E+02 2.80042698500E+00 1.60124248100E+00 4.44000000000E-04
942 1.25100000000E+02 9.07540358340E+02 9.41257331900E+02 9.24981796420E+02 1.53233017170E+00 5.64217010590E-01 6.37000000000E-03
943 1.25100000000E+02 6.40476521210E+02 6.58278443280E+02 6.97188077520E+02 2.81190464320E-01 9.21161275910E-01 1.24000000000E-03
944 1.25100000000E+02 3.76376942530E+02 6.04083233030E+02 6.20116885480E+02 2.28836852880E+00 -8.95079935810E-02 1.61000000000E-04
945 1.25100000000E+02 8.98474732280E+01 5.57087304760E+02 5.56515658620E+02 1.47753561360E+00 7.81167524810E-01 1.69000000000E-04
946 1.25100000000E+02 3.30462854740E+02 4.38243144260E+02 4.67387688700E+02 3.71577098670E+00 6.57768832520E-01 2.41000000000E-04
947 1.25100000000E+02 6.34414590930E+02 8.38984963260E+02 8.48312487130E+02 2.82738149180E+00 -8.79818568990E-02 1.45000000000E-04
948 1.25100000000E+02 6.23314443570E+02 7.28534487000E+02 7.64415468680E+02 1.38276565980E+00 7.09375773300E-01 2.43000000000E-04
949 1.25100000000E+02 5.07595542050E+02 5.88621599890E+02 5.75206825310E+02 2.84235022430E+00 8.41414220590E-01 4.97000000000E-04
950 1.25100000000E+02 2.12151886780E+02 5.57029083790E+02 5.56816712590E+02 2.66182171880E+00 -4.72915360600E-01 2.93000000000E-04
951 1.25100000000E+02 6.00047762350E+02 6.08026012560E+02 6.43165722570E+02 1.09139591050E+00 9.95558996060E-01 1.90000000000E-03
952 1.25100000000E+02 4.81949042300E+02 6.03403157850E+02 6.24555855110E+02 2.94520964950E+00 6.39772945030E-01 2.31000000000E-04
953 1.25100000000E+02 7.83794530010E+02 8.36607866780E+02 8.00036899570E+02 1.70589944020E+00 2.71970486990E-01 4.48000000000E-03
954 1.25100000000E+02 5.52791121030E+02 6.17642871570E+02 5.72037087600E+02 5.82759177190E-01 1.32246905040E+00 1.07000000000E-03
955 1.25100000000E+02 7.78546632420E+02 8.46372718150E+02 8.15620106100E+02 2.68561759650E+00 -6.16860358310E-01 3.43000000000E-03
956 1.25100000000E+02 6.30812342620E+02 7.81553268170E+02 8.06789235760E+02 9.71357835000E-01 1.04850649050E+00 1.50000000000E-04
957 1.25100000000E+02 4.00119355380E+02 5.94549207860E+02 5.90050603760E+02 1.77356474900E+00 3.39524347060E-01 1.71000000000E-04
958 1.25100000000E+02 6.97603027240E+02 7.56223147760E+02 7.96715594970E+02 1.73434698420E+00 3.51788816360E-01 5.53000000000E-04
959 1.25100000000E+02 8.68285931090E+02 8.76837336620E+02 9.26820609030E+02 2.26081345380E+00 1.14534632810E+00 1.64000000000E-03
960 1.25100000000E+02 8.84630038100E+01 1.83476077630E+02 1.64482830210E+02 2.14718967240E+00 3.22772474670E-01 5.65000000000E-04
961 1.25100000000E+02 2.65398209790E+02 3.13017542210E+02 3.50457994050E+02 4.76174358410E-01 7.96026889680E-01 3.48000000000E-04
962 1.25100000000E+02 7.33960411460E+02 9.14757695420E+02 9.27713424080E+02 6.40669868490E-01 -4.27720818140E-02 1.62000000000E-04
963 1.25100000000E+02 4.18414521680E+02 4.21253966110E+02 4.46104558120E+02 3.04114706120E+00 1.29015566180E-01 8.60000000000E-03
964 1.25100000000E+02 6.95421803140E+02 7.64850946380E+02 7.02538321390E+02 9.07553419100E-01 1.14911097700E+00 2.08000000000E-03
965 1.25100000000E+02 5.67536650830E+02 7.63639429340E+02 7.79774400650E+02 2.45971195840E+00 1.28189895870E+00 1.06000000000E-04
966 1.25100000000E+02 6.27536676250E+01 4.32573689660E+02 4.31540731630E+02 3.92794495740E+00 4.55553176560E-01 2.98000000000E-05
967 1.25100000000E+02 6.54535656110E+02 7.85034599750E+02 6.58718598780E+02 1.27409415040E+00 1.21074052030E+00 9.32000000000E-04
968 1.25100000000E+02 1.89179099830E+02 2.56888081550E+02 2.82035137240E+02 2.03934701680E+00 7.54313876760E-01 2.66000000000E-04
969 1.25100000000E+02 1.47487353940E+02 2.28291931150E+02 2.61496559090E+02 2.84795962250E+00 -3.75905023740E-01 1.02000000000E-03
970 1.25100000000E+02 7.97062131380E+02 8.00639513850E+02 8.69380873150E+02 2.73918344900E+00 1.85827559430E+00 9.63000000000E-04
971 1.25100000000E+02 5.12598429660E+02 5.66372973130E+02 6.19761155170E+02 3.16896605910E+00 1.25230996990E-01 5.64000000000E-04
972 1.25100000000E+02 5.42344902630E+02 5.96610530390E+02 6.47178118520E+02 2.07420115510E+00 -3.42452649920E-01 7.80000000000E-04
973 1.25100000000E+02 4.48862008780E+02 5.67640070970E+02 6.05202161060E+02 1.93296152840E+00 1.15649940800E+00 1.69000000000E-04
974 1.25100000000E+02 8.37222719850E+02 9.38352609460E+02 9.79062127730E+02 3.20603495600E+00 8.45526803210E-01 2.41000000000E-04
975 1.25100000000E+02 2.91738096140E+02 4.83191222730E+02 5.05952812200E+02 3.32447780700E+00 1.50230515310E+00 9.32000000000E-05
976 1.25100000000E+02 8.52099453650E+02 8.97981018220E+02 9.46994019330E+02 4.47717475200E-01 -8.18689550460E-02 8.12000000000E-04
977 1.25100000000E+02 6.35499745140E+02 8.04372871430E+02 8.28759496740E+02 5.14171353440E-01 -2.61913152090E-02 1.75000000000E-04
978 1.25100000000E+02 6.46099710740E+02 7.45120593050E+02 7.59292353010E+02 3.10154841450E+00 1.63058499700E+00 2.27000000000E-04
979 1.25100000000E+02 3.84063796160E+02 4.86195634380E+02 5.15724452900E+02 1.74036856490E+00 -5.53427410690E-01 6.04000000000E-04
980 1.25100000000E+02 2.78924486740E+02 4.62348849390E+02 4.76848147610E+02 7.00200520120E-01 1.57463213280E+00 9.33000000000E-05
981 1.25100000000E+02 6.63937717700E+02 8.28285296450E+02 8.45550858990E+02 4.31429225190E-01 9.03850264150E-02 1.82000000000E-04
982 1.25100000000E+02 5.60457926940E+02 6.18486580850E+02 6.55595047660E+02 3.20681030770E-01 7.48360678290E-02 6.73000000000E-04
983 1.25100000000E+02 5.12834957530E+02 6.88800506440E+02 5.13262507340E+02 1.17347540710E+00 4.15624897840E-01 8.16000000000E-04
984 1.25100000000E+02 6.23489672270E+02 8.05431525560E+02 8.32642120160E+02 2.32494553780E+00 -1.76674394960E-01 1.62000000000E-04
985 1.25100000000E+02 4.73205365490E+02 5.35463566360E+02 4.87035974580E+02 3.78177326640E+00 1.35249553820E+00 1.04000000000E-03
986 1.25100000000E+02 8.87237470260E+02 9.47308494270E+02 9.10932395790E+02 2.70844278370E+00 -6.01357264790E-02 4.00000000000E-03
987 1.25100000000E+02 9.18486749180E+02 9.86296315130E+02 9.86694833070E+02 3.91193272780E+00 4.21925723550E-01 9.01000000000E-04
988 1.25100000000E+02 4.13645302170E+02 4.46176803760E+02 4.23407312130E+02 1.05195001810E+00 7.46033010880E-01 2.83000000000E-03
989 1.25100000000E+02 8.88663738620E+02 9.70939928430E+02 8.94572936950E+02 3.37222290510E+00 1.55581468210E-01 2.78000000000E-03
990 1.25100000000E+02 4.05252311410E+02 4.29596826280E+02 4.35536616520E+02 3.91750955490E+00 1.39028363050E+00 7.28000000000E-04
991 1.25100000000E+02 6.35855060770E+02 8.77802531220E+02 8.94288980770E+02 3.68763532200E+00 -8.03771972110E-01 1.28000000000E-04
992 1.25100000000E+02 7.65042967120E+02 8.42888377090E+02 8.41765565540E+02 3.40034403110E+00 -8.34678723130E-02 8.58000000000E-04
993 1.25100000000E+02 4.05876738290E+02 5.49244321640E+02 5.76122706890E+02 1.74425730110E+00 6.33975860420E-01 1.85000000000E-04
994 1.25100000000E+02 2.92641752740E+02 3.05890972060E+02 3.52923259760E+02 9.76825916410E-01 9.72419013510E-01 5.30000000000E-04
995 1.25100000000E+02 4.41009842120E+02 4.86243351280E+02 4.73660990190E+02 8.98844510500E-02 1.75928524590E+00 4.89000000000E-04
996 1.25100000000E+02 1.17360666470E+02 2.25283086760E+02 2.37213573790E+02 3.57155083010E+00 -7.79908065470E-01 2.24000000000E-03
997 1.25100000000E+02 6.72607764400E+02 7.01974886340E+02 7.27945385530E+02 2.40270790920E+00 3.86330069750E-02 2.19000000000E-03
998 1.25100000000E+02 2.16862277540E+02 3.33974351790E+02 3.54156109800E+02 2.54006662100E+00 1.64059275720E-01 3.92000000000E-04
999 1.25100000000E+02 6.02545886850E+01 7.76156014080E+01 7.74942762120E+01 1.70247939020E+00 -1.56789344200E-01 3.87000000000E-05
1000 1.25100000000E+02 6.56115247310E+02 8.05754053440E+02 8.33542005620E+02 2.06689228080E+00 1.56305890130E+00 1.31000000000E-04
1001 1.25100000000E+02 6.39454011930E+02 7.31947637650E+02 7.56063454890E+02 1.05264476800E+00 1.21498804820E+00 2.61000000000E-04
1002 1.25100000000E+02 5.09710196120E+02 6.03209493630E+02 6.48051599490E+02 2.10953889860E+00 4.65370157280E-01 2.85000000000E-04
1003 1.25100000000E+02 7.47773365500E+02 8.23992367720E+02 7.61669529470E+02 4.14170308830E+00 1.28352509900E+00 1.52000000000E-03
1004 1.25100000000E+02 3.83474649830E+02 4.33523214130E+02 3.97750913580E+02 1.03234014770E+00 -3.62425133000E-02 5.41000000000E-03
1005 1.25100000000E+02 7.22692092940E+02 8.22158247600E+02 8.42807566390E+02 2.05065451870E+00 9.97671994360E-01 2.75000000000E-04
1006 1.25100000000E+02 2.39781402820E+02 3.67843371890E+02 3.95255428150E+02 3.27656985090E+00 1.13889242940E+00 1.40000000000E-04
1007 1.25100000000E+02 3.11644880580E+02 4.48750437670E+02 4.54526427740E+02 8.55548728190E-01 -2.09287888010E-01 4.24000000000E-04
1008 1.25100000000E+02 1.87161849910E+02 2.27413332610E+02 2.38204189330E+02 2.55278299640E+00 1.58298015210E+00 9.26000000000E-05
1009 1.25100000000E+02 8.95067402140E+02 9.58066717950E+02 9.30701568450E+02 4.18292087860E+00 2.51645094440E-01 2.23000000000E-03
1010 1.25100000000E+02 3.94665875870E+02 6.01593966760E+02 5.99647982360E+02 3.29155843690E+00 1.24176407640E-01 1.73000000000E-04
1011 1.25100000000E+02 3.23869009510E+02 5.04816656700E+02 5.23119562510E+02 8.44414605860E-01 1.45704201120E+00 1.03000000000E-04
1012 1.25100000000E+02 2.08752087600E+02 2.45875816330E+02 2.54116444400E+02 3.73327644050E+00 1.56010721930E+00 1.42000000000E-04
1013 1.25100000000E+02 3.77640407800E+02 5.85628464030E+02 6.02897676250E+02 2.79144401120E+00 1.70934607600E+00 8.53000000000E-05
1014 1.25100000000E+02 3.29771997850E+02 4.16297539550E+02 4.17638756670E+02 4.01344751250E+00 -4.23053651280E-01 1.15000000000E-03
1015 1.25100000000E+02 5.33233544460E+02 5.88353478590E+02 5.90475152770E+02 4.18294975010E+00 -5.65210939460E-02 1.57000000000E-03
1016 1.25100000000E+02 3.50070537460E+02 3.74221112910E+02 3.78943727880E+02 1.73835414970E+00 7.66284510000E-01 1.19000000000E-03
1017 1.25100000000E+02 6.87330616860E+01 2.18556269380E+02 2.31173930250E+02 3.81131779370E+00 -6.94821798650E-01 2.36000000000E-03
1018 1.25100000000E+02 2.67820080460E+01 3.52723509110E+02 3.58501620680E+02 3.20635079840E+00 -6.17541577550E-01 3.03000000000E-02
1019 1.25100000000E+02 7.80340951850E+02 8.59221366200E+02 7.88819262900E+02 3.55880747830E+00 5.28988491350E-01 2.45000000000E-03
1020 1.25100000000E+02 3.56155492990E+02 3.84100772680E+02 3.95802524870E+02 3.18704445010E+00 7.10229474110E-01 9.87000000000E-04
1021 1.25100000000E+02 1.27626024270E+02 5.54992113170E+02 5.69309976150E+02 3.85336610230E+00 5.01043084360E-01 1.93000000000E-04
1022 1.25100000000E+02 3.83304912150E+02 5.51296823970E+02 5.54240283320E+02 2.42206230800E+00 -1.35347498850E-01 2.64000000000E-04
1023 1.25100000000E+02 8.86068684520E+02 9.67721433500E+02 9.88684321020E+02 1.08361614730E+00 9.65500460000E-01 3.86000000000E-04
1024 1.25100000000E+02 7.66952797810E+02 8.96582733070E+02 8.86618155810E+02 3.92755590390E+00 1.69491238720E-01 3.18000000000E-04
1025 1.25100000000E+02 4.39415583160E+02 4.92959585570E+02 5.47137393220E+02 2.95731260220E+00 1.13022439980E+00 2.93000000000E-04
1026 1.25100000000E+02 3.41879264780E+01 8.68029222610E+01 1.15743398280E+02 3.36731453350E+00 -4.78855384940E-01 3.69000000000E-02
1027 1.25100000000E+02 1.56716669890E+02 5.50423097400E+02 5.60538783930E+02 4.08577106060E+00 5.18297916310E-01 1.64000000000E-04
1028 1.25100000000E+02 4.45402046690E+02 4.82026166960E+02 4.64473669520E+02 3.38974315080E+00 1.24018442700E+00 1.15000000000E-03
1029 1.25100000000E+02 3.02582776540E+02 3.81038471300E+02 4.02850378820E+02 3.47877029840E+00 1.85041555230E-01 5.36000000000E-04
1030 1.25100000000E+02 7.09381136190E+02 7.52448712540E+02 8.02817751140E+02 9.75534858690E-02 5.49181861770E-01 6.16000000000E-04
1031 1.25100000000E+02 1.96774811630E+02 2.35478742820E+02 2.56090132250E+02 2.99652487480E+00 1.49597636590E+00 1.23000000000E-04
1032 1.25100000000E+02 3.71657518900E+02 4.87879832730E+02 3.73700368800E+02 2.65961790540E+00 -3.69809589560E-01 2.08000000000E-03
1033 1.25100000000E+02 7.24399032960E+02 7.48964265520E+02 8.03264183310E+02 3.39401786890E+00 4.73249641080E-01 1.01000000000E-03
1034 1.25100000000E+02 2.93811670960E+02 4.86878517590E+02 4.99491158190E+02 3.70040016650E+00 1.14248004350E+00 1.14000000000E-04
1035 1.25100000000E+02 1.68128068190E+02 3.07973519220E+02 3.33966463950E+02 1.01699607740E-01 -8.67001826950E-02 6.00000000000E-04
1036 1.25100000000E+02 4.35239465260E+02 5.48664631800E+02 5.40675639560E+02 3.78073149200E+00 -9.68473575420E-01 9.03000000000E-04
1037 1.25100000000E+02 6.86124649830E+02 8.08692236080E+02 8.27404439690E+02 1.34135501190E+00 1.71099494620E-01 2.74000000000E-04
1038 1.25100000000E+02 4.39419108870E+02 6.46179050060E+02 6.50923746460E+02 2.35097670060E+00 1.89785730590E+00 8.60000000000E-05
1039 1.25100000000E+02 1.96356065050E+02 4.13666973920E+02 4.16182455040E+02 1.86401950910E-01 1.39157014430E+00 8.02000000000E-05
1040 1.25100000000E+02 4.85219880310E+02 6.94111647580E+02 7.04491874550E+02 3.69284408250E-01 4.01070973730E-01 1.33000000000E-04
1041 1.25100000000E+02 2.95915819160E+02 5.63826377330E+02 5.75932399910E+02 2.83504142130E+00 8.58387864040E-01 1.00000000000E-04
1042 1.25100000000E+02 4.22696985990E+02 5.15580361470E+02 5.23741516060E+02 4.13379944150E+00 5.09392530460E-01 3.83000000000E-04
1043 1.25100000000E+02 3.02896760130E+02 4.44300245030E+02 3.04922531220E+02 2.13541734710E+00 1.13396419930E+00 7.00000000000E-04
1044 1.25100000000E+02 5.70241282490E+01 1.29540601100E+02 1.42982204350E+02 3.82195009640E+00 -8.60228290710E-01 4.06000000000E-04
1045 1.25100000000E+02 2.19519474650E+02 5.76608606540E+02 5.73248481550E+02 9.33660414200E-01 4.17605802580E-01 1.33000000000E-04
1046 1.25100000000E+02 2.03922693480E+02 4.37667388840E+02 4.55308373580E+02 3.77999156250E+00 9.67568056230E-01 1.13000000000E-04
1047 1.25100000000E+02 8.77763425160E+02 9.49637832920E+02 9.94273001280E+02 7.42362625070E-02 1.45560036770E+00 3.00000000000E-04
1048 1.25100000000E+02 7.54886536120E+02 9.06235922630E+02 8.97623004520E+02 1.90963009990E+00 -6.98543064670E-01 3.09000000000E-04
1049 1.25100000000E+02 2.71981202190E+02 5.18971253860E+02 5.27872187000E+02 7.20924882450E-03 1.09024604680E-01 1.75000000000E-04
1050 1.25100000000E+02 7.90376122500E+02 8.58426689940E+02 8.16190149830E+02 2.40193102170E+00 -5.53492674920E-01 4.21000000000E-03
1051 1.25100000000E+02 4.20927028910E+02 6.95922129240E+02 7.03391998140E+02 8.10690760550E-01 -1.03592714760E-01 1.20000000000E-04
1052 1.25100000000E+02 6.02313611540E+02 6.80347588310E+02 6.88545560920E+02 2.22596593770E+00 5.93410585600E-01 4.98000000000E-04
1053 1.25100000000E+02 7.61178684570E+02 7.89747396280E+02 8.38279881170E+02 2.79269207260E+00 4.73514020210E-01 1.02000000000E-03
1054 1.25100000000E+02 3.57624437000E+02 4.15717662920E+02 4.05194565250E+02 3.33830906080E-01 1.25103086680E+00 4.05000000000E-04
1055 1.25100000000E+02 8.14235960960E+02 8.74093230620E+02 8.17244008960E+02 2.56393467260E+00 -6.28652230860E-01 6.26000000000E-03
1056 1.25100000000E+02 2.37962833120E+02 3.97969421640E+02 4.23932512050E+02 3.90212080560E+00 1.49580451020E+00 9.55000000000E-05
1057 1.25100000000E+02 6.32312186040E+02 7.96752573340E+02 8.19546102550E+02 4.06563728770E+00 -1.60903019360E-01 1.92000000000E-04
1058 1.25100000000E+02 1.29432624570E+02 1.61960521300E+02 1.92164881340E+02 2.61328601020E+00 1.16725797550E+00 4.88000000000E-05
1059 1.25100000000E+02 2.27207252120E+02 2.60654682590E+02 2.32348259060E+02 2.50374515810E+00 6.98144494690E-01 1.46000000000E-03
1060 1.25100000000E+02 6.29029319520E+02 6.36662395590E+02 6.96322606530E+02 4.89174867900E-01 1.09567351740E+00 1.11000000000E-03
1061 1.25100000000E+02 2.90742244050E+02 3.08805596490E+02 3.13875190870E+02 3.08567164160E+00 9.05625059900E-02 4.93000000000E-03
1062 1.25100000000E+02 2.57709211470E+02 2.66644139560E+02 3.31641267730E+02 1.90991612750E+00 1.11514173150E+00 3.83000000000E-04
1063 1.25100000000E+02 9.16560209570E+01 3.62531576030E+02 3.64203794820E+02 3.37226328890E+00 4.70045855420E-01 3.00000000000E-04
1064 1.25100000000E+02 4.26451789830E+01 3.80594061100E+02 3.77965187540E+02 1.50973972120E+00 2.57215285700E-01 7.02000000000E-02
1065 1.25100000000E+02 4.15727748900E+02 5.55864919390E+02 4.21315931310E+02 2.07555835490E+00 -2.87240373070E-01 1.39000000000E-03
1066 1.25100000000E+02 3.73444493800E+02 6.07924165710E+02 6.03662677180E+02 2.66580155990E+00 1.47800918020E-01 1.50000000000E-04
1067 1.25100000000E+02 7.84656464460E+02 9.33522234490E+02 9.26102850940E+02 1.47649301550E+00 -1.91096617090E-01 2.68000000000E-04
1068 1.25100000000E+02 2.39786412320E+01 3.18423849550E+02 3.16525877310E+02 1.24070777080E+00 -1.07233555210E-01 9.00000000000E-01
1069 1.25100000000E+02 5.34949955480E+02 7.81394701210E+02 7.92483073670E+02 7.58814773940E-01 1.19725513130E+00 8.40000000000E-05
1070 1.25100000000E+02 5.24413725670E+02 7.22587882200E+02 7.46791321560E+02 2.82740218260E+00 7.30920680820E-01 1.19000000000E-04
1071 1.25100000000E+02 2.82491843340E+02 5.19241866160E+02 5.37037905500E+02 1.03341938810E+00 9.85501885690E-01 1.04000000000E-04
1072 1.25100000000E+02 1.54243437900E+02 5.12731526600E+02 5.15721778260E+02 2.41989609540E+00 3.26484297090E-01 2.16000000000E-04
1073 1.25100000000E+02 2.41573693180E+02 6.33672322680E+02 6.38219694020E+02 1.37151894380E+00 9.84804216160E-01 8.20000000000E-05
1074 1.25100000000E+02 5.42358147730E+02 6.71494967420E+02 7.05741465930E+02 3.57621101520E+00 2.83338537040E-01 2.25000000000E-04
1075 1.25100000000E+02 6.51723306240E+02 7.62553561740E+02 7.70413641080E+02 8.29784453040E-01 1.09653067420E+00 2.50000000000E-04
1076 1.25100000000E+02 6.29404167020E+01 1.05042589530E+02 7.64752948450E+01 2.94131550220E+00 4.10671905540E-01 8.29000000000E-05
1077 1.25100000000E+02 5.50844570410E+02 6.06947407060E+02 6.61473410090E+02 3.71170784710E+00 1.90811818910E+00 2.27000000000E-04
1078 1.25100000000E+02 7.32697991820E+02 8.13585606840E+02 8.31939416760E+02 4.18473537430E+00 1.67921186950E+00 2.91000000000E-04
1079 1.25100000000E+02 8.12119495750E+02 8.59297872070E+02 9.07295252390E+02 7.44115999190E-01 9.46488090580E-01 5.19000000000E-04
1080 1.25100000000E+02 1.90139286460E+02 2.58127626090E+02 2.83620829110E+02 3.84022530090E+00 1.59628549450E+00 8.22000000000E-05
1081 1.25100000000E+02 2.08168664410E+02 4.01645236440E+02 4.22123514100E+02 3.97282125040E+00 1.00669237220E+00 1.20000000000E-04
1082 1.25100000000E+02 4.04328950800E+01 4.87194837360E+02 4.91544613490E+02 1.29779728720E+00 -3.16957613570E-02 4.31000000000E+00
1083 1.25100000000E+02 8.81170099200E+02 8.94337100210E+02 9.31318227800E+02 2.90675673500E-01 4.41964466280E-01 2.83000000000E-03
1084 1.25100000000E+02 2.56122651190E+02 2.98601218960E+02 3.50240725730E+02 2.21895443540E+00 1.76092186520E-01 6.85000000000E-04
1085 1.25100000000E+02 8.31675706470E+02 8.53250986420E+02 9.17576668620E+02 8.76280547270E-01 -2.70905058750E-01 1.37000000000E-03
1086 1.25100000000E+02 2.80818451510E+02 3.34210000920E+02 3.04117766750E+02 1.88045972930E+00 1.63126292920E+00 2.92000000000E-04
1087 1.25100000000E+02 4.07828898720E+02 4.95064403580E+02 4.94072753000E+02 3.05403420300E+00 1.49592537900E+00 2.39000000000E-04
1088 1.25100000000E+02 8.15637918700E+02 8.67661773700E+02 8.57909854490E+02 1.93168802720E+00 1.23031737480E+00 1.14000000000E-03
1089 1.25100000000E+02 4.94383370200E+01 2.53845580760E+02 2.54930216360E+02 2.48748484550E+00 8.29878742610E-01 3.62000000000E-03
1090 1.25100000000E+02 8.39029988750E+02 9.17742218920E+02 9.04752373490E+02 1.59541088190E+00 1.47727550430E+00 5.22000000000E-04
1091 1.25100000000E+02 5.10244825340E+02 8.03767489400E+02 8.05056630510E+02 3.55904626470E+00 -3.59217259590E-01 1.05000000000E-04
1092 1.25100000000E+02 7.12162633700E+02 7.66102264750E+02 7.72001285440E+02 2.34092779980E+00 -3.59527090990E-01 1.92000000000E-03
1093 1.25100000000E+02 6.35813714760E+02 7.23781776360E+02 6.49757995810E+02 3.25391773920E+00 -7.43634726890E-01 3.16000000000E-03
