BP mh MH MA MC la2 laL Omega
2171 1.25100000000E+02 5.80374481870E+02 6.53990660180E+02 7.02248025920E+02 3.59995029050E+00 1.14487178390E+00 2.67000000000E-04
2172 1.25100000000E+02 5.55404022470E+02 7.76813329050E+02 7.88178424250E+02 3.61852191590E+00 7.71897253430E-02 1.28000000000E-04
2173 1.25100000000E+02 2.50805161930E+02 4.03066024240E+02 2.53973987650E+02 3.14989883130E+00 -6.11823866500E-01 1.39000000000E-03
2174 1.25100000000E+02 3.94134055910E+02 7.01311629100E+02 6.98169927080E+02 2.81224362270E+00 1.07904968720E+00 7.60000000000E-05
2175 1.25100000000E+02 2.71959174040E+02 3.40987811550E+02 3.87280238960E+02 1.24500954040E+00 1.30210711890E+00 1.78000000000E-04
2176 1.25100000000E+02 4.29804247170E+02 5.36231128770E+02 5.70652738440E+02 3.89031547550E+00 9.79766174210E-01 2.06000000000E-04
2177 1.25100000000E+02 7.84612404160E+02 9.33681229610E+02 9.39039673330E+02 3.94713051830E+00 4.40972358280E-02 2.26000000000E-04
2178 1.25100000000E+02 7.37589788700E+02 7.97255935920E+02 7.51656542080E+02 3.39386158660E-01 -6.77691925850E-03 4.69000000000E-03
2179 1.25100000000E+02 2.34061643620E+02 4.40914631220E+02 4.53305110090E+02 2.02083330410E+00 -1.40305984030E-01 2.99000000000E-04
2180 1.25100000000E+02 6.88328322150E+02 7.69295361060E+02 7.66621788340E+02 9.26170825150E-01 2.85050324980E-01 6.64000000000E-04
2181 1.25100000000E+02 3.56739257650E+02 3.82439208890E+02 3.86976813160E+02 1.00853520400E+00 4.04543590590E-01 2.03000000000E-03
2182 1.25100000000E+02 4.34735248940E+02 5.32832568820E+02 4.37258030780E+02 5.76399809580E-01 4.72436151320E-02 2.28000000000E-03
2183 1.25100000000E+02 3.47513544540E+02 4.73952024850E+02 4.63077266230E+02 3.58166035900E-01 6.22509595220E-01 2.69000000000E-04
2184 1.25100000000E+02 4.49624399110E+02 4.87630209940E+02 4.54416694150E+02 2.93057297810E+00 1.44625665600E+00 1.80000000000E-03
2185 1.25100000000E+02 2.73511261780E+02 3.02008338000E+02 2.76442950980E+02 8.62001393690E-01 4.83354890340E-01 3.85000000000E-03
2186 1.25100000000E+02 7.24174448450E+02 7.82652373950E+02 8.30670292920E+02 7.97253970080E-01 9.01322455630E-01 4.01000000000E-04
2187 1.25100000000E+02 3.20719019100E+02 4.08935119920E+02 4.08700902300E+02 1.09232695030E+00 9.72948181470E-01 2.82000000000E-04
2188 1.25100000000E+02 7.74496594130E+02 9.41532625970E+02 9.55006913880E+02 1.52913516260E+00 1.78538705890E+00 1.20000000000E-04
2189 1.25100000000E+02 7.80749997220E+00 1.90554182710E+02 1.96432667080E+02 2.25918308300E+00 -6.41812741980E-01 4.89000000000E-02
2190 1.25100000000E+02 5.11423372140E+02 6.12420247610E+02 6.37465249680E+02 3.03092994410E+00 1.97805825050E+00 1.63000000000E-04
2191 1.25100000000E+02 1.54111037060E+02 1.96250429470E+02 1.59803952150E+02 2.75797881240E+00 7.52931937710E-01 5.30000000000E-04
2192 1.25100000000E+02 2.02158505450E+02 2.25845551330E+02 2.57311759740E+02 3.93572428380E+00 1.72402200720E+00 9.95000000000E-05
2193 1.25100000000E+02 7.11046627390E+02 8.48882243450E+02 8.64048239740E+02 1.65512626460E+00 1.90302072710E+00 1.45000000000E-04
2194 1.25100000000E+02 2.82848009230E+02 4.16005115540E+02 4.32775266620E+02 7.64969584300E-01 8.54358174720E-01 1.81000000000E-04
2195 1.25100000000E+02 2.43188560090E+02 3.04153972940E+02 2.55495155150E+02 8.64656613060E-01 7.51795500560E-02 2.89000000000E-03
2196 1.25100000000E+02 8.17460129170E+02 8.22870893360E+02 8.45665746110E+02 2.04189891490E+00 -5.41141421770E-01 2.05000000000E-02
2197 1.25100000000E+02 6.04891985080E+02 7.03477053670E+02 6.90521516390E+02 7.01323719830E-01 1.79586916380E+00 2.60000000000E-04
2198 1.25100000000E+02 3.95178066260E+02 5.14499420710E+02 5.08182331110E+02 1.83959401830E-01 4.68686550250E-01 3.16000000000E-04
2199 1.25100000000E+02 1.15312882380E+02 1.19713533050E+02 1.65410642480E+02 4.01021946500E-01 3.01136676000E-01 7.44000000000E-04
2200 1.25100000000E+02 6.12779337140E+02 6.12780425810E+02 6.44101017010E+02 2.31812925250E+00 7.83112821420E-01 4.51000000000E-03
2201 1.25100000000E+02 1.34298115760E+02 2.12266294500E+02 1.41051095240E+02 2.33075875290E+00 5.02986431450E-01 6.01000000000E-04
2202 1.25100000000E+02 1.89084559230E+02 3.21863232110E+02 3.35898221480E+02 3.70049278780E+00 -2.99339263810E-01 7.71000000000E-04
2203 1.25100000000E+02 5.75778232940E+02 6.84809950560E+02 6.84542940770E+02 1.05058120230E+00 1.83712601430E-01 4.00000000000E-04
2204 1.25100000000E+02 6.13385062300E+02 7.72439110480E+02 7.84760504250E+02 2.49304896350E+00 2.25967865120E-01 1.93000000000E-04
2205 1.25100000000E+02 9.01579118790E+02 9.48607538270E+02 9.64289008300E+02 2.27444354790E+00 5.66451683260E-01 1.16000000000E-03
2206 1.25100000000E+02 4.48942045530E+02 5.29622182510E+02 5.43373589200E+02 1.43158889440E+00 1.56593342050E+00 2.37000000000E-04
2207 1.25100000000E+02 2.83791078560E+02 4.69106120620E+02 4.92666707430E+02 3.11396551570E+00 -7.76604506680E-01 3.88000000000E-04
2208 1.25100000000E+02 1.65210149670E+02 2.73926601020E+02 2.62085304970E+02 4.18216662690E+00 9.36919172040E-02 6.49000000000E-04
2209 1.25100000000E+02 4.33298502380E+02 5.40711844620E+02 5.47742634850E+02 3.82149513210E+00 7.02454079100E-01 2.86000000000E-04
2210 1.25100000000E+02 2.42581815190E+02 3.84335816780E+02 2.44110172430E+02 3.85249823070E+00 1.36520846490E+00 5.11000000000E-04
2211 1.25100000000E+02 1.61499112640E+02 2.30875511420E+02 2.33704545880E+02 6.30739235840E-01 6.81017765230E-01 2.89000000000E-04
2212 1.25100000000E+02 3.33743518970E+02 3.72064603070E+02 3.59682991210E+02 2.18055794950E+00 1.32873125440E-01 3.09000000000E-03
2213 1.25100000000E+02 6.90571410520E+02 7.87989373090E+02 7.85681617760E+02 1.33260044100E+00 -2.65213127030E-01 6.12000000000E-04
2214 1.25100000000E+02 1.98968531510E+02 5.36306333270E+02 5.32178480970E+02 8.93515033840E-01 1.10095375450E+00 8.84000000000E-05
2215 1.25100000000E+02 6.68098596240E+02 7.35764127100E+02 6.79436576700E+02 2.26700697290E+00 -6.74274580860E-01 5.24000000000E-03
2216 1.25100000000E+02 7.53837385680E+02 8.18438217640E+02 8.07989523260E+02 3.16112722780E+00 3.57166068610E-01 1.19000000000E-03
2217 1.25100000000E+02 5.74748066970E+02 6.31134344540E+02 6.41253847370E+02 3.99562414850E+00 1.81741036210E+00 3.73000000000E-04
2218 1.25100000000E+02 3.26441098900E+01 4.47426720260E+02 4.59447095510E+02 3.34896260820E+00 -2.02236902910E-01 2.03000000000E-01
2219 1.25100000000E+02 5.07160116980E+02 5.21857389380E+02 5.39960232110E+02 1.93275119030E+00 -1.43602166360E-03 6.56000000000E-03
2220 1.25100000000E+02 5.49079055760E+02 7.07703064180E+02 7.09082447890E+02 3.15823872700E+00 1.75752830400E+00 1.28000000000E-04
2221 1.25100000000E+02 1.80930347580E+02 3.21073698150E+02 3.12070824480E+02 3.13266561250E+00 1.14786336700E+00 1.20000000000E-04
2222 1.25100000000E+02 8.95868549150E+02 9.20763405200E+02 9.87234995340E+02 6.83233586930E-01 8.12835209380E-01 7.63000000000E-04
2223 1.25100000000E+02 7.12252814040E+02 7.86313636570E+02 7.31979300320E+02 3.47673041310E+00 8.57527146610E-02 2.72000000000E-03
2224 1.25100000000E+02 1.79188886020E+02 3.31518242990E+02 3.41623191590E+02 3.66999343850E+00 1.31750202400E+00 8.69000000000E-05
2225 1.25100000000E+02 5.21095704790E+02 7.00000619460E+02 7.26370304970E+02 1.40140502330E+00 1.58034896080E+00 1.04000000000E-04
2226 1.25100000000E+02 2.83051045130E+02 3.37338117950E+02 3.34930246050E+02 1.02993866670E+00 1.09760336680E+00 3.53000000000E-04
2227 1.25100000000E+02 5.79604986150E+02 6.69873857680E+02 5.81162394970E+02 2.60485759320E+00 5.29986990290E-01 2.13000000000E-03
2228 1.25100000000E+02 6.81220059650E+01 9.46300877370E+01 7.94676769380E+01 8.62841503500E-01 -2.09409257930E-01 1.90000000000E-02
2229 1.25100000000E+02 3.69727903840E+00 4.30862852580E+02 4.43073564200E+02 3.50859563070E+00 7.00897243690E-02 2.38000000000E+01
2230 1.25100000000E+02 2.48930956530E+01 2.01901717170E+02 2.14712413930E+02 2.14125650410E+00 -5.82257412470E-01 3.58000000000E-02
2231 1.25100000000E+02 2.33954176870E+02 5.50812252760E+02 5.65003090470E+02 2.28796802460E+00 1.74226237000E+00 5.87000000000E-05
2232 1.25100000000E+02 8.78412279250E+02 9.11835731480E+02 9.71634147600E+02 3.86211318440E+00 1.39456991610E+00 5.39000000000E-04
2233 1.25100000000E+02 1.32807896620E+02 2.48031068960E+02 2.78085278100E+02 3.95896440840E-01 -8.07179557580E-02 9.74000000000E-04
2234 1.25100000000E+02 2.92841631540E+02 5.75848253030E+02 5.70257640350E+02 2.04829004380E+00 1.71767395600E-01 1.43000000000E-04
2235 1.25100000000E+02 2.55476337040E+02 3.41830317190E+02 2.66295055720E+02 4.17181490520E-01 1.61641840900E+00 2.95000000000E-04
2236 1.25100000000E+02 5.47955269080E+02 5.71557386450E+02 6.12949334250E+02 2.29746623120E-01 7.47124068270E-01 9.48000000000E-04
2237 1.25100000000E+02 5.94170546130E+02 6.58430964430E+02 6.48872578600E+02 1.75709507400E+00 1.91209064550E+00 4.07000000000E-04
2238 1.25100000000E+02 4.75512405550E+02 5.47849608850E+02 5.68689461470E+02 3.82938167060E+00 1.41877089480E+00 2.76000000000E-04
2239 1.25100000000E+02 3.64242474900E+02 5.49494788510E+02 5.59709870490E+02 3.12427888780E+00 4.18617969940E-01 1.69000000000E-04
2240 1.25100000000E+02 7.60996547970E+02 8.84826345990E+02 8.80970786110E+02 3.51955043160E+00 9.73494920800E-01 2.52000000000E-04
2241 1.25100000000E+02 4.48239562590E+02 4.73580708880E+02 4.73904875400E+02 2.53052929020E+00 8.89847454490E-01 1.59000000000E-03
2242 1.25100000000E+02 1.78426914780E+02 4.56246934480E+02 4.58611701100E+02 1.10606353060E+00 7.25078712120E-01 1.37000000000E-04
2243 1.25100000000E+02 6.76967404670E+02 7.95655542160E+02 6.82711229860E+02 4.61895435010E-01 9.38556956050E-01 1.13000000000E-03
2244 1.25100000000E+02 1.85344085480E+01 1.62556120670E+02 1.60600144770E+02 1.49491473450E+00 -5.57381730870E-01 4.48000000000E-02
2245 1.25100000000E+02 1.57522751600E+02 2.00324203650E+02 2.05412858340E+02 2.21318839980E+00 4.82918820700E-01 5.12000000000E-04
2246 1.25100000000E+02 5.71928333190E+02 7.02303881950E+02 7.21177830760E+02 3.50865449130E+00 1.81828646200E+00 1.45000000000E-04
2247 1.25100000000E+02 3.55750950660E+02 5.20399620200E+02 3.56562817460E+02 2.40699900010E+00 -2.17522048490E-01 1.22000000000E-03
2248 1.25100000000E+02 2.79038909460E+02 3.91308510160E+02 4.13399901550E+02 2.16841075170E+00 1.04602584150E+00 1.78000000000E-04
2249 1.25100000000E+02 6.48067911880E+02 8.66643429980E+02 8.71092151910E+02 6.48718208300E-01 4.77409226180E-01 1.16000000000E-04
2250 1.25100000000E+02 8.61049415510E+02 9.09293824150E+02 9.38563240040E+02 2.82433758560E+00 1.28089966070E+00 6.10000000000E-04
2251 1.25100000000E+02 5.87893775330E+02 7.96282298200E+02 8.00876711980E+02 2.01293758960E+00 3.74370667770E-01 1.30000000000E-04
2252 1.25100000000E+02 7.45437200280E+01 4.13598770480E+02 4.11307359390E+02 1.11795798120E+00 2.05728385480E-01 4.54000000000E-02
2253 1.25100000000E+02 7.34779892550E+02 8.72789735850E+02 8.84884429750E+02 1.01424082250E-01 1.30364542040E+00 1.73000000000E-04
2254 1.25100000000E+02 5.35749170250E+02 6.61588196610E+02 6.85238833700E+02 6.90647128390E-01 2.80505811900E-01 2.52000000000E-04
2255 1.25100000000E+02 8.69909504610E+02 9.63477027930E+02 9.95905890350E+02 2.02612135500E+00 1.18504654630E+00 2.64000000000E-04
2256 1.25100000000E+02 7.00950697450E+02 7.72623605290E+02 7.07525723610E+02 2.79390103280E+00 1.93703015330E+00 1.38000000000E-03
2257 1.25100000000E+02 3.02638247540E+02 3.04862567850E+02 3.73520719870E+02 1.34150137230E-01 5.88427295020E-01 1.12000000000E-03
2258 1.25100000000E+02 8.24035305740E+02 8.88655533700E+02 8.55407915660E+02 3.27911144540E+00 2.06517243720E-01 2.41000000000E-03
2259 1.25100000000E+02 4.15849775820E+02 4.30723732540E+02 4.76723679890E+02 3.31525969260E-01 1.36120997550E+00 5.58000000000E-04
2260 1.25100000000E+02 8.62546710080E+02 9.27269425750E+02 8.91803107980E+02 4.15161907290E+00 7.50360522590E-01 1.86000000000E-03
2261 1.25100000000E+02 7.79917087550E+02 8.56436738400E+02 8.67018081190E+02 1.85023814350E+00 1.65513542910E+00 3.55000000000E-04
2262 1.25100000000E+02 2.27878067580E+02 2.81050876210E+02 2.76310213300E+02 1.47757235260E+00 4.98429371830E-01 6.29000000000E-04
2263 1.25100000000E+02 6.68902395560E+02 6.69216472690E+02 6.91762800500E+02 9.88097498750E-01 -3.24669419460E-01 2.74000000000E-02
2264 1.25100000000E+02 5.60571443450E+02 7.65011303340E+02 7.58425322090E+02 3.28878391940E+00 -7.84073630770E-01 2.07000000000E-04
2265 1.25100000000E+02 3.64661075760E+02 5.64356828060E+02 5.86086011720E+02 5.02498709330E-01 6.94011303320E-01 1.30000000000E-04
2266 1.25100000000E+02 9.10998775730E+01 4.08622037550E+02 4.02159916200E+02 3.84791031580E+00 6.47116537210E-01 2.10000000000E-04
2267 1.25100000000E+02 2.25247554470E+02 2.95162620190E+02 2.43890001920E+02 4.05147824900E+00 1.35926802380E+00 2.57000000000E-04
2268 1.25100000000E+02 3.38581655770E+02 4.75966998890E+02 4.67678970540E+02 1.97273941940E+00 -4.11729752920E-01 5.25000000000E-04
2269 1.25100000000E+02 4.73630914040E+02 6.94265451590E+02 6.94631449180E+02 2.68339713300E+00 1.88904922250E+00 8.27000000000E-05
2270 1.25100000000E+02 4.55795682880E+02 7.59815639950E+02 7.56066629940E+02 2.82943653900E+00 3.13311500610E-01 9.09000000000E-05
2271 1.25100000000E+02 4.67725889060E+02 4.90691636800E+02 4.80033339490E+02 4.18325582310E+00 1.99773283050E+00 1.00000000000E-03
2272 1.25100000000E+02 4.41869776310E+02 5.89187459240E+02 5.95722940090E+02 4.21793965340E-01 3.33675801360E-01 2.30000000000E-04
2273 1.25100000000E+02 1.83951869830E+02 2.61445907280E+02 2.48588747400E+02 3.88422184960E+00 1.20368998900E+00 1.52000000000E-04
2274 1.25100000000E+02 9.45892344600E+01 3.26528821970E+02 3.38000811290E+02 1.13561184280E-01 3.73092565700E-01 3.47000000000E-04
2275 1.25100000000E+02 1.23084961470E+02 2.18667068900E+02 2.08681617720E+02 1.99161863560E+00 6.50739242030E-01 2.22000000000E-04
2276 1.25100000000E+02 1.42461517320E+02 1.64116559770E+02 1.51343764480E+02 2.29338982090E+00 -2.62217850910E-01 2.55000000000E-03
2277 1.25100000000E+02 1.30179147470E+02 2.64396902130E+02 2.77663344440E+02 5.05696850910E-01 -2.65708057610E-01 1.26000000000E-03
2278 1.25100000000E+02 2.94942425050E+02 4.14813518560E+02 4.46138510450E+02 1.52002963080E+00 1.79043309380E+00 1.08000000000E-04
2279 1.25100000000E+02 6.20280653350E+02 7.61414345620E+02 7.86767498420E+02 4.11562961320E+00 -2.54085220920E-02 2.29000000000E-04
2280 1.25100000000E+02 6.79843985860E+02 6.99214116340E+02 7.35904969440E+02 3.71305819620E+00 1.59815217810E+00 8.58000000000E-04
2281 1.25100000000E+02 2.13138518340E+02 2.41603446170E+02 2.35582949320E+02 2.83979038890E+00 -4.85666525540E-01 2.08000000000E-03
2282 1.25100000000E+02 3.32303647910E+02 3.58520623410E+02 3.39375280020E+02 1.67125877910E+00 1.41926939560E+00 1.06000000000E-03
2283 1.25100000000E+02 2.23680226940E+02 2.58621608430E+02 2.29150458970E+02 3.13954839850E+00 1.80906198240E-01 4.30000000000E-03
2284 1.25100000000E+02 3.02085621520E+02 3.70414711760E+02 3.59157375090E+02 2.72734529790E+00 1.16332254310E+00 3.19000000000E-04
2285 1.25100000000E+02 5.67219788570E+02 7.46101237690E+02 7.39777263070E+02 1.23460110650E+00 1.19502890500E+00 1.35000000000E-04
2286 1.25100000000E+02 1.83845832880E+02 2.65872806010E+02 2.45188818580E+02 2.68031658220E-01 5.47443032760E-01 4.06000000000E-04
2287 1.25100000000E+02 7.23002289410E+02 7.97121543900E+02 7.84629327730E+02 2.47094132490E-01 7.39019251100E-01 7.33000000000E-04
2288 1.25100000000E+02 2.35946441330E+02 3.15945108920E+02 3.60419502210E+02 4.15223365020E+00 3.10492233070E-02 5.53000000000E-04
2289 1.25100000000E+02 7.01006815400E+02 7.28622505770E+02 7.49780218270E+02 1.06120186530E+00 -2.49008628310E-01 3.68000000000E-03
2290 1.25100000000E+02 8.60117442600E+02 8.65752833020E+02 9.08790229090E+02 2.55862940420E+00 1.86976986720E+00 1.54000000000E-03
2291 1.25100000000E+02 5.81734729000E+02 6.55738820580E+02 6.43895451330E+02 2.25882008450E+00 1.42702068420E+00 4.34000000000E-04
2292 1.25100000000E+02 5.27644847520E+01 9.00294990970E+01 8.53116399730E+01 3.70104914280E+00 -2.38715594310E-01 1.62000000000E-02
2293 1.25100000000E+02 5.95340919090E+02 6.40683850870E+02 6.97894861310E+02 3.11541468800E+00 4.49837046500E-01 5.30000000000E-04
2294 1.25100000000E+02 7.12136091910E+02 7.76017198930E+02 7.38576105810E+02 4.17183784190E+00 1.35527494780E+00 1.18000000000E-03
2295 1.25100000000E+02 6.58950035010E+02 7.01381299130E+02 7.04849325150E+02 3.17945368170E+00 5.45567195920E-01 1.54000000000E-03
2296 1.25100000000E+02 1.79547152360E+02 3.10888919020E+02 3.15815034520E+02 2.82111838180E+00 4.34318416440E-01 2.85000000000E-04
2297 1.25100000000E+02 5.01978829300E+02 5.12900973900E+02 5.68539262330E+02 3.06719710590E+00 -3.01195428080E-02 2.20000000000E-03
2298 1.25100000000E+02 7.84871982950E+02 8.84079559100E+02 9.25631752090E+02 3.96304483520E+00 8.62853434890E-01 2.42000000000E-04
2299 1.25100000000E+02 5.45580748340E+02 6.72568289440E+02 7.09865076710E+02 4.92279499090E-01 6.72612281610E-01 1.94000000000E-04
2300 1.25100000000E+02 8.82494722240E+02 9.11018975300E+02 8.95886966320E+02 2.72107640560E+00 -6.31407202380E-02 1.76000000000E-02
2301 1.25100000000E+02 4.98573829780E+02 5.12185689080E+02 5.47256628360E+02 4.00719020140E+00 -3.00646928860E-01 4.99000000000E-03
2302 1.25100000000E+02 1.89968615300E+02 2.62985454980E+02 2.66072591080E+02 9.55696076530E-01 -3.04979661990E-01 1.75000000000E-03
2303 1.25100000000E+02 7.61247767010E+02 8.20107265810E+02 8.73544221880E+02 1.29451405260E+00 1.61732089440E+00 2.98000000000E-04
2304 1.25100000000E+02 2.88005250200E+02 4.28359938760E+02 4.41128573570E+02 3.09544988490E+00 -3.61449047250E-01 4.74000000000E-04
2305 1.25100000000E+02 6.80151983110E+02 7.66988746620E+02 7.91522387850E+02 2.45663055030E+00 7.57783724670E-02 4.53000000000E-04
2306 1.25100000000E+02 7.13105391530E+01 1.39485428140E+02 1.56943339160E+02 2.11949221730E+00 -2.87715366730E-01 2.47000000000E-02
2307 1.25100000000E+02 8.73824470180E+01 3.62672907160E+02 3.71549875740E+02 1.70048061220E+00 -6.77632577370E-02 4.63000000000E-03
2308 1.25100000000E+02 1.63987406220E+02 5.11045605790E+02 5.07457988220E+02 8.66231937310E-01 7.94253532180E-02 2.79000000000E-04
2309 1.25100000000E+02 5.50015305360E+01 1.67062814610E+02 1.72517092880E+02 2.64764807500E+00 -2.69608254020E-01 4.64000000000E-03
2310 1.25100000000E+02 5.45831587900E+02 5.60560834560E+02 6.06266287030E+02 1.91941964790E+00 1.83040071360E+00 5.87000000000E-04
2311 1.25100000000E+02 4.03879107310E+02 7.32303459490E+02 7.35341640170E+02 4.00252759730E+00 -4.98736922620E-01 1.16000000000E-04
2312 1.25100000000E+02 3.59624299880E+02 5.64460842770E+02 5.64164482740E+02 1.24469519900E+00 4.00903909590E-01 1.58000000000E-04
2313 1.25100000000E+02 5.55662367700E+02 6.22001506480E+02 5.87645048740E+02 1.10483332550E+00 1.80944566380E+00 5.68000000000E-04
2314 1.25100000000E+02 8.95169257820E+02 9.84775433370E+02 8.96657229980E+02 3.92853629060E+00 -7.34334957640E-02 2.58000000000E-03
2315 1.25100000000E+02 8.88237832700E+02 9.86744648790E+02 9.73767227130E+02 6.04344498450E-01 8.56066775510E-01 4.46000000000E-04
2316 1.25100000000E+02 5.97418807720E+02 8.03520423470E+02 5.98335696280E+02 2.65871008280E+00 -3.43151132070E-01 6.87000000000E-04
2317 1.25100000000E+02 1.31960445280E+02 2.58321497280E+02 2.46481571230E+02 3.86784647120E+00 -9.24191304250E-02 1.14000000000E-03
2318 1.25100000000E+02 6.50586172290E+02 7.73992659720E+02 8.00084939770E+02 1.90677217670E+00 -5.44886577110E-01 3.33000000000E-04
2319 1.25100000000E+02 3.57225090830E+02 4.44325634060E+02 3.67414243680E+02 2.39301365080E+00 -4.41215786580E-01 3.16000000000E-03
2320 1.25100000000E+02 5.91548959050E+02 6.53789671620E+02 6.38273672830E+02 1.39839834880E+00 4.61576153760E-01 1.18000000000E-03
2321 1.25100000000E+02 1.48834120300E+02 4.18436524430E+02 4.29281990150E+02 3.66408635600E+00 1.22281494070E-01 3.37000000000E-04
2322 1.25100000000E+02 3.41304910600E+02 4.73539648260E+02 3.44221719930E+02 3.55374908920E+00 1.60479335730E+00 5.71000000000E-04
2323 1.25100000000E+02 9.59727215480E+01 5.46377196490E+02 5.59325045830E+02 1.08796953360E+00 -1.13644460350E-01 2.67000000000E-03
2324 1.25100000000E+02 2.00404784310E+02 5.23133599470E+02 5.33929026360E+02 1.78098400990E+00 -4.13562032660E-01 3.28000000000E-04
2325 1.25100000000E+02 5.16685006580E+02 6.94823967780E+02 7.03625784480E+02 6.05026796050E-01 5.91683883660E-01 1.53000000000E-04
2326 1.25100000000E+02 5.95079101510E+02 7.54023314950E+02 7.51709984600E+02 3.70561584770E+00 -6.10398468140E-01 2.91000000000E-04
2327 1.25100000000E+02 1.75000896230E+02 3.03712594970E+02 1.76366646480E+02 8.08334693830E-01 -3.20101487640E-02 2.33000000000E-03
2328 1.25100000000E+02 2.98962848620E+02 3.72098891220E+02 3.83552477450E+02 1.23613622590E+00 1.10286214470E+00 2.63000000000E-04
2329 1.25100000000E+02 1.91554441750E+02 2.23003704620E+02 2.28413174110E+02 2.73276837300E+00 1.99676937870E+00 5.21000000000E-05
2330 1.25100000000E+02 8.22583572540E+02 9.34501438420E+02 9.28290649640E+02 3.29396017710E+00 1.85008968330E+00 2.39000000000E-04
2331 1.25100000000E+02 2.33314973540E+02 2.63753086630E+02 2.83002152870E+02 3.75695763220E+00 3.85385029370E-02 1.89000000000E-03
2332 1.25100000000E+02 6.52828706870E+02 6.69504137230E+02 7.35424792810E+02 3.99934892110E+00 -9.91975495790E-01 2.36000000000E-03
2333 1.25100000000E+02 4.12338653330E+02 5.47745542120E+02 5.60939246780E+02 1.29707342070E+00 1.36761103610E+00 1.51000000000E-04
2334 1.25100000000E+02 2.47860340950E+02 5.16490142380E+02 2.48183343910E+02 1.33659163670E+00 5.76778355570E-01 6.38000000000E-04
2335 1.25100000000E+02 3.39703922560E+02 6.80271086280E+02 6.87805124070E+02 2.41879700500E+00 -1.21698022670E-01 1.15000000000E-04
2336 1.25100000000E+02 7.02120464460E+02 7.46719148380E+02 7.22715885300E+02 1.85050290890E+00 1.83969324550E-01 5.01000000000E-03
2337 1.25100000000E+02 5.48125262290E+02 7.16031803870E+02 7.19434612000E+02 1.97439802030E+00 1.93171921220E+00 1.13000000000E-04
2338 1.25100000000E+02 1.90819719210E+02 5.03785666490E+02 5.18389136170E+02 2.48695945760E+00 -3.67071265780E-01 3.59000000000E-04
2339 1.25100000000E+02 3.20741414000E+02 3.92520785920E+02 4.16834733370E+02 3.60103556380E+00 1.29514352100E+00 2.24000000000E-04
2340 1.25100000000E+02 8.66697552920E+02 9.95216357180E+02 9.87895236900E+02 3.28305647350E+00 1.59579194360E+00 2.13000000000E-04
2341 1.25100000000E+02 7.15586135250E+02 7.72351840640E+02 7.42604594800E+02 1.53259592000E+00 9.60926810730E-01 1.65000000000E-03
2342 1.25100000000E+02 7.20788281340E+02 7.24826954010E+02 7.80904048530E+02 1.67296805940E+00 -2.60174426980E-01 3.82000000000E-03
2343 1.25100000000E+02 5.84810941330E+02 7.16087618730E+02 7.49300393000E+02 3.96035749270E+00 -3.13487417790E-01 2.73000000000E-04
2344 1.25100000000E+02 8.93019105650E+02 9.47419421640E+02 9.46292467570E+02 3.71223257430E+00 -5.06028920420E-01 2.50000000000E-03
2345 1.25100000000E+02 8.97292925040E+01 1.84552944270E+02 2.21205561820E+02 2.91466348160E+00 -7.61827319210E-01 7.36000000000E-04
2346 1.25100000000E+02 8.02202116720E+00 5.84598788750E+02 5.88947477260E+02 1.05329565230E+00 1.96843714100E-01 4.39000000000E-01
2347 1.25100000000E+02 5.69490982710E+02 6.40945808460E+02 6.17902724780E+02 1.82709778650E+00 1.88329061840E+00 4.11000000000E-04
2348 1.25100000000E+02 2.70023851170E+02 2.82293522440E+02 3.40453456170E+02 1.99501196140E-01 -1.65912380400E-02 1.77000000000E-03
2349 1.25100000000E+02 3.87718663500E+02 5.44432376160E+02 5.55545302450E+02 3.04215055620E+00 1.71505223060E+00 1.13000000000E-04
2350 1.25100000000E+02 2.21071664160E+02 4.79878289690E+02 4.76155856960E+02 2.95835854110E+00 -5.81023133900E-01 3.69000000000E-04
2351 1.25100000000E+02 3.12617921050E+02 3.74766949010E+02 4.01417512010E+02 2.00398964860E+00 9.89000486730E-01 2.99000000000E-04
2352 1.25100000000E+02 1.55446660470E+02 2.21581915450E+02 1.58204083290E+02 2.56133092940E+00 -4.93390074450E-01 1.12000000000E-03
2353 1.25100000000E+02 7.51638731930E+02 8.31331974620E+02 8.67545976010E+02 3.25800683730E+00 1.06986563530E+00 3.08000000000E-04
2354 1.25100000000E+02 2.18222987940E+02 5.61210759580E+02 5.68199358510E+02 3.29580380790E+00 -4.68994030090E-01 2.75000000000E-04
2355 1.25100000000E+02 1.49947279510E+02 3.14079492990E+02 3.15153402860E+02 3.80812133470E+00 7.45380818170E-01 1.62000000000E-04
2356 1.25100000000E+02 7.75399361140E+02 8.99407267600E+02 9.17911288310E+02 1.16728841160E+00 6.77606908930E-01 2.29000000000E-04
2357 1.25100000000E+02 5.24788821800E+02 7.04816850030E+02 6.97772957560E+02 1.03084669730E+00 3.36523037220E-01 1.79000000000E-04
2358 1.25100000000E+02 3.90518616720E+02 4.30331266710E+02 3.91365991360E+02 2.16532203420E+00 2.38832141200E-01 7.76000000000E-03
2359 1.25100000000E+02 5.74484699030E+02 6.11600824930E+02 6.42440717240E+02 3.99240411070E+00 -4.07068318270E-01 2.02000000000E-03
2360 1.25100000000E+02 5.73926479010E+02 6.69898290400E+02 6.85733690400E+02 9.26379748680E-01 -3.13837829060E-01 5.38000000000E-04
