BP mh MH MA MC la2 laL Omega
192 1.25100000000E+02 1.72589788000E+02 2.83921488110E+02 2.79467273520E+02 1.37107527850E+00 -5.72140809550E-01 6.76000000000E-04
193 1.25100000000E+02 5.64973528000E+02 6.93341441440E+02 6.98533909920E+02 5.55827567560E-01 8.57646663500E-01 2.22000000000E-04
194 1.25100000000E+02 7.55353761700E+02 8.01914354720E+02 7.95756844730E+02 2.41094014870E-02 3.99686592690E-01 2.09000000000E-03
195 1.25100000000E+02 6.35058545250E+02 7.29663339130E+02 7.18434035210E+02 3.58679591540E+00 1.05571528390E+00 3.79000000000E-04
196 1.25100000000E+02 6.20957916570E+02 7.52963363960E+02 7.42278388510E+02 2.19288719630E+00 1.49682035260E+00 1.95000000000E-04
197 1.25100000000E+02 3.86190960020E+02 6.50649932290E+02 6.54924339740E+02 3.74454379000E+00 -5.17712020900E-01 1.62000000000E-04
198 1.25100000000E+02 5.06432205140E+02 6.51035784850E+02 5.08142184340E+02 2.05815557180E-01 -3.56651289610E-02 1.22000000000E-03
199 1.25100000000E+02 2.84318051610E+02 3.34381520300E+02 3.78995140270E+02 2.38576602190E+00 1.75182624080E+00 1.58000000000E-04
200 1.25100000000E+02 4.41772539770E+02 5.12888589240E+02 5.19301684870E+02 1.06865786760E+00 1.21182185820E+00 3.43000000000E-04
201 1.25100000000E+02 7.75825968770E+02 9.36377537960E+02 9.65715908990E+02 8.83634475050E-01 9.45078873740E-01 1.38000000000E-04
202 1.25100000000E+02 6.42087612790E+01 5.64584956100E+02 5.66384488850E+02 3.72299742870E+00 -9.63188936970E-01 1.30000000000E-04
203 1.25100000000E+02 1.95717539410E+02 3.89646073170E+02 3.93933602580E+02 4.07480320080E+00 -6.05567332520E-01 5.15000000000E-04
204 1.25100000000E+02 7.12028296650E+02 7.98899627040E+02 7.18621282610E+02 3.09807880010E+00 1.50428070510E-01 2.48000000000E-03
205 1.25100000000E+02 4.28743109110E+01 4.56083727750E+02 4.56357206170E+02 2.29536680970E+00 7.01633114850E-01 1.02000000000E-02
206 1.25100000000E+02 1.97182896120E+02 2.61738290530E+02 2.08489764910E+02 3.45054059200E+00 1.77515420100E+00 1.06000000000E-04
207 1.25100000000E+02 7.82733299830E+02 8.71484509550E+02 8.68975157420E+02 3.50032207930E+00 1.96416269510E+00 3.03000000000E-04
208 1.25100000000E+02 1.88373153730E+02 5.33071032450E+02 5.38665722350E+02 3.54867560670E-01 1.33043160440E+00 7.02000000000E-05
209 1.25100000000E+02 5.30518093110E+02 6.62220135690E+02 6.81722728640E+02 2.03210405450E+00 1.62392259020E+00 1.48000000000E-04
210 1.25100000000E+02 8.15399611950E+02 8.78387432520E+02 8.53353495820E+02 4.12740623750E+00 7.83573745600E-01 1.43000000000E-03
211 1.25100000000E+02 7.25358707580E+02 7.82269080880E+02 7.57836390430E+02 4.03102361300E+00 3.76496877990E-01 2.22000000000E-03
212 1.25100000000E+02 4.88330376020E+02 5.57472644820E+02 5.99271666300E+02 4.06880760500E+00 1.28628336150E+00 2.61000000000E-04
213 1.25100000000E+02 3.10462044040E+02 3.95139448740E+02 4.15241448970E+02 2.74484608140E+00 -5.52157724950E-01 1.06000000000E-03
214 1.25100000000E+02 3.22112947670E+02 4.71065446920E+02 4.61768735190E+02 3.61419414590E+00 -9.18981667130E-03 3.46000000000E-04
215 1.25100000000E+02 7.08699665300E+02 7.74879358080E+02 8.00291198440E+02 3.45433843110E+00 1.06595916090E+00 4.25000000000E-04
216 1.25100000000E+02 8.49060192780E+02 8.51523174290E+02 9.17943775960E+02 3.93050769670E+00 -6.91495823790E-01 3.62000000000E-03
217 1.25100000000E+02 5.45809222760E+01 1.09108531340E+02 1.14335100690E+02 3.20770002340E+00 -5.61386138010E-02 1.39000000000E-02
218 1.25100000000E+02 6.26748258180E+02 7.18468358430E+02 7.19768040090E+02 2.71850886120E+00 -7.82364344610E-01 9.00000000000E-04
219 1.25100000000E+02 2.86099457970E+02 2.99474721180E+02 3.35651473690E+02 4.05023780410E-01 -2.50489927530E-01 4.37000000000E-03
220 1.25100000000E+02 5.83292600960E+02 6.88551953810E+02 6.95736507880E+02 2.12867009220E+00 7.55863230940E-03 4.28000000000E-04
221 1.25100000000E+02 7.37865712840E+02 8.77035385700E+02 8.94170675080E+02 7.46471595640E-02 2.40240290260E-01 2.21000000000E-04
222 1.25100000000E+02 6.37782801230E+02 6.88242532330E+02 7.13234187560E+02 2.47656281140E+00 1.60058603240E+00 4.24000000000E-04
223 1.25100000000E+02 8.16134276670E+02 8.74021880750E+02 9.11220014540E+02 1.27469060770E+00 1.31752372910E+00 4.20000000000E-04
224 1.25100000000E+02 7.15075520940E+02 7.47063678110E+02 8.04116676600E+02 1.35041177270E+00 1.01536680370E+00 5.90000000000E-04
225 1.25100000000E+02 3.66736136320E+02 3.92334816210E+02 3.69598958690E+02 2.05230348640E+00 4.99839406910E-01 6.28000000000E-03
226 1.25100000000E+02 8.08186828040E+02 8.64699073550E+02 8.21321325780E+02 7.73232692840E-01 3.54046362040E-01 4.19000000000E-03
227 1.25100000000E+02 7.38946579580E+02 8.86740202380E+02 8.99465658040E+02 1.21085245450E+00 1.06151745930E+00 1.67000000000E-04
228 1.25100000000E+02 1.06014720130E+02 2.85608468340E+02 2.78444623720E+02 3.88711733120E+00 9.37154075260E-01 1.18000000000E-04
229 1.25100000000E+02 5.76899449820E+02 6.14809537520E+02 6.35146601600E+02 7.82896813820E-01 -8.99558958830E-02 1.95000000000E-03
230 1.25100000000E+02 5.67459817650E+02 6.51251150410E+02 5.69920305320E+02 2.86224322470E+00 1.26319722060E+00 1.59000000000E-03
231 1.25100000000E+02 3.57165022680E+02 3.72032389110E+02 3.64629673610E+02 2.10230560730E+00 -1.21890470120E-01 2.59000000000E-02
232 1.25100000000E+02 7.03928830180E+02 9.04138682530E+02 9.12561205570E+02 4.66440389970E-01 2.91922056850E-01 1.32000000000E-04
233 1.25100000000E+02 3.34425907420E+02 4.23039139160E+02 4.63417686430E+02 3.55913973670E+00 7.20436604800E-01 2.58000000000E-04
234 1.25100000000E+02 2.46408409250E+02 3.38179611130E+02 3.70956519890E+02 2.16435345960E+00 1.82981956950E+00 9.98000000000E-05
235 1.25100000000E+02 5.43259387070E+02 7.85327733140E+02 8.00269829210E+02 2.20436118040E+00 -1.53996442970E-02 1.15000000000E-04
236 1.25100000000E+02 8.61470350260E+02 9.03614646280E+02 8.68603835560E+02 3.98749385460E+00 7.59303332130E-01 5.84000000000E-03
237 1.25100000000E+02 1.19831287270E+02 2.02692430750E+02 2.29871416610E+02 2.94745435120E+00 -1.99224914180E-01 2.60000000000E-03
238 1.25100000000E+02 5.25876863770E+02 6.61290349180E+02 5.29176752790E+02 2.87728809350E+00 6.43572007120E-01 1.05000000000E-03
239 1.25100000000E+02 5.44968238910E+02 6.06221535720E+02 5.85677088040E+02 5.64607430700E-03 5.45695500750E-01 1.20000000000E-03
240 1.25100000000E+02 3.45042171010E+02 4.53742358510E+02 4.64799454000E+02 3.46311795140E+00 1.33515652830E+00 1.78000000000E-04
241 1.25100000000E+02 7.70649773640E+02 9.63711453530E+02 9.74030083960E+02 5.68513488990E-01 1.50844192500E-01 1.40000000000E-04
242 1.25100000000E+02 2.24118521830E+02 2.46106893800E+02 3.04774392720E+02 2.69238700940E+00 1.86938552400E+00 1.05000000000E-04
243 1.25100000000E+02 1.10949650230E+02 1.24133589580E+02 1.27663560060E+02 2.55546382480E+00 9.76698656780E-01 1.62000000000E-04
244 1.25100000000E+02 5.52641896580E+02 7.23518253760E+02 5.53878338940E+02 4.03030041770E+00 1.45940889300E+00 6.33000000000E-04
245 1.25100000000E+02 5.52612017900E+02 6.40774771650E+02 6.25550366740E+02 3.76765260210E+00 6.41942634500E-01 5.23000000000E-04
246 1.25100000000E+02 3.78449783010E+02 4.16326275210E+02 4.51345718580E+02 2.87619502230E+00 1.01848896370E+00 4.37000000000E-04
247 1.25100000000E+02 3.28714934830E+02 3.72597881820E+02 3.40969156600E+02 1.54541776280E+00 4.08445085240E-01 2.58000000000E-03
248 1.25100000000E+02 7.37097871580E+02 7.65166509590E+02 8.00869327510E+02 3.26671358170E+00 5.72472759170E-01 1.26000000000E-03
249 1.25100000000E+02 3.25582298820E+02 3.38994428000E+02 3.71315197140E+02 1.18369348480E+00 -3.25476908790E-02 3.52000000000E-03
250 1.25100000000E+02 3.67408562900E+02 6.33929753120E+02 6.39219994830E+02 3.32221334910E+00 -2.50162233140E-01 1.50000000000E-04
251 1.25100000000E+02 4.90271675180E+02 5.30003254980E+02 5.34748263490E+02 3.58691062370E+00 -8.29734492030E-01 5.74000000000E-03
252 1.25100000000E+02 3.91825217480E+02 4.11545085430E+02 3.96491841400E+02 1.21380272710E+00 -1.83623851130E-01 2.67000000000E-02
253 1.25100000000E+02 7.23190374790E+02 7.46423078660E+02 7.95143295310E+02 6.99059235500E-01 -1.55635430040E-01 1.75000000000E-03
254 1.25100000000E+02 1.60664279190E+02 2.76691260370E+02 2.72807115960E+02 1.57024345840E+00 8.90100394470E-01 1.60000000000E-04
255 1.25100000000E+02 1.45023044900E+01 1.72841964130E+02 1.94411635760E+02 1.35013695600E+00 2.10277899120E-01 3.04000000000E-01
256 1.25100000000E+02 6.43205525370E+02 6.51715378100E+02 6.64348548500E+02 2.43815704900E+00 1.89337682340E+00 1.90000000000E-03
257 1.25100000000E+02 3.91837070860E+02 4.69366741000E+02 5.04882413410E+02 1.41950199830E+00 1.60521010960E+00 1.89000000000E-04
258 1.25100000000E+02 3.04353709640E+02 4.04475888710E+02 3.91071439520E+02 1.26136811440E+00 -4.38250443040E-01 1.13000000000E-03
259 1.25100000000E+02 7.27370576690E+02 7.40524081630E+02 7.40842867650E+02 2.00926113070E+00 1.13155217350E-02 3.11000000000E-02
260 1.25100000000E+02 1.43711925430E+02 3.31008237810E+02 3.25820417450E+02 5.55414818280E-01 7.22694433320E-02 4.82000000000E-04
261 1.25100000000E+02 6.49099338650E+02 7.74635106200E+02 7.79867033750E+02 8.93076220260E-01 1.76947782390E+00 1.74000000000E-04
262 1.25100000000E+02 2.64736444370E+02 3.50113748530E+02 3.57497341360E+02 3.77822294610E+00 3.87632489770E-01 4.39000000000E-04
263 1.25100000000E+02 2.94949786810E+02 3.84286080330E+02 4.17995660690E+02 1.08134467760E+00 7.45513312770E-03 5.03000000000E-04
264 1.25100000000E+02 8.11671783330E+02 9.44301230430E+02 8.14293916540E+02 3.67184346990E+00 -9.29571802710E-01 1.41000000000E-03
265 1.25100000000E+02 4.32842132460E+02 6.60590628260E+02 6.66349612920E+02 3.57785203810E+00 1.24450910870E+00 9.45000000000E-05
266 1.25100000000E+02 5.51910210650E+02 5.73852358720E+02 6.39948516710E+02 1.27636007040E+00 -4.12088841990E-01 1.46000000000E-03
267 1.25100000000E+02 1.81251094550E+02 3.38192713850E+02 3.62997843370E+02 1.32290266980E+00 5.66201329320E-01 2.05000000000E-04
268 1.25100000000E+02 8.44149707280E+02 9.69420908720E+02 9.61648622650E+02 2.14233381160E+00 1.01441442390E+00 2.58000000000E-04
269 1.25100000000E+02 8.74826332100E+02 9.32838959140E+02 8.87740603980E+02 1.06154979770E+00 6.39832548220E-01 3.53000000000E-03
270 1.25100000000E+02 4.36619624340E+02 5.33452229300E+02 4.39265091170E+02 4.26753345430E-01 1.24237709510E+00 1.14000000000E-03
271 1.25100000000E+02 2.85935011990E+02 4.76406734070E+02 5.00163058820E+02 1.03630787670E+00 1.64044241150E+00 8.68000000000E-05
272 1.25100000000E+02 6.50921896390E+02 7.95033546020E+02 8.25373884100E+02 2.26527271550E+00 -6.44976889940E-01 2.58000000000E-04
273 1.25100000000E+02 1.44833122250E+02 3.33145109020E+02 3.32566982500E+02 3.41917331500E+00 1.25338848570E+00 4.93000000000E-05
274 1.25100000000E+02 7.76225191180E+02 8.81818545220E+02 7.77377721970E+02 1.20723960190E+00 1.22172691150E+00 1.41000000000E-03
275 1.25100000000E+02 1.30478561340E+02 2.98245956710E+02 3.09671340490E+02 3.32572615550E+00 1.65405752480E-01 4.51000000000E-04
276 1.25100000000E+02 4.96724587120E+01 5.13874827460E+02 5.15893918490E+02 3.38411169150E+00 8.09670049530E-01 3.66000000000E-03
277 1.25100000000E+02 2.60757804910E+02 3.93280650420E+02 4.08249872230E+02 3.59379440300E+00 -4.54823331640E-01 6.04000000000E-04
278 1.25100000000E+02 3.40771972690E+02 4.66069143960E+02 3.45866607980E+02 3.77447318440E+00 -6.91084153560E-01 1.76000000000E-03
279 1.25100000000E+02 4.77652207980E+02 4.78201281290E+02 5.15977077840E+02 8.61968474210E-01 1.33979149050E+00 1.59000000000E-03
280 1.25100000000E+02 2.11647764080E+02 3.78655742250E+02 3.96172393500E+02 3.38133029810E+00 4.64350381170E-01 2.11000000000E-04
281 1.25100000000E+02 4.06631043410E+02 4.61613252400E+02 4.51999773570E+02 3.09049127980E+00 1.41507300120E+00 4.31000000000E-04
282 1.25100000000E+02 7.75078245110E+02 8.07739765040E+02 8.58475779020E+02 2.97968842150E+00 -3.56095051740E-01 1.33000000000E-03
283 1.25100000000E+02 6.51242701290E+02 7.10349018570E+02 7.02521028120E+02 9.10969194780E-01 8.62982738900E-01 8.83000000000E-04
284 1.25100000000E+02 8.88446160440E+02 8.96064817070E+02 8.98511664110E+02 1.82696690070E+00 1.41603012870E+00 8.14000000000E-03
285 1.25100000000E+02 3.53581906880E+02 4.16434019760E+02 3.85750868780E+02 2.06644062750E+00 -6.84490506730E-01 3.74000000000E-03
286 1.25100000000E+02 4.32436654410E+02 6.10754837780E+02 6.26312149840E+02 4.04595666920E+00 1.70241780970E-01 1.83000000000E-04
287 1.25100000000E+02 3.37037911630E+02 3.80511770070E+02 3.61162571350E+02 4.01703141450E+00 -5.30836679580E-01 5.99000000000E-03
288 1.25100000000E+02 2.62268500200E+02 6.37150461270E+02 6.36179416520E+02 5.20710640460E-01 7.85364409560E-01 8.89000000000E-05
289 1.25100000000E+02 4.30021267410E+02 7.06203268240E+02 7.15623900420E+02 3.41567507800E+00 7.82232094540E-01 8.76000000000E-05
290 1.25100000000E+02 1.31827984300E+02 1.57597172200E+02 2.11277583990E+02 2.71227416370E+00 -1.57837180330E-01 2.18000000000E-03
291 1.25100000000E+02 5.67112059840E+02 7.10014573420E+02 7.28809893470E+02 1.53185245990E+00 1.10048539490E+00 1.63000000000E-04
292 1.25100000000E+02 7.66062802770E+02 8.30435985940E+02 8.50763764030E+02 3.80480494760E+00 -6.63858126910E-01 1.13000000000E-03
293 1.25100000000E+02 1.88595516990E+02 3.57005281780E+02 3.61818570670E+02 4.48561053170E-01 -3.38182458860E-01 6.41000000000E-04
294 1.25100000000E+02 4.07748123300E+02 5.16364866890E+02 5.08022522390E+02 2.90111385360E+00 1.94276188850E+00 1.63000000000E-04
295 1.25100000000E+02 6.79770291390E+02 7.65692452080E+02 7.75467728680E+02 3.41835967460E+00 6.17002474310E-01 4.31000000000E-04
296 1.25100000000E+02 7.61445281050E+02 8.27356811640E+02 8.08141828350E+02 3.15504582960E-01 5.26765685090E-02 1.71000000000E-03
297 1.25100000000E+02 9.85601193530E+02 9.87097106640E+02 9.90869428450E+02 4.17364272500E+00 1.40194441400E+00 1.59000000000E-02
298 1.25100000000E+02 3.46321146010E+02 6.28476962770E+02 6.44729590130E+02 2.15232846160E+00 -6.62191768600E-01 1.73000000000E-04
299 1.25100000000E+02 8.52036498100E+02 9.04618044720E+02 9.56665485440E+02 3.41689433110E+00 -8.17569180920E-01 8.73000000000E-04
300 1.25100000000E+02 2.31833379890E+01 7.03721588820E+01 1.03213716750E+02 4.18236143380E+00 7.05680356130E-01 2.59000000000E-02
301 1.25100000000E+02 7.17405312330E+02 8.28836365460E+02 8.54803160220E+02 3.22444622810E+00 1.75759297440E-01 2.94000000000E-04
302 1.25100000000E+02 1.40212456870E+02 4.75927261360E+02 4.86470793330E+02 2.69219969550E+00 -9.53038563310E-02 5.30000000000E-04
303 1.25100000000E+02 9.34519508680E+02 9.68432661090E+02 9.58798940000E+02 2.90219437640E-01 -8.51226295750E-02 8.76000000000E-03
304 1.25100000000E+02 3.09238946060E+02 6.61323177110E+02 6.68552597820E+02 2.28410707660E+00 -5.35324303260E-01 1.52000000000E-04
305 1.25100000000E+02 5.41020209060E+02 6.37985198360E+02 6.74025383080E+02 2.88077723290E+00 4.24625630320E-01 3.00000000000E-04
306 1.25100000000E+02 3.54943470290E+02 5.62932363530E+02 5.59174952960E+02 3.02779393400E+00 1.25441222190E+00 1.07000000000E-04
307 1.25100000000E+02 5.99120318500E+02 7.60123519390E+02 7.58891256930E+02 1.92394023360E+00 -1.08486560090E-01 2.34000000000E-04
308 1.25100000000E+02 1.95035528330E+02 3.86065845120E+02 3.88365163150E+02 1.31944790670E+00 1.19577140580E+00 1.03000000000E-04
309 1.25100000000E+02 4.52703598500E+02 5.83994839760E+02 6.06518112340E+02 1.38285177730E+00 2.52828864280E-01 2.51000000000E-04
310 1.25100000000E+02 7.51497749750E+02 8.88397361240E+02 9.21875166400E+02 2.80371380020E+00 -7.74270338880E-01 2.64000000000E-04
311 1.25100000000E+02 4.04178099600E+02 4.63884173020E+02 4.41417213970E+02 2.08967077560E+00 1.03828446080E+00 6.33000000000E-04
312 1.25100000000E+02 5.34857694460E+02 6.18599965920E+02 5.50235970050E+02 1.62738215030E+00 1.85914047890E+00 6.88000000000E-04
313 1.25100000000E+02 6.39631165360E+02 6.65065610660E+02 6.41808067170E+02 1.54637925750E-01 1.33359438260E+00 5.02000000000E-03
314 1.25100000000E+02 6.58971255630E+01 1.77506424260E+02 1.79105060880E+02 4.02948217860E+00 1.80496216790E-01 1.08000000000E-02
315 1.25100000000E+02 4.12963069820E+02 4.35900276930E+02 4.90332831780E+02 2.67398125420E+00 9.86627158020E-01 5.23000000000E-04
316 1.25100000000E+02 4.38020061150E+02 4.75442940270E+02 5.29848840750E+02 4.08061490860E+00 2.86818567970E-01 6.80000000000E-04
317 1.25100000000E+02 4.02465791310E+02 4.24377078450E+02 4.74425998220E+02 2.48950931220E+00 6.65805752810E-01 7.31000000000E-04
318 1.25100000000E+02 1.09806562180E+02 2.51129681180E+02 1.10272280560E+02 3.37290695970E+00 -7.80923132040E-01 1.38000000000E-03
319 1.25100000000E+02 7.07672426920E+02 7.69484184220E+02 8.04840796460E+02 1.89179503100E-01 -8.40636673400E-02 6.89000000000E-04
320 1.25100000000E+02 2.46373240560E+01 4.60889951250E+02 4.58049806900E+02 3.31045859920E+00 -6.20627077950E-01 3.19000000000E-02
321 1.25100000000E+02 5.94310055400E+02 6.88106375900E+02 7.21922558360E+02 3.83826532900E-01 1.46684272310E-01 3.60000000000E-04
322 1.25100000000E+02 9.12384592090E+02 9.39764054760E+02 9.56277142900E+02 1.16090925800E+00 1.66034807740E+00 1.36000000000E-03
323 1.25100000000E+02 7.68200529010E+02 8.55528761730E+02 8.52017176940E+02 3.48959304030E+00 5.98834980200E-01 5.17000000000E-04
324 1.25100000000E+02 5.44883395340E+02 5.67234738770E+02 5.63118236800E+02 2.62078683980E+00 6.58101433640E-02 1.12000000000E-02
325 1.25100000000E+02 9.03384971150E+02 9.74447332860E+02 9.82301979480E+02 2.90569165500E+00 -3.35552458770E-01 9.91000000000E-04
326 1.25100000000E+02 7.84739277300E+02 8.34955852330E+02 8.04142294460E+02 2.58579005750E+00 9.04949729420E-01 2.66000000000E-03
327 1.25100000000E+02 7.86183515400E+02 8.29035699500E+02 8.67248542680E+02 1.99350646150E+00 9.69510389460E-01 6.49000000000E-04
328 1.25100000000E+02 3.68197332110E+01 8.96723371840E+01 1.31165498420E+02 2.61206569250E+00 6.21150607440E-01 1.96000000000E-02
329 1.25100000000E+02 1.81414917770E+02 2.41321285940E+02 2.72146792330E+02 1.26909928950E+00 5.68824184730E-01 3.46000000000E-04
330 1.25100000000E+02 6.03748236190E+01 5.19827283840E+02 5.16813263930E+02 1.49556532070E+00 -1.86289202280E-01 3.23000000000E-05
331 1.25100000000E+02 2.02312692880E+01 5.30576325120E+02 5.27766765270E+02 6.59758638800E-01 -1.63791553340E-01 4.40000000000E-01
332 1.25100000000E+02 4.84763038260E+02 6.42371776250E+02 6.53676300280E+02 1.64365578820E+00 -9.08429836520E-02 2.40000000000E-04
333 1.25100000000E+02 1.66254216180E+02 2.33215067550E+02 2.20563232070E+02 2.56870263210E+00 7.65702050860E-01 2.88000000000E-04
334 1.25100000000E+02 1.31110510390E+02 1.99355690210E+02 1.36471752710E+02 1.45153557680E+00 1.11022080980E-01 1.94000000000E-03
335 1.25100000000E+02 3.37885916780E+02 3.40716437580E+02 3.57533746730E+02 1.51047161080E+00 6.52106626880E-01 3.16000000000E-03
336 1.25100000000E+02 3.89418306770E+02 4.40321402190E+02 4.47139928380E+02 1.22698439060E+00 6.72889906220E-01 6.75000000000E-04
337 1.25100000000E+02 3.27712933730E+02 4.04543575670E+02 4.23952177790E+02 9.89378056320E-01 1.36183611450E+00 2.14000000000E-04
338 1.25100000000E+02 6.95417401610E+02 7.23893257300E+02 7.89986423480E+02 3.78999051800E+00 3.37095801990E-01 7.69000000000E-04
339 1.25100000000E+02 3.70939802850E+02 4.02436502700E+02 3.99466809350E+02 9.21275143130E-01 3.18446425070E-01 2.39000000000E-03
340 1.25100000000E+02 6.83674884870E+01 2.72468387360E+02 2.75835778940E+02 3.88380531480E+00 8.81641771670E-02 1.13000000000E-01
341 1.25100000000E+02 7.93054915720E+02 9.84940154390E+02 9.89565857010E+02 3.29391939040E+00 7.70347583890E-01 1.27000000000E-04
342 1.25100000000E+02 8.16070892830E+02 8.24113568370E+02 8.44396621680E+02 2.20864523360E-01 1.33518909210E+00 3.34000000000E-03
343 1.25100000000E+02 2.48087429760E+02 3.43860457210E+02 3.34885288650E+02 9.95917933590E-01 6.05412246060E-01 3.40000000000E-04
344 1.25100000000E+02 4.89488096530E+02 5.73765494700E+02 6.13630977100E+02 2.72348986700E+00 1.76190268730E+00 1.83000000000E-04
345 1.25100000000E+02 8.09929820080E+02 8.17393297380E+02 8.42456864310E+02 1.44153106370E+00 9.02175176470E-01 4.04000000000E-03
346 1.25100000000E+02 1.45743377600E+02 4.68114837050E+02 4.70924123040E+02 2.75926065580E+00 1.14977264690E+00 5.93000000000E-05
347 1.25100000000E+02 2.87131509220E+02 3.46483507370E+02 3.79943694460E+02 3.49532727260E+00 4.13203250000E-01 4.84000000000E-04
348 1.25100000000E+02 4.39559832350E+02 6.76260509350E+02 6.76506076370E+02 2.71643498070E+00 -3.17552382110E-02 1.43000000000E-04
349 1.25100000000E+02 8.29964236270E+02 9.46729650250E+02 8.36423491610E+02 1.90727958630E+00 8.26562129510E-01 1.24000000000E-03
350 1.25100000000E+02 3.31879780810E+02 4.21815926090E+02 4.18918574390E+02 3.32273398330E+00 1.84647490640E+00 1.65000000000E-04
351 1.25100000000E+02 8.44555695770E+02 9.47542673820E+02 9.43638844220E+02 2.82078081580E+00 1.95603770960E+00 2.61000000000E-04
352 1.25100000000E+02 3.78484894000E+02 3.93585912890E+02 4.52306016230E+02 1.39033591560E+00 8.42514868810E-01 6.44000000000E-04
353 1.25100000000E+02 5.97160012490E+01 3.91482056260E+02 3.93576111320E+02 3.56999036840E+00 -1.68139149880E-01 7.33000000000E-05
354 1.25100000000E+02 9.13941236530E+02 9.47629788920E+02 9.36188335810E+02 3.25338100680E+00 -7.95545246430E-01 1.79000000000E-02
355 1.25100000000E+02 8.05527864740E+02 8.47180580280E+02 8.52201327870E+02 1.88640076830E+00 -3.08602538990E-01 3.35000000000E-03
356 1.25100000000E+02 5.96627126410E+02 7.64690787160E+02 7.92335055930E+02 1.04451216360E+00 1.67460156070E+00 1.10000000000E-04
357 1.25100000000E+02 1.89146804220E+02 6.35444951080E+02 6.45282420750E+02 2.58689403580E+00 -2.82303355350E-01 2.79000000000E-04
358 1.25100000000E+02 1.88638292370E+02 2.23139823190E+02 2.48431608630E+02 1.66469469110E+00 6.13094318670E-01 4.47000000000E-04
359 1.25100000000E+02 3.56761692550E+02 4.81509260520E+02 4.94611008500E+02 1.86937097670E+00 7.58400768250E-01 2.17000000000E-04
360 1.25100000000E+02 6.19120889670E+02 7.01938146200E+02 7.20345624840E+02 1.47546423230E+00 1.32701649280E+00 2.96000000000E-04
361 1.25100000000E+02 3.65552048720E+02 4.09383159200E+02 4.09507541010E+02 2.84931105690E+00 4.41384075700E-01 1.13000000000E-03
362 1.25100000000E+02 3.59458281150E+02 5.66982722200E+02 5.86325111730E+02 1.84034115250E+00 -1.07697073360E-01 1.86000000000E-04
363 1.25100000000E+02 1.75023529260E+02 2.06794768450E+02 2.34063235540E+02 3.78859545180E+00 -7.11631251860E-01 4.09000000000E-04
364 1.25100000000E+02 2.17244593950E+02 3.14736902320E+02 3.38470756490E+02 8.99352252760E-01 1.97803057050E+00 6.71000000000E-05
365 1.25100000000E+02 1.03401507960E+02 2.70956194650E+02 2.60055498180E+02 3.70174238640E+00 1.07781782600E+00 9.66000000000E-05
366 1.25100000000E+02 9.26947237930E+02 9.38966914910E+02 9.37582927580E+02 2.25515310150E+00 3.22127566390E-01 2.91000000000E-02
367 1.25100000000E+02 5.86987999320E+02 7.50311013200E+02 7.44882753640E+02 3.28341028900E+00 1.14923930220E-01 2.19000000000E-04
368 1.25100000000E+02 7.18229823550E+02 7.69430291840E+02 7.61590952030E+02 2.06622671780E+00 -4.72276763650E-01 3.66000000000E-03
369 1.25100000000E+02 5.52440925270E+02 5.61415254130E+02 5.81983653140E+02 2.67480538030E-01 1.81072627160E+00 1.21000000000E-03
370 1.25100000000E+02 6.09418655950E+02 8.56807124280E+02 8.51627263520E+02 1.02729746490E+00 -1.97551890980E-01 1.20000000000E-04
371 1.25100000000E+02 2.32859613070E+02 2.62444980020E+02 3.03509297010E+02 5.99882181620E-02 1.88053708660E+00 1.16000000000E-04
372 1.25100000000E+02 7.24032330270E+02 7.94173230330E+02 8.27203687430E+02 2.36914311400E-01 -1.10628492090E-01 6.02000000000E-04
373 1.25100000000E+02 2.19818722380E+02 2.47643852970E+02 2.73212318530E+02 1.18556791300E+00 3.05197392150E-01 9.50000000000E-04
374 1.25100000000E+02 4.43873334690E+02 4.46774433150E+02 4.81017303160E+02 2.16915821530E+00 9.61009496690E-01 1.90000000000E-03
375 1.25100000000E+02 5.07923124110E+02 5.30087894420E+02 5.71577202470E+02 4.55276672870E-01 3.66207396460E-01 1.30000000000E-03
376 1.25100000000E+02 8.68274427070E+02 9.01876668550E+02 8.76122169070E+02 1.55352850950E+00 -5.59012579420E-01 2.07000000000E-02
377 1.25100000000E+02 7.13266683210E+02 7.53848342590E+02 7.77393498050E+02 1.27329249720E-01 1.63307452650E+00 5.91000000000E-04
378 1.25100000000E+02 6.32861686250E+02 7.64590430540E+02 7.64180590180E+02 1.10494878950E+00 2.44683057840E-01 2.82000000000E-04
379 1.25100000000E+02 5.61942972680E+02 6.43493217680E+02 6.34363465130E+02 1.98017632470E-01 1.61522087680E+00 3.28000000000E-04
380 1.25100000000E+02 2.15097280810E+02 3.62814038840E+02 3.64685112220E+02 2.22702466680E+00 5.90552992800E-01 2.15000000000E-04
381 1.25100000000E+02 3.32680360630E+02 5.16415240500E+02 5.33053777150E+02 2.95799861170E+00 -1.70822223380E-01 2.43000000000E-04
382 1.25100000000E+02 2.43594207770E+02 3.21179312110E+02 3.01049532480E+02 2.35899013170E+00 6.51352391140E-01 4.32000000000E-04
383 1.25100000000E+02 3.49096729090E+02 5.15716402140E+02 5.23653553600E+02 1.15092175490E+00 -3.71558538450E-02 2.58000000000E-04
384 1.25100000000E+02 2.68971404450E+02 3.54845456560E+02 3.79359623280E+02 4.71191198990E-01 9.24921836670E-01 2.32000000000E-04
