 -0.165000000000000      -7.750000000000001E-002
 -0.165000000000000      -7.500000000000001E-002
 -0.165000000000000      -7.250000000000001E-002
 -0.165000000000000      -7.000000000000001E-002
 -0.165000000000000      -6.750000000000000E-002
 -0.165000000000000      -6.500000000000000E-002
 -0.162500000000000      -8.000000000000002E-002
 -0.162500000000000      -7.750000000000001E-002
 -0.162500000000000      -7.500000000000001E-002
 -0.162500000000000      -7.250000000000001E-002
 -0.162500000000000      -7.000000000000001E-002
 -0.162500000000000      -6.750000000000000E-002
 -0.162500000000000      -6.500000000000000E-002
 -0.162500000000000      -6.250000000000000E-002
 -0.162500000000000      -6.000000000000000E-002
 -0.162500000000000      -5.750000000000000E-002
 -0.160000000000000      -8.250000000000000E-002
 -0.160000000000000      -8.000000000000002E-002
 -0.160000000000000      -7.750000000000001E-002
 -0.160000000000000      -7.500000000000001E-002
 -0.160000000000000      -7.250000000000001E-002
 -0.160000000000000      -7.000000000000001E-002
 -0.160000000000000      -6.750000000000000E-002
 -0.160000000000000      -6.500000000000000E-002
 -0.160000000000000      -6.250000000000000E-002
 -0.160000000000000      -6.000000000000000E-002
 -0.160000000000000      -5.750000000000000E-002
 -0.160000000000000      -5.500000000000002E-002
 -0.160000000000000      -5.250000000000002E-002
 -0.157500000000000      -8.500000000000001E-002
 -0.157500000000000      -8.250000000000000E-002
 -0.157500000000000      -8.000000000000002E-002
 -0.157500000000000      -7.750000000000001E-002
 -0.157500000000000      -7.500000000000001E-002
 -0.157500000000000      -7.250000000000001E-002
 -0.157500000000000      -7.000000000000001E-002
 -0.157500000000000      -6.750000000000000E-002
 -0.157500000000000      -6.500000000000000E-002
 -0.157500000000000      -6.250000000000000E-002
 -0.157500000000000      -6.000000000000000E-002
 -0.157500000000000      -5.750000000000000E-002
 -0.157500000000000      -5.500000000000002E-002
 -0.157500000000000      -5.250000000000002E-002
 -0.157500000000000      -5.000000000000002E-002
 -0.157500000000000      -4.750000000000001E-002
 -0.155000000000000      -8.500000000000001E-002
 -0.155000000000000      -8.250000000000000E-002
 -0.155000000000000      -8.000000000000002E-002
 -0.155000000000000      -7.750000000000001E-002
 -0.155000000000000      -7.500000000000001E-002
 -0.155000000000000      -7.250000000000001E-002
 -0.155000000000000      -7.000000000000001E-002
 -0.155000000000000      -6.750000000000000E-002
 -0.155000000000000      -6.500000000000000E-002
